gene_callers_id,source,accession,function,e_value,split,start_in_split,stop_in_split,percentage_in_split,MAG
276286,CAZyme,-,GH13.hmm,2.4e-26,CP_000000007753_split_00001,12184,14014,100,DA_MAG_00059
268413,CAZyme,-,GH13.hmm,3.7e-17,CP_000000007265_split_00001,4459,5923,100,DA_MAG_00060
271370,CAZyme,-,GH18.hmm,1.7e-42,CP_000000007447_split_00001,5,1118,100,DA_MAG_00086
260368,CAZyme,-,GH18.hmm,7.8e-35,CP_000000006791_split_00001,5526,7359,100,DA_MAG_00099
256420,CAZyme,-,GH18.hmm,2.7e-34,CP_000000006569_split_00001,12452,14138,100,DA_MAG_00105
269100,CAZyme,-,GH18.hmm,3.1e-31,CP_000000007307_split_00001,14177,16115,100,DA_MAG_00086
278197,CAZyme,-,GH18.hmm,1.2000000000000001e-30,CP_000000007872_split_00001,5964,7656,100,DA_MAG_00127
276586,CAZyme,-,GH18.hmm,1.2e-18,CP_000000007772_split_00001,14326,15172,100,DA_MAG_00048
270045,CAZyme,-,GH1.hmm,8.799999999999999e-166,CP_000000007364_split_00001,11355,12804,100,DA_MAG_00031
256926,CAZyme,-,GH1.hmm,9e-161,CP_000000006597_split_00001,327,2655,100,DA_MAG_00037
266827,CAZyme,-,GH1.hmm,1.4999999999999999e-151,CP_000000007175_split_00001,8523,9954,100,DA_MAG_00012
263600,CAZyme,-,GH1.hmm,1.1999999999999999e-150,CP_000000006985_split_00001,12583,14038,100,DA_MAG_00067
260989,CAZyme,-,GH1.hmm,2.0999999999999998e-150,CP_000000006828_split_00001,16951,18367,100,DA_MAG_00086
260452,CAZyme,-,GH1.hmm,3.7e-150,CP_000000006796_split_00001,6296,7727,100,DA_MAG_00126
257569,CAZyme,-,GH1.hmm,5.9e-150,CP_000000006633_split_00001,14376,15810,100,DA_MAG_00104
257568,CAZyme,-,GH1.hmm,9.9e-150,CP_000000006633_split_00001,12868,14266,100,DA_MAG_00104
257986,CAZyme,-,GH1.hmm,6.1e-148,CP_000000006658_split_00001,4941,6360,100,DA_MAG_00022
258222,CAZyme,-,GH1.hmm,3.9e-146,CP_000000006671_split_00001,8686,10120,100,DA_MAG_00111
278699,CAZyme,-,GH1.hmm,3.1e-142,CP_000000007905_split_00001,732,2172,100,DA_MAG_00031
273868,CAZyme,-,GH1.hmm,1.2e-136,CP_000000007603_split_00001,14058,15489,100,DA_MAG_00031
278707,CAZyme,-,GH1.hmm,1.2e-136,CP_000000007905_split_00001,14571,16056,100,DA_MAG_00031
267222,CAZyme,-,GH1.hmm,6.7e-131,CP_000000007197_split_00001,2641,3982,100,DA_MAG_00022
258704,CAZyme,-,GH20.hmm,1e-53,CP_000000006699_split_00001,11714,14036,100,DA_MAG_00060
267725,CAZyme,-,GH20.hmm,3.7e-40,CP_000000007227_split_00001,9389,11471,100,DA_MAG_00122
277386,CAZyme,-,GH20.hmm,1.5e-35,CP_000000007820_split_00001,2794,4666,100,DA_MAG_00049
277387,CAZyme,-,GH20.hmm,2.2e-31,CP_000000007820_split_00001,4692,6450,100,DA_MAG_00049
269429,CAZyme,-,GH23.hmm,3.9e-29,CP_000000007326_split_00001,14128,15136,100,DA_MAG_00114
265916,CAZyme,-,GH25.hmm,8.8e-48,CP_000000007121_split_00001,5239,6952,100,DA_MAG_00029
256373,CAZyme,-,GH25.hmm,7.499999999999999e-43,CP_000000006567_split_00001,4845,5913,100,DA_MAG_00071
268421,CAZyme,-,GH25.hmm,2.8999999999999996e-42,CP_000000007266_split_00001,246,1152,100,DA_MAG_00109
267875,CAZyme,-,GH25.hmm,4.3e-42,CP_000000007234_split_00001,7384,8347,100,DA_MAG_00066
274701,CAZyme,-,GH25.hmm,7.600000000000001e-36,CP_000000007655_split_00001,12684,16380,100,DA_MAG_00100
262498,CAZyme,-,GH25.hmm,2.4e-34,CP_000000006917_split_00001,17062,17887,100,DA_MAG_00060
267677,CAZyme,-,GH25.hmm,1.3000000000000001e-32,CP_000000007224_split_00001,7562,8150,100,DA_MAG_00095
273953,CAZyme,-,GH25.hmm,2.6e-16,CP_000000007610_split_00001,7851,8370,100,DA_MAG_00055
278502,CAZyme,-,GH28.hmm,8.900000000000001e-67,CP_000000007891_split_00001,13095,14652,100,DA_MAG_00062
257838,CAZyme,-,GH28.hmm,1.7e-62,CP_000000006649_split_00001,11964,13389,100,DA_MAG_00122
257835,CAZyme,-,GH28.hmm,4.1e-61,CP_000000006649_split_00001,8988,10473,100,DA_MAG_00122
273087,CAZyme,-,GH28.hmm,1.2e-47,CP_000000007555_split_00001,5861,7847,100,DA_MAG_00019
258693,CAZyme,-,GH29.hmm,2.3e-113,CP_000000006699_split_00001,1848,3315,100,DA_MAG_00060
275976,CAZyme,-,GH29.hmm,2.3e-100,CP_000000007734_split_00001,11567,12917,100,DA_MAG_00080
275952,CAZyme,-,GH29.hmm,2.3e-56,CP_000000007732_split_00001,12905,16796,100,DA_MAG_00092
275954,CAZyme,-,GH2.hmm,7.4e-215,CP_000000007733_split_00001,223,3301,100,DA_MAG_00067
267588,CAZyme,-,GH2.hmm,3.7e-214,CP_000000007219_split_00001,2152,5191,100,DA_MAG_00034
276475,CAZyme,-,GH2.hmm,1.8e-206,CP_000000007766_split_00001,4034,7481,100,DA_MAG_00105
267726,CAZyme,-,GH2.hmm,1.1000000000000001e-118,CP_000000007227_split_00001,11467,13915,100,DA_MAG_00122
259902,CAZyme,-,GH2.hmm,6.3e-113,CP_000000006764_split_00001,11383,16324,100,DA_MAG_00100
277298,CAZyme,-,GH2.hmm,1.3999999999999999e-96,CP_000000007815_split_00001,8464,10138,100,DA_MAG_00037
264603,CAZyme,-,GH2.hmm,2.5999999999999998e-96,CP_000000007044_split_00001,7798,10234,100,DA_MAG_00083
262749,CAZyme,-,GH2.hmm,1.1999999999999999e-92,CP_000000006933_split_00001,6533,10352,100,DA_MAG_00105
278714,CAZyme,-,GH2.hmm,1.8e-92,CP_000000007906_split_00001,6822,8679,100,DA_MAG_00099
267838,CAZyme,-,GH2.hmm,2.2e-90,CP_000000007232_split_00001,7301,9251,100,DA_MAG_00029
267724,CAZyme,-,GH2.hmm,2.6000000000000002e-89,CP_000000007227_split_00001,6648,9354,100,DA_MAG_00122
268410,CAZyme,-,GH2.hmm,4.7e-84,CP_000000007265_split_00001,2,2585,100,DA_MAG_00060
265961,CAZyme,-,GH2.hmm,4.8e-71,CP_000000007124_split_00001,9467,12143,100,DA_MAG_00015
257833,CAZyme,-,GH2.hmm,1.6e-70,CP_000000006649_split_00001,4810,7678,100,DA_MAG_00122
267249,CAZyme,-,GH2.hmm,9.5e-65,CP_000000007198_split_00001,9848,12644,100,DA_MAG_00020
278683,CAZyme,-,GH2.hmm,7.8e-37,CP_000000007903_split_00001,15791,16487,100,DA_MAG_00006
262967,CAZyme,-,GH30.hmm,6.6e-64,CP_000000006945_split_00001,15740,18137,100,DA_MAG_00105
266359,CAZyme,-,GH31.hmm,5.5e-145,CP_000000007148_split_00001,213,2211,100,DA_MAG_00036
260455,CAZyme,-,GH31.hmm,2.2e-134,CP_000000006796_split_00001,11909,14027,100,DA_MAG_00126
269897,CAZyme,-,GH31.hmm,2.7e-132,CP_000000007355_split_00001,15094,17434,100,DA_MAG_00125
261048,CAZyme,-,GH31.hmm,8.5e-131,CP_000000006832_split_00001,15980,18356,100,DA_MAG_00085
272399,CAZyme,-,GH31.hmm,3.6e-126,CP_000000007512_split_00001,11855,14183,100,DA_MAG_00060
258061,CAZyme,-,GH31.hmm,2.9e-125,CP_000000006662_split_00001,5030,7373,100,DA_MAG_00025
275947,CAZyme,-,GH31.hmm,8.2e-60,CP_000000007732_split_00001,493,6814,100,DA_MAG_00092
266572,CAZyme,-,GH32.hmm,9.6e-101,CP_000000007160_split_00001,5254,6745,100,DA_MAG_00117
260485,CAZyme,-,GH32.hmm,4.7e-97,CP_000000006798_split_00001,14459,15887,100,DA_MAG_00125
277872,CAZyme,-,GH32.hmm,1.1e-95,CP_000000007850_split_00001,8367,9798,100,DA_MAG_00106
265869,CAZyme,-,GH32.hmm,2.5e-95,CP_000000007118_split_00001,6565,8038,100,DA_MAG_00106
259587,CAZyme,-,GH32.hmm,1.1e-92,CP_000000006746_split_00001,7306,8725,100,DA_MAG_00067
272053,CAZyme,-,GH32.hmm,2.2e-92,CP_000000007491_split_00001,13280,14522,100,DA_MAG_00037
262479,CAZyme,-,GH33.hmm,5.9e-88,CP_000000006916_split_00001,16104,17931,100,DA_MAG_00049
262468,CAZyme,-,GH33.hmm,2.8e-78,CP_000000006916_split_00001,3439,5704,100,DA_MAG_00049
265029,CAZyme,-,GH33.hmm,2.8e-73,CP_000000007068_split_00001,12712,14059,100,DA_MAG_00063
276327,CAZyme,-,GH36.hmm,2.1e-287,CP_000000007756_split_00001,1377,3609,100,DA_MAG_00086
277562,CAZyme,-,GH36.hmm,6.3e-264,CP_000000007831_split_00001,5059,7444,100,DA_MAG_00054
276328,CAZyme,-,GH36.hmm,8.6e-263,CP_000000007756_split_00001,3706,5893,100,DA_MAG_00086
256980,CAZyme,-,GH36.hmm,1.6e-78,CP_000000006600_split_00001,1650,5397,100,DA_MAG_00101
258166,CAZyme,-,GH36.hmm,5.7e-31,CP_000000006668_split_00001,9843,13080,100,DA_MAG_00119
276370,CAZyme,-,GH36.hmm,4.3e-16,CP_000000007759_split_00001,3168,4803,100,DA_MAG_00120
275853,CAZyme,-,GH36.hmm,3.3e-13,CP_000000007725_split_00001,15102,16416,100,DA_MAG_00112
260454,CAZyme,-,GH38.hmm,6.7e-88,CP_000000006796_split_00001,8729,11843,100,DA_MAG_00126
266544,CAZyme,-,GH38.hmm,5.6e-79,CP_000000007158_split_00001,2530,5680,100,DA_MAG_00049
268652,CAZyme,-,GH38.hmm,7.9e-72,CP_000000007279_split_00001,8600,11303,100,DA_MAG_00027
268416,CAZyme,-,GH38.hmm,3.5999999999999997e-68,CP_000000007265_split_00001,11767,14206,100,DA_MAG_00060
271526,CAZyme,-,GH38.hmm,5.2e-65,CP_000000007457_split_00001,6121,12871,100,DA_MAG_00006
268415,CAZyme,-,GH38.hmm,4.1999999999999996e-55,CP_000000007265_split_00001,9050,11675,100,DA_MAG_00060
261365,CAZyme,-,GH3.hmm,4e-73,CP_000000006850_split_00001,7421,9638,100,DA_MAG_00057
268995,CAZyme,-,GH3.hmm,3e-69,CP_000000007301_split_00001,11132,13433,100,DA_MAG_00080
277847,CAZyme,-,GH3.hmm,4.4e-68,CP_000000007848_split_00001,9544,11773,100,DA_MAG_00126
270018,CAZyme,-,GH3.hmm,4.8e-67,CP_000000007362_split_00001,16387,17449,100,DA_MAG_00083
266907,CAZyme,-,GH3.hmm,9.8e-66,CP_000000007180_split_00001,116,2252,100,DA_MAG_00125
260308,CAZyme,-,GH3.hmm,2.6e-65,CP_000000006788_split_00001,2151,4539,100,DA_MAG_00091
279009,CAZyme,-,GH3.hmm,1.6e-56,CP_000000007925_split_00001,6068,11411,100,DA_MAG_00009
262963,CAZyme,-,GH3.hmm,8.9e-51,CP_000000006945_split_00001,6238,9661,100,DA_MAG_00105
273418,CAZyme,-,GH3.hmm,6.9e-48,CP_000000007576_split_00001,0,2253,100,DA_MAG_00105
264602,CAZyme,-,GH3.hmm,6.1e-47,CP_000000007044_split_00001,6070,7789,100,DA_MAG_00083
273419,CAZyme,-,GH3.hmm,1.3000000000000002e-44,CP_000000007576_split_00001,2753,5120,100,DA_MAG_00105
265962,CAZyme,-,GH3.hmm,1.4e-42,CP_000000007124_split_00001,12236,15074,100,DA_MAG_00015
273426,CAZyme,-,GH3.hmm,5.3e-41,CP_000000007576_split_00001,11853,14268,100,DA_MAG_00105
259148,CAZyme,-,GH3.hmm,1e-37,CP_000000006723_split_00001,8581,9808,100,DA_MAG_00043
270390,CAZyme,-,GH3.hmm,5.8e-36,CP_000000007388_split_00001,1,3733,100,DA_MAG_00105
270015,CAZyme,-,GH3.hmm,8.800000000000002e-28,CP_000000007362_split_00001,11405,14351,100,DA_MAG_00083
273310,CAZyme,-,GH42.hmm,1.1e-154,CP_000000007569_split_00001,2205,4215,100,DA_MAG_00034
267589,CAZyme,-,GH42.hmm,2.6999999999999997e-151,CP_000000007219_split_00001,5312,7325,100,DA_MAG_00034
272170,CAZyme,-,GH42.hmm,3.1e-150,CP_000000007498_split_00001,7556,9665,100,DA_MAG_00085
257831,CAZyme,-,GH42.hmm,8.6e-125,CP_000000006649_split_00001,151,2266,100,DA_MAG_00122
274203,CAZyme,-,GH43.hmm,4.3e-63,CP_000000007626_split_00001,7004,8522,100,DA_MAG_00069
257832,CAZyme,-,GH43.hmm,1.1e-61,CP_000000006649_split_00001,2244,4599,100,DA_MAG_00122
272171,CAZyme,-,GH43.hmm,1.8e-59,CP_000000007498_split_00001,9892,11425,100,DA_MAG_00085
261296,CAZyme,-,GH43.hmm,2.6999999999999997e-55,CP_000000006846_split_00001,8577,10203,100,DA_MAG_00011
273088,CAZyme,-,GH43.hmm,1.2e-51,CP_000000007555_split_00001,7868,9659,100,DA_MAG_00019
261299,CAZyme,-,GH43.hmm,2.9e-51,CP_000000006846_split_00001,13646,15206,100,DA_MAG_00011
261291,CAZyme,-,GH43.hmm,1e-48,CP_000000006846_split_00001,2154,3837,100,DA_MAG_00011
266579,CAZyme,-,GH43.hmm,1e-48,CP_000000007161_split_00001,2,845,100,DA_MAG_00037
278016,CAZyme,-,GH43.hmm,2.9e-47,CP_000000007860_split_00001,7989,9522,100,DA_MAG_00043
268788,CAZyme,-,GH43.hmm,9.4e-44,CP_000000007288_split_00001,13289,16085,100,DA_MAG_00125
261123,CAZyme,-,GH43.hmm,1.9e-43,CP_000000006836_split_00001,10144,11455,100,DA_MAG_00056
256980,CAZyme,-,GH43.hmm,1.4e-42,CP_000000006600_split_00001,1650,5397,100,DA_MAG_00101
256864,CAZyme,-,GH43.hmm,7.8e-42,CP_000000006593_split_00001,658,1618,100,DA_MAG_00067
260675,CAZyme,-,GH43.hmm,1.8999999999999998e-35,CP_000000006809_split_00001,9152,10682,100,DA_MAG_00121
270569,CAZyme,-,GH43.hmm,9.699999999999999e-35,CP_000000007399_split_00001,2716,4111,100,DA_MAG_00056
270570,CAZyme,-,GH43.hmm,6e-33,CP_000000007399_split_00001,4122,6210,100,DA_MAG_00056
271297,CAZyme,-,GH43.hmm,7.9e-30,CP_000000007442_split_00001,5792,8345,100,DA_MAG_00029
267655,CAZyme,-,GH43.hmm,7.3e-17,CP_000000007222_split_00001,16997,17723,100,DA_MAG_00060
257587,CAZyme,-,GH4.hmm,1.9000000000000002e-74,CP_000000006634_split_00001,14474,15791,100,DA_MAG_00022
257993,CAZyme,-,GH4.hmm,1.4e-73,CP_000000006658_split_00001,11333,12740,100,DA_MAG_00022
256529,CAZyme,-,GH4.hmm,3.2e-73,CP_000000006574_split_00001,15511,16819,100,DA_MAG_00125
260503,CAZyme,-,GH4.hmm,6.900000000000001e-65,CP_000000006800_split_00001,3782,5105,100,DA_MAG_00049
258167,CAZyme,-,GH4.hmm,1.8e-61,CP_000000006668_split_00001,13114,14497,100,DA_MAG_00119
268786,CAZyme,-,GH51.hmm,2.3999999999999998e-139,CP_000000007288_split_00001,11244,12720,100,DA_MAG_00125
264079,CAZyme,-,GH51.hmm,4e-106,CP_000000007014_split_00001,82,4438,100,DA_MAG_00068
271071,CAZyme,-,GH51.hmm,1.2e-104,CP_000000007428_split_00001,14682,16623,100,DA_MAG_00019
273089,CAZyme,-,GH57.hmm,1.2999999999999999e-46,CP_000000007555_split_00001,9771,11205,100,DA_MAG_00019
265266,CAZyme,-,GH59.hmm,3.8999999999999997e-177,CP_000000007082_split_00001,6680,10055,100,DA_MAG_00029
270668,CAZyme,-,GH5.hmm,2.2e-50,CP_000000007404_split_00001,14228,15857,100,DA_MAG_00069
258732,CAZyme,-,GH5.hmm,8.6e-41,CP_000000006701_split_00001,2635,4480,100,DA_MAG_00069
267831,CAZyme,-,GH5.hmm,2.3e-40,CP_000000007232_split_00001,105,3015,100,DA_MAG_00029
261496,CAZyme,-,GH5.hmm,3.7e-38,CP_000000006857_split_00001,146,2642,100,DA_MAG_00029
270571,CAZyme,-,GH5.hmm,9.5e-36,CP_000000007399_split_00001,6241,7984,100,DA_MAG_00056
270657,CAZyme,-,GH5.hmm,2.6e-29,CP_000000007404_split_00001,100,2875,100,DA_MAG_00069
277298,CAZyme,-,GH5.hmm,1.2e-15,CP_000000007815_split_00001,8464,10138,100,DA_MAG_00037
273868,CAZyme,-,GH5.hmm,1.2e-13,CP_000000007603_split_00001,14058,15489,100,DA_MAG_00031
257831,CAZyme,-,GH5.hmm,8.9e-13,CP_000000006649_split_00001,151,2266,100,DA_MAG_00122
258606,CAZyme,-,GH63.hmm,9.999999999999999e-31,CP_000000006693_split_00001,4765,6370,100,DA_MAG_00080
268134,CAZyme,-,GH70.hmm,2.0000000000000002e-24,CP_000000007248_split_00001,14135,15641,100,DA_MAG_00022
273232,CAZyme,-,GH70.hmm,2.2e-17,CP_000000007563_split_00001,9462,10929,100,DA_MAG_00012
278359,CAZyme,-,GH73.hmm,2.4e-33,CP_000000007882_split_00001,12410,13958,100,DA_MAG_00080
257389,CAZyme,-,GH73.hmm,8.000000000000001e-28,CP_000000006623_split_00001,10313,11840,100,DA_MAG_00068
272675,CAZyme,-,GH73.hmm,1.6000000000000002e-23,CP_000000007530_split_00001,2226,3753,100,DA_MAG_00023
275217,CAZyme,-,GH73.hmm,1.3e-17,CP_000000007687_split_00001,2576,4031,100,DA_MAG_00041
262424,CAZyme,-,GH73.hmm,6.6e-16,CP_000000006913_split_00001,887,1976,100,DA_MAG_00027
260715,CAZyme,-,GH73.hmm,1.1e-14,CP_000000006811_split_00001,16014,18087,100,DA_MAG_00124
267843,CAZyme,-,GH73.hmm,6e-13,CP_000000007232_split_00001,14222,15617,100,DA_MAG_00029
265125,CAZyme,-,GH77.hmm,1.2e-176,CP_000000007074_split_00001,5402,7034,100,DA_MAG_00093
259724,CAZyme,-,GH77.hmm,1e-175,CP_000000006754_split_00001,9539,11081,100,DA_MAG_00112
273746,CAZyme,-,GH77.hmm,1.2000000000000002e-167,CP_000000007595_split_00001,13887,15372,100,DA_MAG_00082
271464,CAZyme,-,GH77.hmm,1.1000000000000002e-165,CP_000000007452_split_00001,5789,7277,100,DA_MAG_00128
264936,CAZyme,-,GH77.hmm,3.4e-165,CP_000000007063_split_00001,3220,4693,100,DA_MAG_00045
267880,CAZyme,-,GH77.hmm,6.8e-144,CP_000000007234_split_00001,14886,16320,100,DA_MAG_00066
258376,CAZyme,-,GH77.hmm,1.5e-134,CP_000000006679_split_00001,12485,14651,100,DA_MAG_00052
276738,CAZyme,-,GH77.hmm,5.7e-117,CP_000000007782_split_00001,2,3215,100,DA_MAG_00083
264599,CAZyme,-,GH78.hmm,8.8e-151,CP_000000007044_split_00001,2062,4723,100,DA_MAG_00083
260909,CAZyme,-,GH78.hmm,7.9e-139,CP_000000006824_split_00001,0,3738,100,DA_MAG_00001
276940,CAZyme,-,GH78.hmm,5.1e-134,CP_000000007796_split_00001,643,4552,100,DA_MAG_00001
258871,CAZyme,-,GH78.hmm,2.4e-120,CP_000000006708_split_00001,0,3516,100,DA_MAG_00001
259339,CAZyme,-,GH84.hmm,8.1e-117,CP_000000006733_split_00001,7890,10095,100,DA_MAG_00122
271533,CAZyme,-,GH88.hmm,1.2999999999999999e-120,CP_000000007458_split_00001,8639,9854,100,DA_MAG_00057
278942,CAZyme,-,GH88.hmm,5.6000000000000004e-117,CP_000000007920_split_00001,9506,10634,100,DA_MAG_00037
265399,CAZyme,-,GH88.hmm,2.3999999999999998e-113,CP_000000007090_split_00001,1722,2886,100,DA_MAG_00036
270278,CAZyme,-,GH89.hmm,9.3e-207,CP_000000007379_split_00001,14758,17317,100,DA_MAG_00110
266573,CAZyme,-,GH91.hmm,2.4e-189,CP_000000007160_split_00001,6759,8097,100,DA_MAG_00117
258609,CAZyme,-,GH92.hmm,7.2e-185,CP_000000006693_split_00001,8457,11388,100,DA_MAG_00080
262468,CAZyme,-,GH93.hmm,4.8e-14,CP_000000006916_split_00001,3439,5704,100,DA_MAG_00049
268749,CAZyme,-,GH94.hmm,1.2e-300,CP_000000007286_split_00001,1559,3995,100,DA_MAG_00067
270168,CAZyme,-,GH94.hmm,4.9e-50,CP_000000007372_split_00001,13125,13632,100,DA_MAG_00036
266908,CAZyme,-,GH95.hmm,6.800000000000001e-290,CP_000000007180_split_00001,2263,4585,100,DA_MAG_00125
275247,CAZyme,-,GH95.hmm,2.3e-215,CP_000000007689_split_00001,2208,7257,100,DA_MAG_00108
270166,CAZyme,-,GH95.hmm,6e-156,CP_000000007372_split_00001,8634,11034,100,DA_MAG_00036
264005,CAZyme,-,GH97.hmm,4.6e-248,CP_000000007009_split_00001,1973,4076,100,DA_MAG_00019
266452,CAZyme,-,GT14.hmm,3.4e-21,CP_000000007152_split_00001,9237,10113,100,DA_MAG_00055
271085,CAZyme,-,GT21.hmm,1.4e-17,CP_000000007429_split_00001,9480,10701,100,DA_MAG_00023
269265,CAZyme,-,GT25.hmm,3.9e-26,CP_000000007317_split_00001,11949,12723,100,DA_MAG_00021
277489,CAZyme,-,GT26.hmm,2e-64,CP_000000007826_split_00001,4702,5443,100,DA_MAG_00083
261672,CAZyme,-,GT26.hmm,1.2e-13,CP_000000006867_split_00001,7023,7707,100,DA_MAG_00111
261360,CAZyme,-,GT27.hmm,6.3e-23,CP_000000006850_split_00001,1693,2710,100,DA_MAG_00057
270846,CAZyme,-,GT27.hmm,2e-15,CP_000000007416_split_00001,9074,10076,100,DA_MAG_00094
269051,CAZyme,-,GT27.hmm,4.9e-15,CP_000000007304_split_00001,11521,12574,100,DA_MAG_00101
268432,CAZyme,-,GT28.hmm,7.2e-48,CP_000000007266_split_00001,13203,14325,100,DA_MAG_00109
267365,CAZyme,-,GT28.hmm,5.199999999999999e-47,CP_000000007205_split_00001,7824,8940,100,DA_MAG_00076
267932,CAZyme,-,GT28.hmm,1.1e-46,CP_000000007237_split_00001,16317,17436,100,DA_MAG_00090
258886,CAZyme,-,GT28.hmm,1.1999999999999999e-46,CP_000000006709_split_00001,1364,2465,100,DA_MAG_00057
258851,CAZyme,-,GT28.hmm,1.9e-37,CP_000000006706_split_00001,16082,17147,100,DA_MAG_00108
260529,CAZyme,-,GT28.hmm,1.4e-35,CP_000000006801_split_00001,13826,14939,100,DA_MAG_00103
270768,CAZyme,-,GT28.hmm,1.5999999999999999e-31,CP_000000007411_split_00001,8176,9316,100,DA_MAG_00125
257766,CAZyme,-,GT28.hmm,8.9e-29,CP_000000006645_split_00001,3795,4929,100,DA_MAG_00076
277864,CAZyme,-,GT28.hmm,1.9e-25,CP_000000007850_split_00001,318,1413,100,DA_MAG_00106
260672,CAZyme,-,GT28.hmm,2.1e-22,CP_000000006809_split_00001,6830,7949,100,DA_MAG_00121
278103,CAZyme,-,GT28.hmm,6.1e-13,CP_000000007866_split_00001,11154,12303,100,DA_MAG_00094
274479,CAZyme,-,GT30.hmm,1.2e-47,CP_000000007643_split_00001,6074,7295,100,DA_MAG_00080
275420,CAZyme,-,GT35.hmm,2.3000000000000002e-284,CP_000000007699_split_00001,8739,11196,100,DA_MAG_00064
266317,CAZyme,-,GT35.hmm,1.8999999999999998e-283,CP_000000007145_split_00001,3500,5948,100,DA_MAG_00002
260741,CAZyme,-,GT35.hmm,1.3e-282,CP_000000006813_split_00001,12703,15157,100,DA_MAG_00030
269089,CAZyme,-,GT35.hmm,2.4e-281,CP_000000007307_split_00001,3742,6214,100,DA_MAG_00086
276742,CAZyme,-,GT35.hmm,2.4e-265,CP_000000007782_split_00001,7225,9658,100,DA_MAG_00083
258972,CAZyme,-,GT35.hmm,4.4e-254,CP_000000006714_split_00001,9595,12031,100,DA_MAG_00066
256257,CAZyme,-,GT35.hmm,5.8e-227,CP_000000006561_split_00001,2390,4661,100,DA_MAG_00037
260131,CAZyme,-,GT35.hmm,5.0000000000000005e-226,CP_000000006778_split_00001,164,2420,100,DA_MAG_00067
265127,CAZyme,-,GT35.hmm,4.2000000000000004e-223,CP_000000007074_split_00001,8066,10325,100,DA_MAG_00093
257140,CAZyme,-,GT35.hmm,1.6999999999999998e-221,CP_000000006609_split_00001,0,1803,100,DA_MAG_00105
258107,CAZyme,-,GT35.hmm,2.6e-131,CP_000000006665_split_00001,6331,8896,100,DA_MAG_00122
258108,CAZyme,-,GT3.hmm,1.7e-202,CP_000000006665_split_00001,8924,10595,100,DA_MAG_00122
259340,CAZyme,-,GT41.hmm,1.6e-20,CP_000000006733_split_00001,10109,11060,100,DA_MAG_00122
260132,CAZyme,-,GT41.hmm,2.8e-15,CP_000000006778_split_00001,2565,3507,100,DA_MAG_00067
277957,CAZyme,-,GT41.hmm,1.5e-13,CP_000000007856_split_00001,9752,11636,100,DA_MAG_00064
269051,CAZyme,-,GT45.hmm,1.4e-13,CP_000000007304_split_00001,11521,12574,100,DA_MAG_00101
263231,CAZyme,-,GT4.hmm,1.3e-41,CP_000000006961_split_00001,6222,8490,100,DA_MAG_00080
270841,CAZyme,-,GT4.hmm,1.7999999999999998e-35,CP_000000007416_split_00001,2673,3921,100,DA_MAG_00094
262501,CAZyme,-,GT4.hmm,8.100000000000001e-34,CP_000000006918_split_00001,1247,3464,100,DA_MAG_00033
273090,CAZyme,-,GT4.hmm,5.7e-33,CP_000000007555_split_00001,11289,12558,100,DA_MAG_00019
269055,CAZyme,-,GT4.hmm,8.1e-32,CP_000000007304_split_00001,15318,16467,100,DA_MAG_00101
260317,CAZyme,-,GT4.hmm,1.1e-31,CP_000000006788_split_00001,12423,14643,100,DA_MAG_00091
266755,CAZyme,-,GT4.hmm,7.2e-30,CP_000000007171_split_00001,10147,11431,100,DA_MAG_00086
256555,CAZyme,-,GT4.hmm,1.5000000000000002e-28,CP_000000006576_split_00001,8958,10326,100,DA_MAG_00053
270840,CAZyme,-,GT4.hmm,8.7e-27,CP_000000007416_split_00001,1657,2677,100,DA_MAG_00094
256551,CAZyme,-,GT4.hmm,1.3e-26,CP_000000006576_split_00001,2371,3484,100,DA_MAG_00053
264053,CAZyme,-,GT4.hmm,1.2999999999999998e-24,CP_000000007012_split_00001,7367,8582,100,DA_MAG_00049
260704,CAZyme,-,GT4.hmm,4.0000000000000004e-24,CP_000000006811_split_00001,1960,3160,100,DA_MAG_00124
260710,CAZyme,-,GT4.hmm,2.4e-23,CP_000000006811_split_00001,9330,10581,100,DA_MAG_00124
256561,CAZyme,-,GT4.hmm,5.1e-23,CP_000000006576_split_00001,15317,16409,100,DA_MAG_00053
269053,CAZyme,-,GT4.hmm,1.7000000000000002e-22,CP_000000007304_split_00001,13830,14979,100,DA_MAG_00101
271061,CAZyme,-,GT4.hmm,5.2e-22,CP_000000007428_split_00001,1072,2341,100,DA_MAG_00019
276191,CAZyme,-,GT4.hmm,2.7e-21,CP_000000007748_split_00001,1341,2448,100,DA_MAG_00098
270242,CAZyme,-,GT4.hmm,6.2e-19,CP_000000007377_split_00001,8479,9604,100,DA_MAG_00110
256560,CAZyme,-,GT4.hmm,2.3e-15,CP_000000006576_split_00001,13998,15294,100,DA_MAG_00053
275878,CAZyme,-,GT4.hmm,2.4e-15,CP_000000007727_split_00001,10266,11400,100,DA_MAG_00080
268950,CAZyme,-,GT4.hmm,1.2e-14,CP_000000007298_split_00001,382,1537,100,DA_MAG_00112
259563,CAZyme,-,GT4.hmm,9.6e-14,CP_000000006745_split_00001,443,2453,100,DA_MAG_00120
267169,CAZyme,-,GT51.hmm,2.2e-65,CP_000000007194_split_00001,14124,15990,100,DA_MAG_00071
268303,CAZyme,-,GT51.hmm,7e-65,CP_000000007258_split_00001,4938,7200,100,DA_MAG_00127
