gene,postFMT_4_cecum
8-3_GL0088829,1
gene_246860,1
NZ_RAYW01000041.1_cds_WP_121700242.1_1808,1
gene_2478201,1
7-5_GL0123252,1
DSM22607_7_GL0057243,1
Group2-3A_GL0204355,1
gene_3237353,1
gene_4035256,1
gene_2057242,1
Food_10_GL0129771,1
AF73-05_3_GL0316897,1
gene_3013380,1
6-4_GL0016605,1
HF-F_13_GL0084826,1
gene_515611,1
Food_8_GL0359821,1
Food_9_GL0000130,1
gene_2386404,1
gene_3028280,1
MC-6-2_GL0087092,1
Chow_6_GL0236233,1
gene_3762951,1
gene_3003928,1
gene_4406781,1
AF73-05_2_GL0045198,1
6-1_GL0043870,1
6-7_GL0049206,1
45_GL0110747,1
gene_2178181,1
Group2-4A_GL0141478,1
S-Fe6_GL0061021,1
gene_4288076,1
4-1_GL0025682,1
gene_3550655,1
gene_3931419,1
DSM22607_10_GL0215434,1
gene_2756962,1
19_GL0007259,1
MH-0-3_GL0000792,1
AF73-05_11_GL0111940,1
gene_3799463,1
AF73-05_10_GL0214064,1
DSM22607_2_GL0255300,1
8-4_GL0079308,1
Chow_5_GL0049314,1
HF-F_10_GL0208879,1
NZ_RAYQ01000014.1_cds_WP_120470742.1_603,1
gene_1285040,1
Chow_4_GL0171085,1
AF73-05_10_GL0426406,1
gene_3451092,1
MH-6-4_GL0190020,1
17_GL0005800,1
Group2-4A_GL0060934,1
MC-6-2_GL0107657,1
AF73-05_11_GL0306568,1
Food_4_GL0015324,1
MC-6-5_GL0089445,1
Food_8_GL0347404,1
gene_1654022,1
Chow_3_GL0290875,1
gene_4056551,1
OB-1_10_GL0114138,1
Food_9_GL0257664,1
gene_4245668,1
11_GL0105363,1
HF-S_5_GL0283705,1
HF-S_8_GL0255688,1
Food_1_GL0172960,1
NZ_QZFS01000167.1_cds_WP_129184497.1_1805,1
gene_1778953,1
7-8_GL0004024,1
gene_3518010,1
47_GL0053192,1
Food_14_GL0024268,1
5-1_GL0051938,1
8_GL0110688,1
Group2-7A_GL0074479,1
gene_4400581,1
4-7_GL0018749,1
S-Fe20_GL0096899,1
4-3_GL0074337,1
Food_12_GL0146370,1
gene_1160879,1
Chow_1_GL0116738,1
5-2_GL0052042,1
gene_1803089,1
AF73-05_8_GL0243426,1
gene_3962283,1
gene_3116217,1
gene_3466843,1
5-8_GL0032341,1
Chow_7_GL0140365,1
Group2-3A_GL0102309,1
S-Fe13_GL0100591,1
4-6_GL0062290,1
AF73-05_11_GL0145565,1
Chow_7_GL0046848,1
gene_3501158,1
gene_2846068,1
11_GL0040446,1
AF73-05_5_GL0334205,1
gene_3363840,1
Chow_1_GL0184197,1
gene_3534126,1
HF-S_12_GL0018462,1
11_GL0123649,1
4_GL0098773,1
Chow_2_GL0147850,1
gene_1232230,1
gene_2731825,1
MH-6-3_GL0071763,1
Group2-8A_GL0106587,1
gene_3842500,1
gene_4414897,1
MC-6-3_GL0097432,1
Chow_5_GL0356272,1
45_GL0057075,1
7-2_GL0101240,1
gene_1654382,1
gene_3699173,1
gene_4539952,1
gene_903536,1
gene_2373591,1
12_GL0036366,1
Group2-8A_GL0040056,1
Chow_5_GL0035095,1
11_GL0073145,1
DSM22607_10_GL0036428,1
MH-6-5_GL0155200,1
gene_2628905,1
gene_1523787,1
23_GL0048166,1
gene_345456,1
7-2_GL0031054,1
gene_2887601,1
gene_3833689,1
HF-F_14_GL0068445,1
Chow_5_GL0145729,1
6-5_GL0021215,1
MH-6-5_GL0191768,1
DSM22607_8_GL0033092,1
S-Fe10_GL0083061,1
gene_4133053,1
4-1_GL0071432,1
gene_3555588,1
ERR1211980_Scaf9_1210,1
ERR1212012_Scaf154_2532,1
DSM22607_13_GL0250682,1
Chow_1_GL0286347,1
Food_5_GL0064734,1
NZ_NHTR01000003.1_cds_WP_065548380.1_3779,1
gene_743430,1
gene_3033544,1
Food_9_GL0457683,1
11_GL0064551,1
4_GL0086236,1
42_GL0046985,1
gene_3632429,1
DSM22607_3_GL0200065,1
HF-F_14_GL0024726,1
2-1_GL0121618,1
1-1_GL0142371,1
S-Fe2_GL0130019,1
gene_3930496,1
20_GL0067388,1
1-4_GL0063941,1
Food_10_GL0049064,1
gene_3025774,1
gene_2838052,1
AF73-05_3_GL0130079,1
DSM22607_3_GL0370927,1
Food_10_GL0026388,1
G1-5A_GL0119633,1
Food_10_GL0150141,1
7-4_GL0083115,1
2B-dyr23-07_GL0053677,1
Group2-8A_GL0209977,1
HF-F_14_GL0198606,1
10_GL0068588,1
AF73-05_14_GL0342879,1
gene_3636052,1
gene_3970555,1
Chow_1_GL0156037,1
gene_3118078,1
G1-6A_GL0055865,1
gene_2224729,1
OB-1_7_GL0005297,1
MH-6-5_GL0148819,1
11_GL0127153,1
AF73-05_2_GL0391912,1
gene_887456,1
Chow_7_GL0134563,1
Food_10_GL0114577,1
6-3_GL0079654,1
gene_2325029,1
S-Fe20_GL0123730,1
Food_8_GL0279845,1
Chow_7_GL0202982,1
AF73-05_8_GL0350812,1
4-8_GL0059400,1
OB-1_4_GL0161618,1
gene_4155410,1
Food_6_GL0123955,1
DSM22607_11_GL0199412,1
Chow_1_GL0085905,1
gene_3632832,1
gene_1419729,1
DSM22607_12_GL0079889,1
NZ_RAZF01000051.1_cds_WP_120428989.1_2419,1
NZ_QZFS01000015.1_cds_WP_129177677.1_1686,1
gene_1966365,1
S-Fe6_GL0088790,1
HF-S_4_GL0161847,1
gene_4177082,1
gene_1204621,1
MC-6-2_GL0030908,1
gene_3854067,1
12_GL0011760,1
10_GL0047619,1
AF73-05_11_GL0072582,1
2-8_GL0026505,1
AF73-05_6_GL0203623,1
Chow_7_GL0266725,1
MH-0-5_GL0056137,1
3A-dyr30-06_GL0024633,1
gene_3360062,1
NZ_RAZF01000049.1_cds_WP_120428930.1_2383,1
8-7_GL0105886,1
27_GL0108685,1
NZ_QZFS01000006.1_cds_WP_129175452.1_7618,1
gene_1819622,1
gene_4551839,1
DSM22607_7_GL0125099,1
gene_3041983,1
11_GL0044796,1
gene_3744917,1
S-Fe20_GL0067266,1
MC-6-4_GL0105656,1
gene_4575237,1
10_GL0093835,1
Chow_6_GL0043449,1
NZ_NHMQ01000002.1_cds_WP_065533916.1_2205,1
23_GL0094259,1
29_GL0013127,1
gene_1251689,1
Group2-5A_GL0076328,1
45_GL0118565,1
11_GL0128654,1
gene_4063952,1
AF73-05_14_GL0215188,1
gene_528989,1
DSM22607_3_GL0236957,1
10_GL0029052,1
37_GL0050524,1
NZ_KB822468.1_cds_WP_004081673.1_5191,1
7-1_GL0051669,1
G1-3A_GL0087845,1
28_GL0089124,1
gene_2933235,1
gene_3273468,1
gene_1037967,1
11_GL0032625,1
gene_4278340,1
gene_3059742,1
DSM22607_8_GL0217030,1
Food_10_GL0043940,1
50_GL0077955,1
7-5_GL0166563,1
1_GL0028263,1
gene_608520,1
gene_4366109,1
gene_451300,1
2-8_GL0062978,1
gene_3470338,1
1-1_GL0126135,1
OB-1_4_GL0026757,1
AF73-05_10_GL0006372,1
Chow_1_GL0248060,1
gene_361473,1
NZ_NHMU01000001.1_cds_WP_065539778.1_915,1
8-5_GL0000024,1
5-1_GL0035420,1
4-7_GL0018563,1
gene_4182695,1
gene_3977814,1
S-Fe8_GL0055471,1
ERR1211980_Scaf65_3273,1
6_GL0019943,1
24_GL0146990,1
2-7_GL0040523,1
gene_1911085,1
2A-dyr14-07_GL0043125,1
Group2-3A_GL0226657,1
gene_3985961,1
gene_575827,1
4-1_GL0005939,1
gene_2964865,1
gene_4392414,1
MC-0-1_GL0053427,1
1A-dyr4-07_GL0056464,1
OB-1_10_GL0186446,1
gene_2789002,1
52_GL0028178,1
DSM22607_13_GL0128671,1
18_GL0046492,1
gene_713500,1
gene_2920022,1
Chow_2_GL0276398,1
5-2_GL0002756,1
gene_1852366,1
8_GL0054932,1
14_GL0099049,1
8-8_GL0072171,1
gene_2568313,1
5-7_GL0003499,1
Food_5_GL0280901,1
20_GL0084669,1
Chow_7_GL0278152,1
AF73-05_7_GL0025365,1
gene_1901281,1
Group2-4A_GL0154557,1
NZ_KI535321.1_cds_WP_023346821.1_1200,1
gene_4201825,1
Group2-2A_GL0028571,1
OB-1_4_GL0090657,1
Food_1_GL0344348,1
5-5_GL0075992,1
MH-6-1_GL0101031,1
Chow_4_GL0179941,1
2A-dyr16-06_GL0045478,1
gene_3847985,1
Chow_1_GL0265392,1
23_GL0089923,1
2-8_GL0089174,1
NZ_RAYW01000013.1_cds_WP_121699027.1_186,1
1_GL0097302,1
gene_1414264,1
G1-5A_GL0134832,1
Chow_1_GL0225045,1
Food_10_GL0185533,1
4-8_GL0026586,1
G1-4A_GL0000808,1
Chow_7_GL0053708,1
DSM22607_8_GL0126666,1
gene_3986154,1
OB-1_10_GL0043809,1
gene_2832669,1
Group2-7A_GL0117036,1
33_GL0053204,1
gene_4540504,1
gene_1543824,1
8-3_GL0031741,1
S-Fe20_GL0054249,1
Food_10_GL0095576,1
1A-dyr5-06_GL0052834,1
gene_1269910,1
gene_571720,1
34_GL0007220,1
Group2-3A_GL0181528,1
2_GL0017466,1
gene_2828796,1
S-Fe10_GL0136458,1
1-4_GL0096413,1
Chow_7_GL0140257,1
AF73-05_11_GL0357927,1
AF73-05_4_GL0319686,1
29_GL0104885,1
HF-S_6_GL0167457,1
35_GL0123116,1
HF-F_4_GL0059044,1
3-6_GL0001142,1
NZ_QZFS01000071.1_cds_WP_129182033.1_7882,1
S-Fe10_GL0060641,1
G1-6A_GL0046058,1
gene_387069,1
G1-6A_GL0060357,1
Chow_3_GL0190339,1
gene_1195935,1
1-2_GL0047493,1
S-Fe6_GL0116310,1
4-7_GL0005707,1
16_GL0081053,1
DSM22607_10_GL0259943,1
gene_2469614,1
gene_3637611,1
AF73-05_10_GL0005018,1
MH-6-4_GL0171230,1
AF73-05_2_GL0021074,1
5-2_GL0022616,1
55_GL0036082,1
Food_10_GL0040436,1
8-5_GL0031676,1
Food_4_GL0317832,1
Group2-6A_GL0027265,1
Food_10_GL0226077,1
6-5_GL0093034,1
Chow_7_GL0057606,1
2_GL0137246,1
6-5_GL0003324,1
AF73-05_1_GL0216724,1
1-5_GL0034404,1
gene_3566581,1
S-Fe2_GL0025574,1
gene_3414611,1
8-2_GL0068985,1
Group2-3A_GL0027744,1
gene_1682072,1
HF-F_4_GL0335654,1
ERR1211980_Scaf25_2240,1
gene_2794035,1
AF73-05_13_GL0093606,1
MH-6-4_GL0085836,1
gene_3233761,1
OB-1_2_GL0008152,1
gene_2983619,1
Group2-3A_GL0059334,1
DSM22607_3_GL0220549,1
gene_3223093,1
gene_4462610,1
gene_2249321,1
2_GL0034140,1
Group2-3A_GL0059613,1
gene_2970622,1
8-2_GL0046536,1
gene_417702,1
Food_11_GL0241604,1
2-8_GL0048820,1
G1-1A_GL0005473,1
4-2_GL0033231,1
33_GL0099276,1
gene_2940079,1
Food_14_GL0100154,1
16_GL0039934,1
NZ_RAYO01000013.1_cds_WP_120394945.1_2982,1
Food_5_GL0141622,1
8-5_GL0115910,1
Chow_3_GL0028410,1
7-5_GL0171508,1
gene_4579520,1
24_GL0101078,1
Chow_7_GL0189742,1
Food_10_GL0044945,1
MC-6-2_GL0015533,1
AF73-05_2_GL0290134,1
51_GL0062659,1
6_GL0067781,1
S-Fe20_GL0168134,1
HF-S_12_GL0179904,1
S-Fe20_GL0193622,1
Group2-3A_GL0106406,1
gene_4465781,1
gene_520881,1
S-Fe7_GL0079749,1
gene_4049027,1
HF-S_1_GL0177045,1
8-7_GL0087345,1
2B-dyr24-07_GL0024170,1
NZ_RAZF01000038.1_cds_WP_120428586.1_1914,1
S-Fe7_GL0062128,1
HF-F_14_GL0399352,1
NZ_QWMU01000054.1_cds_WP_004050568.1_1549,1
29_GL0154942,1
Chow_4_GL0039091,1
33_GL0046541,1
gene_846490,1
Chow_5_GL0336437,1
S-Fe16_GL0040889,1
47_GL0018707,1
14_GL0011312,1
HF-S_3_GL0084461,1
MH-6-1_GL0057172,1
2-1_GL0087187,1
AF73-05_2_GL0100711,1
21_GL0076560,1
gene_4079548,1
gene_1653081,1
gene_4538432,1
AF73-05_1_GL0131583,1
6-4_GL0044367,1
12_GL0015723,1
1-1_GL0113635,1
OB-1_3_GL0094352,1
11_GL0065041,1
S-Fe11_GL0052760,1
23_GL0142304,1
14_GL0085508,1
NZ_QZFS01000139.1_cds_WP_016291621.1_1102,1
gene_811046,1
NZ_RAYY01000027.1_cds_WP_120423807.1_2156,1
Chow_7_GL0118955,1
gene_3201341,1
Food_5_GL0145877,1
AF73-05_1_GL0358550,1
Chow_5_GL0187175,1
gene_2816629,1
HF-S_3_GL0034800,1
S-Fe8_GL0058843,1
gene_3203322,1
Chow_1_GL0181819,1
gene_4073541,1
gene_2195154,1
Chow_7_GL0279826,1
gene_2850035,1
Group2-3A_GL0004540,1
MH-6-3_GL0088229,1
gene_378322,1
24_GL0061998,1
gene_2580472,1
gene_2530903,1
8-3_GL0046135,1
20_GL0106571,1
gene_3766416,1
Group2-4A_GL0004324,1
gene_4504124,1
gene_3138754,1
MC-6-2_GL0102848,1
Food_10_GL0201289,1
Group2-8A_GL0022430,1
gene_1120214,1
gene_4325879,1
AF73-05_14_GL0371785,1
Group2-8A_GL0040225,1
AF73-05_2_GL0409915,1
AF73-05_13_GL0042284,1
4-1_GL0016002,1
Food_5_GL0138609,1
8_GL0082837,1
HF-F_11_GL0072598,1
NZ_KB822452.1_cds_WP_004075155.1_2798,1
HF-F_1_GL0060520,1
DSM22607_1_GL0153081,1
gene_3343193,1
gene_4507026,1
DSM22607_5_GL0261174,1
S-Fe9_GL0207657,1
2-2_GL0112710,1
gene_4049434,1
NZ_RAZD01000030.1_cds_2111,1
gene_2335778,1
23_GL0116176,1
MH-0-5_GL0062709,1
HF-F_4_GL0195934,1
4-1_GL0034581,1
MH-0-5_GL0080269,1
gene_3829680,1
2B-dyr23-07_GL0019945,1
gene_1711076,1
MH-6-3_GL0146526,1
29_GL0052748,1
NZ_RAYW01000047.1_cds_WP_121700321.1_2043,1
HF-F_14_GL0307113,1
gene_3033035,1
6-4_GL0039354,1
HF-S_8_GL0071902,1
gene_4213879,1
gene_4497802,1
5-2_GL0016028,1
OB-1_6_GL0271236,1
14_GL0075341,1
OB-1_3_GL0125757,1
Food_7_GL0311690,1
7-8_GL0128013,1
8-1_GL0078588,1
gene_3507841,1
47_GL0001891,1
S-Fe2_GL0045092,1
MH-0-5_GL0059423,1
Group2-3A_GL0074869,1
gene_3279804,1
Chow_6_GL0035990,1
gene_4234922,1
AF73-05_11_GL0283724,1
S-Fe12_GL0167296,1
Chow_6_GL0176861,1
6-5_GL0036176,1
12_GL0007964,1
gene_3741646,1
Food_5_GL0008991,1
gene_2055125,1
13_GL0011839,1
gene_4606428,1
Chow_6_GL0133559,1
AF73-05_7_GL0320647,1
MH-6-3_GL0065411,1
NZ_KI530573.1_cds_WP_023274941.1_90,1
2-6_GL0057553,1
gene_1741673,1
gene_1809122,1
Food_4_GL0128918,1
Food_1_GL0154043,1
AF73-05_10_GL0232426,1
MH-6-1_GL0102984,1
NZ_RAYY01000041.1_cds_WP_120424445.1_3384,1
gene_2163069,1
3-8_GL0052359,1
AF73-05_5_GL0241284,1
gene_1453269,1
gene_1965340,1
gene_2704956,1
4-5_GL0070822,1
Chow_7_GL0266713,1
Chow_6_GL0058656,1
Food_1_GL0055624,1
AF73-05_11_GL0242595,1
MH-6-5_GL0164494,1
gene_4372558,1
S-Fe9_GL0253020,1
S-Fe6_GL0205528,1
gene_2926420,1
Group2-3A_GL0077791,1
S-Fe1_GL0183600,1
1-1_GL0139228,1
gene_2150875,1
gene_2876706,1
gene_3773801,1
DSM22607_5_GL0171605,1
gene_3841138,1
MC-0-3_GL0102406,1
MH-6-4_GL0043857,1
gene_3634001,1
6-4_GL0020409,1
AF73-05_7_GL0265339,1
17_GL0032434,1
gene_3286728,1
2_GL0137245,1
S-Fe13_GL0004380,1
2795722234,1
MH-0-5_GL0125022,1
10_GL0035203,1
gene_3678860,1
Group2-8A_GL0175082,1
6-2_GL0008101,1
gene_3572799,1
DSM22607_2_GL0168754,1
Food_12_GL0165302,1
gene_1277027,1
1A-dyr5-07_GL0032742,1
S-Fe12_GL0132657,1
gene_2656850,1
gene_1333765,1
ERR1211980_Scaf16_1758,1
6-3_GL0016360,1
gene_3342802,1
Chow_7_GL0020377,1
Chow_7_GL0043183,1
4-4_GL0023090,1
AF73-05_10_GL0060644,1
36_GL0022291,1
G1-5A_GL0134302,1
5_GL0023111,1
gene_4153013,1
gene_857140,1
S-Fe20_GL0145679,1
MH-6-1_GL0063596,1
gene_4510625,1
gene_3782040,1
3-6_GL0070364,1
gene_3659031,1
gene_2617480,1
DSM22607_12_GL0061842,1
S-Fe8_GL0094216,1
NZ_RAZE01000011.1_cds_WP_120399268.1_175,1
AF73-05_11_GL0191757,1
Food_1_GL0097306,1
MC-6-5_GL0031823,1
gene_2226393,1
HF-S_5_GL0259963,1
gene_4160061,1
7-5_GL0110010,1
gene_998806,1
S-Fe20_GL0017233,1
gene_4072682,1
Food_5_GL0302382,1
MC-0-1_GL0038371,1
gene_1489509,1
2-2_GL0005556,1
gene_3313011,1
OB-1_4_GL0143375,1
gene_1795905,1
gene_4158754,1
14_GL0057809,1
HF-S_4_GL0240636,1
AF73-05_14_GL0126927,1
gene_1075519,1
7-4_GL0020213,1
DSM22607_12_GL0104395,1
DSM22607_4_GL0008518,1
Group2-5A_GL0137922,1
MH-6-4_GL0030710,1
Chow_4_GL0256747,1
gene_2027106,1
G1-5A_GL0090450,1
Chow_1_GL0191045,1
OB-1_13_GL0002292,1
gene_872343,1
S-Fe12_GL0131734,1
gene_3688511,1
gene_2887853,1
gene_2862851,1
11_GL0049370,1
gene_2543043,1
MC-6-3_GL0033599,1
Group2-3A_GL0214804,1
NZ_QZFS01000010.1_cds_WP_129177086.1_322,1
HF-F_13_GL0279250,1
gene_1998219,1
gene_4386920,1
S-Fe8_GL0030202,1
Chow_6_GL0029048,1
AF73-05_1_GL0084865,1
7-7_GL0114513,1
gene_1396897,1
S-Fe20_GL0063606,1
Chow_1_GL0198122,1
11_GL0002755,1
26_GL0096248,1
NZ_RAYW01000021.1_cds_WP_121699536.1_925,1
NZ_RAYO01000010.1_cds_WP_008982621.1_2456,1
HF-S_2_GL0110458,1
Food_9_GL0338464,1
gene_1536030,1
OB-1_1_GL0144498,1
HF-F_13_GL0162404,1
gene_36625,1
gene_2501409,1
Group2-2A_GL0065107,1
6-3_GL0111299,1
NZ_RAYO01000010.1_cds_WP_120394698.1_2544,1
10_GL0066281,1
AF73-05_2_GL0290245,1
2A-dyr13-07_GL0022461,1
S-Fe10_GL0073682,1
10_GL0061912,1
1-1_GL0080350,1
3B-dyr36-06_GL0057419,1
gene_4103858,1
18_GL0046172,1
S-Fe3_GL0097692,1
gene_1132595,1
AF73-05_11_GL0105793,1
MH-0-3_GL0042029,1
DSM22607_2_GL0067306,1
Chow_7_GL0074398,1
Food_11_GL0137706,1
gene_989225,1
gene_1153154,1
gene_499917,1
gene_4374013,1
42_GL0021285,1
1-5_GL0038852,1
1-1_GL0133141,1
gene_2828509,1
G1-5A_GL0158044,1
Chow_1_GL0174525,1
OB-1_7_GL0021612,1
gene_2373613,1
gene_3850412,1
DSM22607_4_GL0270959,1
AF73-05_4_GL0369554,1
Chow_4_GL0197304,1
AF73-05_2_GL0043527,1
Chow_3_GL0174025,1
AF73-05_2_GL0356908,1
gene_3137625,1
Group2-7A_GL0017960,1
Food_8_GL0117896,1
gene_639079,1
MH-6-2_GL0048334,1
S-Fe20_GL0186383,1
MH-6-4_GL0106589,1
1-1_GL0137275,1
3-1_GL0007596,1
11_GL0063989,1
S-Fe6_GL0069588,1
Food_6_GL0135784,1
gene_1054985,1
DSM22607_6_GL0063520,1
Food_5_GL0144373,1
7-4_GL0111288,1
OB-1_5_GL0125563,1
gene_3426965,1
1-2_GL0054525,1
8-3_GL0061960,1
G1-5A_GL0058164,1
NZ_RAZE01000003.1_cds_WP_120398195.1_2905,1
13_GL0009445,1
gene_1160240,1
gene_1491562,1
HF-S_5_GL0280008,1
gene_1763895,1
Food_11_GL0125620,1
gene_199270,1
DSM22607_2_GL0217109,1
Chow_1_GL0230016,1
40_GL0062709,1
Food_5_GL0179412,1
Food_9_GL0083581,1
Food_14_GL0079844,1
gene_2070395,1
Food_2_GL0121582,1
6-7_GL0049610,1
G1-5A_GL0003065,1
Food_5_GL0049571,1
Group2-6A_GL0063874,1
gene_2787020,1
gene_3056072,1
AF73-05_2_GL0364671,1
OB-1_1_GL0049826,1
HF-F_13_GL0414524,1
MH-6-1_GL0074826,1
S-Fe10_GL0055880,1
S-Fe14_GL0031823,1
MC-0-1_GL0001488,1
1-1_GL0023127,1
18_GL0011056,1
1-1_GL0033284,1
AF73-05_11_GL0215176,1
gene_1403042,1
Chow_6_GL0234078,1
S-Fe1_GL0056054,1
Food_7_GL0044228,1
MC-6-2_GL0081743,1
Food_7_GL0213091,1
48_GL0072008,1
AF73-05_2_GL0350744,1
Chow_1_GL0041930,1
ERR1211980_Scaf2_392,1
MH-6-3_GL0051232,1
gene_1113429,1
gene_4399418,1
Food_8_GL0058889,1
Food_9_GL0107990,1
6-3_GL0103121,1
HF-F_12_GL0045361,1
AF73-05_6_GL0120194,1
7_GL0003144,1
gene_3039343,1
gene_4590702,1
Food_10_GL0154354,1
Group2-3A_GL0165053,1
Group2-5A_GL0028118,1
DSM22607_3_GL0249095,1
23_GL0132840,1
OB-1_5_GL0116593,1
5-5_GL0030163,1
Food_10_GL0057879,1
MC-0-1_GL0055165,1
NZ_QZFS01000059.1_cds_WP_016290397.1_6887,1
Chow_2_GL0216490,1
gene_194628,1
S-Fe10_GL0076430,1
gene_423650,1
35_GL0014849,1
gene_3422362,1
gene_4300927,1
Chow_1_GL0026269,1
3-3_GL0078500,1
Chow_7_GL0257902,1
HF-S_4_GL0358467,1
Food_9_GL0174639,1
NZ_KB822470.1_cds_WP_004083076.1_5845,1
gene_1877293,1
ERR1211992_Scaf6_704,1
HF-F_14_GL0292259,1
NZ_KB822482.1_cds_WP_004058523.1_2658,1
gene_4549365,1
AF73-05_14_GL0117817,1
gene_3487145,1
24_GL0120327,1
4-5_GL0094394,1
6-4_GL0094448,1
NZ_NHMQ01000002.1_cds_WP_024723883.1_1678,1
2_GL0121967,1
MC-6-1_GL0007683,1
gene_3819288,1
23_GL0108036,1
MH-0-5_GL0131729,1
gene_3023710,1
10_GL0055744,1
gene_4179148,1
AF73-05_3_GL0058833,1
5-1_GL0005616,1
1A-dyr4-07_GL0107333,1
NZ_RAYO01000012.1_cds_WP_120394776.1_2751,1
Food_4_GL0273452,1
DSM22607_1_GL0140265,1
AF73-05_4_GL0442501,1
DSM22607_6_GL0090242,1
gene_1086700,1
2A-dyr16-06_GL0031546,1
S-Fe6_GL0202073,1
MC-6-2_GL0029985,1
Group2-1A_GL0030348,1
S-Fe16_GL0005189,1
8-3_GL0043617,1
3-3_GL0023347,1
gene_3699853,1
S-Fe10_GL0144235,1
MH-6-4_GL0155277,1
gene_3739231,1
HF-F_13_GL0346709,1
gene_1077958,1
Food_7_GL0317679,1
OB-1_1_GL0427714,1
gene_4234916,1
1-3_GL0119800,1
S-Fe7_GL0230865,1
HF-S_13_GL0346819,1
gene_4579526,1
Group2-3A_GL0124793,1
33_GL0009118,1
21_GL0020029,1
HF-F_4_GL0317475,1
gene_1297147,1
AF73-05_10_GL0167524,1
Group2-8A_GL0170707,1
27_GL0072070,1
14_GL0096714,1
39_GL0068107,1
55_GL0056887,1
13_GL0091410,1
MC-6-4_GL0016797,1
Chow_4_GL0157151,1
gene_924485,1
NZ_RAYY01000003.1_cds_WP_120419914.1_3213,1
1A-dyr4-07_GL0006798,1
gene_1645806,1
NZ_KB822482.1_cds_WP_004058821.1_2820,1
gene_3688035,1
10_GL0023996,1
AF73-05_6_GL0030283,1
OB-1_9_GL0024387,1
Group2-3A_GL0196784,1
43_GL0033969,1
AF73-05_2_GL0055426,1
2-2_GL0007514,1
gene_3065521,1
gene_1624403,1
18_GL0066260,1
AF73-05_5_GL0233851,1
10_GL0090563,1
Group2-7A_GL0109279,1
gene_3534641,1
NZ_KI535329.1_cds_WP_023346918.1_1310,1
1-7_GL0105951,1
gene_2906763,1
MH-6-3_GL0020005,1
gene_3990831,1
gene_3309083,1
8-4_GL0022068,1
Food_8_GL0293746,1
Food_5_GL0300774,1
6-1_GL0059090,1
AF73-05_13_GL0166115,1
gene_2979162,1
Food_7_GL0107705,1
gene_1893278,1
HF-S_14_GL0035550,1
Chow_5_GL0106606,1
20_GL0136205,1
Group2-3A_GL0202873,1
1-3_GL0029385,1
S-Fe11_GL0116479,1
20_GL0106429,1
4-6_GL0034023,1
gene_3179389,1
G1-3A_GL0079150,1
1A-dyr2-07_GL0034122,1
NZ_RAZG01000113.1_cds_WP_120409912.1_239,1
Chow_1_GL0182702,1
S-Fe2_GL0122331,1
Food_5_GL0015338,1
AF73-05_14_GL0348089,1
MH-6-5_GL0152171,1
G1-5A_GL0042112,1
AF73-05_14_GL0271816,1
AF73-05_14_GL0378612,1
Chow_3_GL0067804,1
10_GL0085836,1
Food_9_GL0389027,1
MC-0-1_GL0014212,1
4-3_GL0067716,1
Chow_5_GL0105166,1
Chow_7_GL0024815,1
1-7_GL0080422,1
gene_1734165,1
MC-6-2_GL0094364,1
2791814154,1
HF-S_6_GL0046652,1
Food_10_GL0272779,1
7-8_GL0052443,1
gene_2231914,1
gene_3280717,1
gene_4401349,1
gene_4608051,1
1-6_GL0093248,1
Food_5_GL0091646,1
Food_10_GL0230717,1
3-3_GL0049017,1
gene_4253954,1
Group2-3A_GL0134541,1
Group2-3A_GL0003807,1
8-1_GL0105317,1
S-Fe1_GL0176572,1
MH-6-5_GL0125001,1
NZ_RAYM01000041.1_cds_WP_120435876.1_1863,1
45_GL0097788,1
Food_5_GL0276759,1
6-3_GL0110761,1
39_GL0143897,1
Group2-4A_GL0067024,1
gene_1262657,1
6-3_GL0091149,1
AF73-05_7_GL0139198,1
MC-0-1_GL0022930,1
6-1_GL0056331,1
gene_1327256,1
S-Fe3_GL0139151,1
7-5_GL0108157,1
HF-F_10_GL0277414,1
NZ_CP021421.1_cds_WP_068960459.1_2541,1
HF-F_14_GL0065932,1
MC-6-2_GL0096571,1
gene_2641344,1
4-8_GL0041185,1
16_GL0067373,1
Group2-5A_GL0100061,1
Chow_3_GL0042490,1
gene_3444242,1
Chow_5_GL0026906,1
10_GL0011052,1
gene_2998635,1
G1-1A_GL0020787,1
HF-S_9_GL0061121,1
36_GL0060711,1
HF-S_5_GL0309583,1
MH-6-5_GL0054138,1
AF73-05_8_GL0324073,1
gene_411391,1
6-7_GL0032845,1
8-3_GL0015963,1
gene_4395358,1
DSM22607_4_GL0075908,1
Food_11_GL0192498,1
NZ_QZFS01000032.1_cds_WP_129178898.1_4471,1
2A-dyr13-07_GL0032431,1
1A-dyr5-06_GL0051467,1
2B-dyr23-07_GL0002452,1
gene_189954,1
34_GL0074177,1
gene_3398482,1
MH-6-2_GL0035426,1
MH-6-1_GL0143111,1
1-7_GL0057747,1
Group2-1A_GL0094308,1
ERR1211980_Scaf275_4022,1
Chow_5_GL0178300,1
gene_3179348,1
5-6_GL0088538,1
gene_4243862,1
NZ_QWMU01000030.1_cds_WP_004049657.1_950,1
MC-6-3_GL0034426,1
1-1_GL0095189,1
AF73-05_10_GL0102882,1
gene_4639134,1
gene_2167695,1
7-3_GL0016632,1
10_GL0001354,1
NZ_QZFS01000087.1_cds_WP_129182825.1_8617,1
gene_2128227,1
AF73-05_3_GL0347355,1
gene_3032609,1
gene_971409,1
gene_3902649,1
