gene,postFMT_3_ileum
gene_4251189,2
NZ_CP021421.1_cds_WP_068960215.1_155,2
gene_4415330,2
gene_2346762,2
gene_3923697,2
gene_2898763,2
gene_4048467,2
gene_4372115,2
gene_3257037,2
gene_4012472,2
gene_4499964,2
gene_3379210,2
gene_3663548,2
gene_3198255,2
gene_3052285,2
gene_3221763,2
gene_4451133,2
gene_4632707,2
gene_3549668,2
gene_3347250,2
gene_2513612,2
gene_4399552,2
gene_2760274,2
gene_4193081,2
gene_2318292,2
gene_2883480,2
gene_4601466,2
gene_3581728,2
gene_2400167,2
gene_3235533,2
gene_2615246,2
gene_3055014,2
gene_4104582,2
gene_3051500,2
gene_3320046,2
gene_3110601,2
gene_4488133,2
gene_3009109,2
gene_4088993,2
gene_3456421,2
gene_3126182,2
gene_3930606,2
gene_4198463,2
gene_3289263,2
gene_2777716,2
gene_3285188,2
gene_4618266,2
gene_2449242,2
gene_4629591,2
gene_3710611,2
gene_4173931,2
gene_3110692,2
gene_3468294,2
2A-dyr16-06_GL0070287,2
gene_3246281,2
gene_3279780,2
gene_3714666,2
gene_2634494,2
gene_3187677,2
gene_3964065,2
gene_2906285,2
gene_4475610,2
gene_1955168,2
gene_3917392,2
gene_3742672,2
gene_4232843,2
gene_3098086,2
gene_2877696,2
gene_3994210,2
gene_3967738,2
gene_1986195,2
gene_2938347,2
gene_3578233,2
gene_3657329,2
gene_3917416,2
gene_2868801,2
gene_3371737,2
gene_3507098,2
gene_3900926,2
gene_3964289,2
gene_3357135,2
gene_3420917,2
gene_4431985,2
gene_2379171,2
gene_2468763,2
gene_3399200,2
gene_3598582,2
gene_4054047,2
gene_2933530,2
gene_3326825,2
gene_4232139,2
gene_4335407,2
gene_3369185,2
gene_4417020,2
gene_3712257,2
gene_4057381,2
gene_3524025,2
gene_3202322,2
gene_3642562,2
gene_4158320,2
gene_4179895,2
gene_2503113,2
gene_3175767,2
gene_4083602,2
gene_3254312,2
gene_3033325,2
gene_4102790,2
gene_4584354,2
gene_2605640,2
gene_3719081,2
gene_3538584,2
gene_4370045,2
gene_2960253,2
gene_4090665,2
gene_2408434,2
gene_3977892,2
gene_3755294,2
gene_2619060,2
gene_4007830,2
gene_3966781,2
gene_3588998,2
gene_1992534,2
gene_2837851,2
gene_3854967,2
gene_4620402,2
gene_4059567,2
gene_3094819,2
gene_2814879,2
gene_4269186,2
gene_3606491,2
gene_3906251,2
gene_2817017,2
gene_3473116,2
gene_4619971,2
gene_4240155,2
gene_2323635,2
gene_4325691,2
gene_4595081,2
gene_4128165,2
gene_4578957,2
gene_3589005,2
gene_3347975,2
gene_4373348,2
gene_4635810,2
gene_2896443,2
gene_4402157,2
gene_4098641,2
gene_4474439,2
gene_4145079,2
gene_4589809,2
gene_3839553,2
gene_3800878,2
gene_2762761,2
gene_3049528,2
gene_4062255,2
gene_4274186,2
gene_4051575,2
gene_3580667,2
gene_4319074,2
gene_3980074,2
gene_4007239,2
gene_2419216,2
gene_4398472,2
gene_3957841,2
gene_3972053,2
gene_3363451,2
gene_2808271,2
gene_3215436,2
gene_3224265,2
gene_4289919,2
gene_4218424,2
gene_3750198,2
gene_3774932,2
gene_4163023,2
gene_4408470,2
gene_4163288,2
gene_3300702,2
gene_3583067,2
gene_4242514,2
gene_4476141,2
gene_2869998,2
gene_3631201,2
gene_1350719,2
gene_4503558,2
gene_2236126,2
gene_4334669,2
gene_3357371,2
gene_4219975,2
gene_1796312,2
gene_4209628,2
gene_3551080,2
gene_3213925,2
gene_3337478,2
gene_4178721,2
gene_3695678,2
gene_3304584,2
gene_3463304,2
gene_2836168,2
gene_4635901,2
gene_3600739,2
gene_2825632,2
gene_3695085,2
gene_3823685,2
gene_4393107,2
gene_4440490,2
gene_4591283,2
gene_3058473,2
gene_3957482,2
gene_4292326,2
gene_3117524,2
gene_4597170,2
gene_3241369,2
gene_3843356,2
gene_3598559,2
gene_3736139,2
gene_3032250,2
gene_3546990,2
gene_3743437,2
gene_3984157,2
gene_2815283,2
gene_3208047,2
gene_3419689,2
gene_4210408,2
gene_4340058,2
AF73-05_5_GL0333680,2
gene_3557748,2
gene_3991036,2
gene_4529144,2
gene_2128227,2
gene_4054342,2
gene_3103610,2
gene_3845479,2
gene_2297985,2
gene_2713429,2
gene_3929918,2
gene_4220952,2
gene_3431126,2
gene_4156936,2
gene_3664457,2
gene_3395579,2
gene_3999353,2
gene_4016266,2
gene_3130389,2
gene_3752757,2
gene_4215110,2
gene_3920622,2
gene_2814844,2
gene_3899655,2
gene_4472796,2
gene_4118632,2
gene_2623632,2
gene_4326617,2
gene_2845446,2
gene_3753953,2
gene_3444817,2
gene_3454569,2
gene_2916307,2
gene_3646252,2
gene_4601570,2
gene_4340815,2
gene_4269454,2
gene_2023192,2
gene_4165013,2
gene_3817390,2
gene_3837551,2
gene_4032292,2
gene_3812004,2
gene_2617005,2
gene_2723527,2
gene_2782287,2
gene_4580137,2
gene_3730522,2
gene_3942533,2
gene_2344314,2
gene_3774257,2
gene_3479893,2
gene_4334315,2
gene_2585845,2
gene_2771060,2
gene_2961790,2
gene_4504919,2
gene_1530765,2
gene_3709723,2
gene_4102341,2
gene_3426681,2
gene_2870016,2
gene_3460520,2
S-Fe7_GL0205983,2
gene_4525320,2
gene_3937028,2
gene_4424020,2
gene_2922790,2
gene_3699704,2
gene_3485452,2
gene_4225353,2
gene_2709127,2
gene_3831798,2
gene_4225323,2
gene_3744917,2
gene_3456603,2
gene_4155290,2
gene_2593403,2
gene_3052531,2
gene_4612627,2
gene_2997175,2
gene_4339226,2
gene_3406150,2
gene_3636052,2
gene_3699227,2
gene_4426691,2
gene_3778974,2
gene_3977035,2
gene_4129827,2
gene_3864749,2
gene_3733469,2
gene_4064800,2
gene_4586758,2
gene_3207600,2
gene_4298919,2
gene_4174332,2
gene_2656174,2
gene_3275625,2
gene_4155679,2
gene_4205536,2
gene_4579083,2
gene_4516716,2
gene_3512775,2
gene_2523111,2
gene_3977749,2
gene_3422362,2
gene_4457048,2
gene_3742394,2
gene_2525463,2
gene_4435567,2
gene_2797950,2
gene_4335747,2
gene_4109735,2
gene_3748690,2
gene_4481119,2
gene_3602782,2
gene_3322761,2
gene_2779616,2
gene_3652234,2
gene_3276364,2
gene_3705240,2
gene_4376453,2
gene_4599147,2
gene_3624374,2
gene_3893014,2
gene_4413923,2
gene_4245028,2
gene_3819414,2
gene_4108135,2
gene_4391996,2
gene_3665523,2
gene_4431288,2
gene_3873662,2
gene_2598356,2
gene_3270652,2
gene_2536428,2
gene_3616462,2
gene_4408306,2
gene_3855218,2
gene_3692273,2
gene_3604421,2
gene_3382825,2
gene_3247623,2
gene_3907754,2
gene_2101734,2
gene_4013373,2
gene_4171040,2
gene_4475777,2
gene_4521455,2
gene_3637117,2
gene_3511319,2
gene_3479244,2
gene_3544096,2
gene_3023711,2
gene_4561792,2
gene_3189705,2
gene_3651870,2
gene_3553941,2
gene_4342600,2
gene_4282090,2
gene_3790931,2
gene_4406789,2
gene_2522075,2
gene_4488105,2
gene_2244610,2
gene_3369520,2
gene_3203934,2
gene_3984957,2
gene_2748555,2
gene_3651881,2
gene_4035556,2
gene_3339789,2
gene_1026055,2
gene_4344115,2
gene_3571701,2
gene_2842889,2
gene_2588340,2
gene_4046970,2
gene_3168514,2
gene_2794490,2
gene_2825727,2
gene_1946088,2
gene_3773000,2
gene_4392113,2
gene_2894821,2
gene_3746591,2
gene_4224584,2
gene_4200496,2
gene_3754406,2
gene_4279137,2
gene_3606440,2
gene_4143307,2
gene_4335959,2
gene_3511077,2
gene_4127071,2
gene_3559367,2
gene_2822220,2
gene_2300065,2
gene_3497747,2
gene_4617334,2
gene_4071923,2
gene_3879928,2
gene_2909897,2
gene_3795383,2
gene_3746316,2
gene_3531141,2
gene_3326243,2
gene_3263069,2
gene_3361969,2
gene_4223695,2
gene_2947653,2
gene_4580493,2
gene_4541161,2
gene_4414663,2
gene_4311086,2
gene_3503734,2
gene_3155046,2
gene_3572626,2
gene_2774619,2
gene_4282299,2
gene_4390192,2
gene_4014353,2
gene_4432969,2
gene_4183410,2
gene_3973795,2
gene_2876566,2
gene_4195177,2
gene_3125013,2
gene_3817951,2
4-8_GL0040596,2
gene_2618528,2
gene_2738201,2
gene_3563390,2
gene_3597398,2
gene_3143729,2
gene_4191646,2
gene_4375019,2
gene_4056421,2
gene_4591479,2
gene_4572086,2
gene_4264286,2
gene_4176736,2
gene_4198469,2
gene_3090827,2
gene_2439009,2
gene_3500784,2
gene_3520038,2
gene_3658576,2
gene_4254273,2
gene_3345193,2
gene_3140000,2
gene_3743782,2
gene_3740879,2
gene_3356808,2
gene_3981922,2
gene_3542902,2
gene_2615485,2
gene_4451581,2
gene_3368406,2
gene_2226444,2
gene_4152511,2
gene_4046883,2
gene_4211354,2
gene_3263043,2
gene_3012713,2
gene_4326814,2
gene_1901602,2
gene_4266206,2
gene_3495743,2
gene_4617639,2
gene_3753266,2
gene_2906584,2
gene_2661667,2
gene_2977051,2
gene_4093391,2
gene_3732900,2
gene_4532789,2
gene_4325568,2
gene_2457398,2
gene_4466428,2
gene_3667782,2
gene_2231644,2
gene_3078568,2
gene_2852674,2
gene_3968423,2
gene_4231163,2
gene_4361132,2
gene_4405970,2
gene_3458979,2
gene_4377481,2
gene_2376075,2
gene_2906825,2
gene_4462046,2
gene_3379620,2
gene_2445292,2
gene_3509369,2
gene_2829367,2
gene_4634826,2
gene_3872353,2
gene_4224526,2
gene_3781696,2
gene_4278473,2
gene_2661322,2
gene_4454816,2
gene_4418282,2
gene_2378124,2
gene_4356289,2
gene_3601550,2
gene_4457310,2
gene_2182880,2
gene_2970375,2
gene_2969928,2
gene_2672658,2
gene_3688513,2
gene_4080395,2
gene_3102257,2
gene_2445034,2
gene_4176952,2
gene_4562294,2
gene_4423648,2
gene_2960646,2
gene_4620350,2
gene_3917216,2
gene_2669633,2
gene_4365305,2
gene_3252185,2
gene_4508261,2
gene_4213762,2
gene_2856164,2
gene_4174630,2
gene_3797241,2
gene_3099858,2
gene_3716465,2
gene_3488458,2
gene_4335722,2
gene_2914469,2
gene_3956642,2
gene_3052212,2
gene_3836133,2
gene_3161096,2
gene_3133959,2
gene_3668660,2
gene_4310776,2
gene_4422007,2
gene_4516937,2
gene_4609643,2
gene_2972383,2
gene_4121696,2
gene_3730372,2
gene_1950213,2
gene_3709367,2
gene_3325759,2
gene_3611816,2
gene_2972950,2
gene_2919319,2
gene_3259659,2
gene_4627727,2
gene_3022105,2
gene_3964926,2
gene_3907704,2
gene_4377907,2
gene_4393900,2
gene_2861524,2
gene_2898582,2
gene_4281936,2
gene_3497234,2
gene_3936835,2
gene_4360450,2
gene_3542934,2
gene_2971823,2
gene_4090089,2
gene_3920366,2
gene_3875203,2
gene_4504223,2
gene_4382551,2
gene_3017503,2
gene_3664695,2
gene_4264628,2
gene_3188353,2
gene_3916951,2
gene_3926229,2
gene_3589962,2
gene_4530852,2
gene_3819856,2
gene_4394980,2
gene_4257559,2
gene_3043057,2
gene_4569825,2
gene_3530914,2
gene_4530714,2
gene_3261240,2
gene_3352719,2
gene_2873073,2
gene_2939662,2
gene_3472265,2
gene_3337152,2
gene_4195579,2
gene_4011863,2
gene_4405198,2
gene_4481344,2
gene_3308072,2
gene_3965716,2
gene_2815952,2
gene_3989745,2
gene_2111928,2
gene_3627189,2
gene_3288084,2
gene_3431011,2
gene_4448140,2
gene_3127275,2
gene_2938876,2
gene_4073407,2
gene_4271460,2
gene_4576311,2
gene_4162431,2
gene_4412722,2
gene_3649310,2
gene_2877420,2
gene_3817841,2
gene_4486247,2
gene_3742130,2
gene_4493657,2
gene_3985770,2
gene_3806856,2
gene_4091886,2
gene_4568269,2
gene_4255313,2
gene_2159834,2
gene_4067806,2
gene_2593257,2
gene_1871704,2
gene_4371861,2
gene_3767477,2
gene_3349144,2
gene_3117868,2
gene_3822181,2
gene_4436369,2
gene_3779878,2
gene_4622613,2
gene_4503537,2
gene_4336941,2
gene_4506464,2
gene_3705990,2
gene_3610649,2
gene_4214736,2
gene_4521325,2
gene_2674227,2
gene_3835134,2
gene_4628629,2
gene_3379345,2
gene_3762497,2
gene_3188624,2
gene_3654401,2
gene_3738022,2
gene_4521251,2
gene_4416993,2
gene_3508073,2
gene_2774981,2
gene_4456017,2
gene_3137801,2
gene_3867464,2
gene_3540479,2
gene_3978743,2
gene_4384145,2
gene_4147632,2
gene_4123906,2
gene_4433224,2
gene_4446714,2
gene_3412318,2
gene_4354043,2
gene_3942135,2
gene_3485587,2
gene_3185652,2
gene_4159148,2
gene_2760422,2
gene_3938921,2
gene_2052313,2
gene_3079029,2
gene_4552323,2
gene_3691489,2
gene_2703750,2
gene_3454710,2
gene_4439163,2
gene_3550162,2
gene_4057913,2
gene_4318324,2
gene_4246618,2
gene_2790826,2
gene_4000588,2
gene_4590071,2
gene_4554589,2
gene_3657707,2
gene_4538184,2
gene_4336152,2
gene_3961040,2
gene_3317395,2
gene_3814247,2
gene_3716517,2
gene_3169045,2
gene_4233166,2
gene_3393192,2
gene_3211292,2
gene_3981263,2
gene_4537734,2
gene_3841835,2
gene_4362625,2
gene_4628737,2
gene_3726757,2
gene_3767681,2
gene_4254651,2
gene_4382125,2
gene_4457716,2
gene_2931718,2
gene_3245117,2
gene_3640129,2
gene_4120395,2
gene_4059837,2
gene_2892032,2
gene_4591869,2
gene_4032954,2
gene_4347865,2
gene_3190557,2
gene_3928612,2
gene_4189132,2
gene_3993708,2
gene_3669510,2
gene_4174996,2
gene_4258736,2
gene_4279995,2
gene_3127701,2
gene_3105802,2
gene_2472096,2
gene_4478972,2
gene_4462007,2
gene_1810899,2
gene_3591631,2
gene_4336169,2
gene_2721865,2
gene_3534427,2
gene_4628498,2
gene_2763955,2
gene_3491680,2
gene_3864297,2
gene_3870379,2
gene_2554706,2
gene_3590290,2
gene_3809073,2
gene_2684476,2
gene_3474384,2
gene_4542120,2
gene_3199093,2
gene_4498005,2
gene_4056737,2
gene_4274126,2
gene_4013772,2
gene_4465050,2
gene_3570547,2
gene_3411086,2
gene_2681274,2
gene_2653847,2
gene_4122635,2
gene_3644271,2
gene_4492383,2
gene_3140302,2
gene_4064146,2
gene_4092302,2
gene_4456863,2
gene_4440204,2
gene_4584975,2
gene_3938333,2
gene_4014625,2
gene_3754103,2
gene_4361097,2
gene_3215989,2
gene_4313300,2
gene_3324598,2
gene_4029891,2
gene_4378949,2
gene_3281667,2
gene_4536734,2
gene_3169846,2
gene_4049706,2
gene_3906110,2
gene_4616080,2
gene_4530444,2
gene_2295682,2
gene_3154253,2
gene_4605091,2
gene_4414008,2
gene_3926731,2
gene_3318537,2
gene_4299393,2
gene_4348637,2
gene_1647209,2
gene_2945248,2
gene_4322104,2
gene_3020571,2
gene_2865550,2
gene_4613947,2
gene_3743524,2
gene_3865469,2
gene_3343827,2
gene_4387227,2
gene_3118921,2
gene_3281280,2
gene_4221393,2
gene_3401008,2
gene_4169385,2
gene_4320186,2
gene_2039343,2
gene_4096661,2
gene_2050342,2
gene_3750592,2
gene_3974755,2
gene_4378583,2
gene_3856801,2
gene_4312072,2
gene_3321050,2
gene_3825806,2
gene_4446475,2
gene_4284888,2
gene_4625730,2
gene_3910414,2
gene_3702107,2
gene_2503640,2
gene_2740804,2
gene_3538316,2
gene_4300721,2
gene_4214243,2
gene_2920040,2
gene_4454227,2
gene_4447212,2
gene_3086252,2
gene_4340176,2
gene_3939067,2
gene_4173742,2
gene_4152214,2
gene_2967050,2
gene_4271613,2
gene_3738835,2
gene_3905517,2
gene_3509735,2
gene_4043851,2
gene_4530867,2
gene_3201979,2
gene_4581780,2
gene_4246911,2
gene_2969134,2
gene_2423488,2
gene_3274852,2
gene_4022111,2
gene_4637597,2
gene_4167403,2
gene_3870635,2
gene_3019980,2
gene_3740893,2
gene_4594319,2
gene_2172097,2
gene_3933089,2
gene_3876345,2
gene_4633450,2
gene_2785823,2
gene_4544923,2
gene_3898254,2
gene_4269942,2
gene_4468617,2
gene_4236216,2
gene_4453676,2
gene_4401023,2
gene_4333341,2
gene_3334755,2
gene_3241948,2
gene_4323180,2
gene_4504776,2
gene_3826802,2
gene_2918698,2
gene_3157215,2
gene_3497399,2
gene_4197601,2
gene_4340112,2
gene_2785641,2
gene_4166253,2
gene_3959291,2
gene_3617052,2
gene_3817186,2
gene_4291734,2
gene_3665955,2
gene_3442048,2
gene_4120723,2
gene_3169483,2
gene_2657003,2
gene_3955215,2
gene_4288369,2
gene_4286775,2
gene_3299739,2
gene_4444685,2
gene_2545211,2
gene_3616673,2
gene_4272177,2
gene_4566561,2
gene_4370687,2
gene_2788866,2
gene_4260816,2
gene_4631623,2
gene_4623060,2
gene_4464591,2
gene_3292553,2
gene_3479132,2
gene_4245731,2
gene_3670145,2
gene_3381988,2
gene_4553514,2
gene_3584728,2
gene_3348215,2
gene_3762318,2
gene_3301086,2
gene_4213031,2
gene_4011638,2
gene_4370404,2
gene_4365790,2
gene_2806446,2
gene_3409960,2
gene_4288274,2
gene_1838123,2
gene_4114436,2
gene_4118663,2
gene_4005047,2
gene_4207421,2
gene_2324174,2
gene_4477833,2
gene_4560973,2
gene_4287238,2
gene_3145094,2
gene_3765290,2
gene_3714330,2
gene_4560097,2
gene_2599067,2
gene_3634619,2
gene_3801180,2
gene_3285589,2
gene_2537019,2
gene_2950319,2
gene_4583958,2
gene_2673995,2
gene_3393414,2
gene_2153828,2
gene_3992727,2
gene_3710019,2
gene_2819438,2
gene_2829484,2
gene_4421048,2
gene_2770807,2
gene_2574206,2
gene_3221540,2
gene_3722693,2
gene_4484358,2
gene_3109785,2
gene_4408455,2
gene_3470325,2
gene_3729467,2
gene_4449519,2
gene_2280396,2
gene_4027563,2
gene_4093392,2
gene_3843080,2
gene_4153103,2
gene_4316113,2
gene_4387697,2
gene_3348938,2
gene_3600873,2
gene_3959388,2
gene_3655282,2
gene_3916501,2
gene_4404413,2
gene_3570341,2
gene_4529054,2
gene_3597290,2
gene_4114376,2
gene_3783629,2
gene_2899890,2
gene_3689114,2
gene_4434887,2
gene_4095901,2
gene_4289858,2
gene_4603362,2
gene_4636665,2
gene_4012672,2
gene_4258488,2
gene_4421798,2
gene_2869937,2
gene_3662371,2
gene_2414652,2
gene_4047117,2
gene_3277380,2
gene_2103455,2
gene_3581228,2
gene_3584854,2
gene_3883918,2
gene_3917395,2
gene_3970231,2
gene_4514176,2
gene_4342312,2
gene_3701154,2
gene_3379806,2
gene_2946026,2
gene_3086292,2
gene_2831269,2
gene_4174749,2
gene_3407835,2
gene_2702033,2
gene_2636474,2
gene_4105169,2
gene_4234729,2
gene_4304363,2
gene_3566398,2
gene_2903596,2
gene_3353265,2
gene_2705817,2
gene_4494225,2
gene_2931710,2
gene_2859981,2
gene_4187876,2
gene_3577885,2
gene_4630711,2
gene_2990531,2
gene_3601576,2
gene_3395184,2
gene_3383862,2
gene_3808717,2
gene_4400934,2
gene_2930043,2
gene_4249934,2
gene_3263496,2
gene_3219598,2
gene_3895318,2
gene_4453617,2
gene_4430129,2
gene_3691962,2
gene_4191579,2
gene_3470689,2
gene_4434619,2
gene_3636368,2
gene_3842437,2
gene_3818221,2
gene_3314054,2
gene_4102323,2
gene_4635797,2
gene_4212922,2
gene_2841502,2
gene_3073781,2
gene_3963134,2
gene_4620302,2
gene_3558432,2
gene_4407823,2
gene_2610413,2
gene_2494918,2
gene_4315473,2
gene_4484753,2
gene_4592127,2
gene_4501621,2
gene_3207781,2
gene_3519288,2
gene_2218184,2
gene_4105860,2
gene_3561605,2
gene_4139271,2
gene_3041866,2
gene_3062958,2
gene_4336363,2
gene_4006188,2
gene_3779829,2
gene_4269763,2
gene_4509426,2
gene_2748554,2
gene_4413471,2
gene_4101588,2
gene_3099711,2
gene_2723750,2
gene_3928091,2
gene_4329418,2
gene_3402434,2
gene_4592217,2
gene_3752405,2
gene_4191845,2
gene_3840227,2
gene_2153280,2
gene_3615470,2
gene_4286246,2
gene_3737385,2
gene_4532545,2
gene_3341642,2
gene_3273140,2
gene_4456072,1
gene_3645097,1
gene_3392844,1
gene_3644567,1
gene_2535404,1
gene_4573293,1
gene_2998633,1
gene_4356450,1
gene_3869100,1
gene_4245122,1
gene_3872430,1
gene_4142846,1
gene_2441195,1
gene_2438769,1
gene_3238782,1
gene_4466315,1
gene_4062241,1
gene_4191998,1
gene_4456171,1
gene_4221620,1
gene_4474687,1
gene_4619504,1
gene_3994209,1
gene_4590153,1
gene_2699166,1
gene_1985314,1
gene_3860264,1
gene_3216144,1
gene_4230924,1
gene_3697304,1
gene_3866139,1
gene_3898201,1
gene_3690519,1
gene_4437796,1
gene_3865694,1
gene_3129097,1
gene_3921476,1
gene_4213085,1
gene_3150459,1
gene_3640878,1
gene_2978757,1
gene_2876568,1
gene_3811207,1
gene_4544813,1
gene_3515780,1
gene_3367342,1
gene_3628747,1
gene_4312287,1
gene_4412748,1
gene_4138330,1
gene_2928081,1
gene_4347492,1
gene_4632416,1
gene_4383200,1
gene_4537030,1
gene_3250105,1
gene_4306507,1
gene_3433483,1
gene_4148492,1
gene_4551041,1
gene_3025416,1
gene_3016537,1
G1-1A_GL0057430,1
gene_4150660,1
gene_4475996,1
gene_3610220,1
gene_3903295,1
gene_3808648,1
gene_2659881,1
gene_3871672,1
gene_4171817,1
gene_2614625,1
gene_2342138,1
gene_2562518,1
gene_4254613,1
gene_4381836,1
NZ_RAYW01000048.1_cds_WP_121700338.1_2062,1
gene_3395502,1
gene_4581897,1
gene_3432230,1
gene_4329473,1
gene_3239858,1
gene_4270315,1
gene_3802860,1
gene_2449128,1
gene_4403781,1
gene_3354317,1
gene_2958688,1
gene_2449050,1
gene_3038822,1
gene_4221818,1
gene_3767871,1
Food_13_GL0169335,1
gene_2765445,1
gene_4028443,1
gene_2290534,1
gene_4232486,1
gene_3262236,1
gene_2791432,1
gene_3003158,1
gene_3723067,1
gene_2620399,1
gene_3360557,1
gene_3389972,1
gene_4097255,1
gene_3495759,1
gene_3237207,1
gene_4201694,1
gene_3519308,1
gene_3669800,1
gene_3764683,1
gene_4484986,1
gene_3198559,1
gene_3875001,1
gene_2649979,1
gene_3016151,1
gene_3919806,1
gene_3336534,1
gene_3062532,1
gene_3953370,1
gene_4525961,1
gene_3419441,1
gene_4326896,1
gene_3591520,1
gene_3739518,1
gene_4612531,1
gene_4513403,1
gene_3342296,1
gene_4424851,1
gene_3690188,1
gene_2364455,1
gene_2795067,1
gene_3885613,1
gene_2880235,1
gene_2545358,1
gene_2740169,1
gene_4552513,1
gene_3598706,1
gene_2819915,1
gene_4070569,1
gene_3709899,1
gene_4632360,1
gene_3516818,1
gene_3580826,1
gene_4479631,1
4-4_GL0057371,1
gene_4293743,1
gene_3540932,1
gene_4602886,1
gene_3961514,1
gene_3779844,1
gene_4189882,1
gene_3174298,1
gene_4470815,1
gene_3705911,1
gene_3461046,1
gene_2413294,1
gene_2372116,1
gene_2944397,1
gene_2597408,1
gene_3422444,1
gene_2532921,1
gene_4408675,1
gene_4102242,1
gene_3793764,1
gene_2033401,1
gene_4218057,1
gene_4442354,1
gene_4413389,1
gene_4542315,1
gene_4103437,1
gene_4563360,1
gene_3232761,1
gene_4387428,1
gene_3066807,1
gene_2513903,1
gene_3601851,1
gene_2565366,1
gene_3953660,1
gene_2655073,1
gene_3739762,1
gene_3010079,1
gene_3074487,1
gene_3864813,1
gene_2791401,1
gene_4314305,1
gene_3524024,1
gene_3196315,1
gene_3287734,1
gene_3121345,1
gene_4554496,1
gene_3731714,1
gene_4284190,1
gene_4446137,1
gene_3604303,1
gene_3287257,1
gene_4569777,1
gene_2594270,1
gene_3829165,1
gene_3874222,1
gene_4443009,1
gene_4079288,1
gene_2843129,1
gene_2654849,1
gene_3263611,1
gene_2573387,1
gene_3975752,1
gene_3219422,1
gene_3644554,1
gene_2706978,1
gene_2773203,1
gene_1988701,1
gene_3976764,1
gene_4439118,1
gene_3515857,1
gene_3249402,1
35_GL0113112,1
gene_4279805,1
gene_4387504,1
gene_4426700,1
gene_2471669,1
gene_3695777,1
gene_2801341,1
gene_4218994,1
gene_3396143,1
gene_3508126,1
gene_3634964,1
gene_3881230,1
gene_3162585,1
gene_3236351,1
gene_2445071,1
gene_4102684,1
gene_3066061,1
gene_4395980,1
gene_3658145,1
gene_4546830,1
gene_4299588,1
gene_3768660,1
gene_4426002,1
gene_2780659,1
gene_3577920,1
gene_3970615,1
gene_3910205,1
gene_3660918,1
gene_3772548,1
gene_4356006,1
gene_3116288,1
gene_4417303,1
gene_3853081,1
gene_3350639,1
gene_4427831,1
gene_3275456,1
gene_4354939,1
gene_4486998,1
gene_4365217,1
gene_4236696,1
gene_4266506,1
gene_4398330,1
G1-7A_GL0071461,1
gene_4225660,1
gene_3388004,1
gene_3191111,1
gene_3649595,1
gene_2773681,1
gene_2804368,1
gene_4289337,1
gene_3762768,1
gene_3818565,1
gene_1627915,1
gene_3692007,1
gene_3927258,1
gene_3433958,1
gene_3652036,1
gene_3073205,1
gene_3150728,1
gene_3992473,1
gene_3932262,1
gene_4071716,1
gene_3795821,1
gene_2513009,1
gene_3109224,1
gene_4462668,1
gene_3804865,1
gene_4456979,1
gene_3821975,1
gene_2847602,1
gene_4302734,1
gene_3680242,1
gene_4066488,1
Chow_3_GL0276660,1
gene_4455478,1
gene_2726887,1
gene_3950060,1
gene_4444987,1
gene_3541611,1
gene_3839456,1
gene_4077093,1
gene_3768803,1
gene_3981359,1
gene_4002912,1
gene_4179666,1
gene_4497302,1
gene_4550108,1
gene_3671879,1
gene_3688193,1
gene_3888194,1
gene_1138832,1
gene_3747572,1
gene_3053918,1
gene_4331834,1
gene_3513804,1
gene_4224254,1
gene_3515425,1
gene_4382898,1
gene_2780846,1
gene_3573205,1
gene_3098893,1
gene_4442411,1
gene_3596307,1
gene_2612123,1
gene_4073259,1
gene_4234317,1
gene_3927962,1
gene_2777917,1
gene_3324905,1
gene_3468772,1
gene_3012547,1
