gene,noFMT_4_jejunum
gene_2358296,3
4-6_GL0056173,3
45_GL0001421,3
MC-6-2_GL0120990,3
gene_214581,3
gene_2442748,3
NZ_KB822443.1_cds_WP_004070731.1_1249,3
gene_4559825,3
HF-F_1_GL0265360,3
gene_620674,3
gene_676808,3
gene_3357923,3
gene_4234604,3
gene_729810,3
Food_11_GL0164069,3
gene_4425753,3
NZ_RAYX01000031.1_cds_WP_120377023.1_998,3
NZ_RAYQ01000037.1_cds_WP_120472170.1_2647,3
gene_1581620,3
NZ_KI535319.1_cds_WP_023346747.1_1125,3
10_GL0092995,3
NZ_RAYX01000058.1_cds_WP_120377310.1_1409,3
4-4_GL0033638,3
1-8_GL0074176,3
gene_847899,3
15_GL0167717,3
gene_3742305,3
OB-1_8_GL0257454,3
G1-1A_GL0002811,3
gene_4226115,3
HF-F_9_GL0020330,3
gene_2733531,3
gene_2839656,3
gene_3124626,3
Chow_7_GL0009788,3
NZ_KE159646.1_cds_WP_084811445.1_662,3
gene_3083204,3
gene_2863324,3
11_GL0096309,3
8-4_GL0103381,3
NZ_RAYX01000069.1_cds_WP_120377382.1_1531,3
1-5_GL0040759,3
Group2-3A_GL0085763,3
AF73-05_1_GL0066324,3
NZ_RAYV01000014.1_cds_WP_120359786.1_171,3
2-1_GL0101621,3
3-5_GL0119885,3
Group2-4A_GL0166118,3
gene_1689666,3
10_GL0070868,3
gene_3213813,3
HF-F_1_GL0195505,3
gene_3737227,3
4-1_GL0036261,3
Chow_1_GL0080662,3
gene_3289786,3
11_GL0063518,3
gene_529773,3
2A-dyr13-07_GL0032509,3
S-Fe18_GL0036807,3
gene_938709,3
S-Fe10_GL0031239,3
11_GL0046286,3
MC-6-2_GL0087092,3
4_GL0017255,3
MC-6-2_GL0101937,3
gene_2962114,3
8-7_GL0083994,3
S-Fe6_GL0261039,3
S-Fe2_GL0216601,3
7_GL0052165,3
Chow_5_GL0194437,3
4-1_GL0000742,3
MC-0-3_GL0032050,3
gene_2168921,3
gene_4606107,3
8-4_GL0031720,3
MC-0-1_GL0059099,3
gene_4183031,3
NZ_RAYV01000001.1_cds_WP_022857671.1_629,3
Group2-1A_GL0085093,3
1-2_GL0104938,3
gene_1712755,3
gene_3196354,3
MC-6-1_GL0111937,3
MC-0-1_GL0060741,3
gene_966424,3
2-4_GL0039329,3
gene_1566525,3
11_GL0101168,3
gene_1955168,3
11_GL0140131,3
Group2-8A_GL0145465,3
S-Fe15_GL0074743,3
gene_2287977,3
AF73-05_11_GL0055617,3
Group2-4A_GL0082765,3
1-4_GL0047929,3
11_GL0140109,3
Food_13_GL0114348,3
gene_2719001,3
6-1_GL0084079,3
1A-dyr1-07_GL0012220,3
2-7_GL0083817,3
G1-6A_GL0084563,3
gene_1241062,3
HF-F_1_GL0065532,3
gene_2348734,3
3-5_GL0023282,3
gene_1899499,3
Group2-7A_GL0069888,3
3-5_GL0044256,3
4-5_GL0011409,3
S-Fe3_GL0184750,3
gene_3369952,3
7-4_GL0011642,3
17_GL0091429,3
gene_2425433,3
Chow_5_GL0155055,3
2A-dyr13-07_GL0024380,3
HF-F_11_GL0145852,3
gene_1953106,3
NZ_RAYE01000004.1_cds_WP_120440019.1_2998,3
36_GL0069077,3
gene_3196356,3
S-Fe10_GL0121973,3
gene_4244317,3
1-2_GL0053997,3
gene_1346965,3
gene_1581475,3
NZ_QZFS01000079.1_cds_WP_129182479.1_8173,3
11_GL0102423,3
2A-dyr16-06_GL0083302,3
NZ_RAYV01000001.1_cds_WP_120358918.1_462,3
MH-6-3_GL0042878,3
8-7_GL0074156,3
gene_799719,3
gene_2018355,3
NZ_QIBY01000001.1_cds_WP_123184714.1_298,3
gene_1740551,3
S-Fe12_GL0111315,3
gene_2467561,3
HF-F_4_GL0066166,3
2-4_GL0055208,3
Group2-1A_GL0106131,3
NZ_RAYV01000010.1_cds_WP_120359704.1_44,3
10_GL0046974,3
gene_3342296,3
4-1_GL0023173,3
MH-0-5_GL0093686,3
2A-dyr13-07_GL0022912,3
MC-6-2_GL0089456,3
MC-6-3_GL0065652,3
gene_4544481,3
gene_2860343,3
6-7_GL0094318,3
gene_4006188,3
gene_2198749,3
HF-S_6_GL0062238,3
gene_1872119,3
38_GL0011379,3
gene_2666673,3
S-Fe11_GL0130456,3
gene_1723849,3
Food_1_GL0115577,3
gene_3435313,3
HF-S_2_GL0112903,3
gene_2503721,3
gene_1105081,3
NZ_KB822442.1_cds_WP_004070255.1_1012,3
2-4_GL0055870,3
2A-dyr13-07_GL0014387,3
Food_12_GL0214106,3
11_GL0020146,3
gene_365562,3
7-2_GL0105208,3
4-2_GL0046922,3
gene_2611479,3
Food_14_GL0335185,3
8-5_GL0006460,3
NZ_RAYQ01000006.1_cds_WP_120468554.1_3952,3
gene_2071451,3
gene_3261430,3
MC-6-1_GL0063862,3
gene_3382825,3
gene_1431828,3
11_GL0086167,3
2-6_GL0025003,3
NZ_AUGK01000013.1_cds_1928,3
AF73-05_5_GL0282294,3
OB-1_8_GL0248513,3
Food_3_GL0099899,3
11_GL0046264,3
1-6_GL0017085,3
gene_1835901,3
NZ_RAYR01000036.1_cds_WP_120413745.1_2297,3
NZ_RAYV01000007.1_cds_WP_120359577.1_1530,3
HF-F_2_GL0038822,3
S-Fe11_GL0002613,3
MC-6-2_GL0105594,3
S-Fe9_GL0122619,3
MC-6-2_GL0014161,3
6-2_GL0018307,3
MC-0-1_GL0010177,3
6-2_GL0022141,3
gene_2780280,3
MC-0-1_GL0038241,3
2A-dyr13-07_GL0025033,3
NZ_RAYV01000006.1_cds_WP_120359527.1_1421,3
7-1_GL0015984,3
QGGY01000009.1_cds_PWJ74426.1_3253,3
2-6_GL0092933,3
gene_659361,3
2-4_GL0082365,3
10_GL0073832,3
S-Fe11_GL0145196,3
gene_4229695,3
gene_1870709,3
gene_861356,3
gene_3289944,3
2-1_GL0083771,3
gene_3924796,3
S-Fe11_GL0074218,3
gene_645814,3
gene_3952039,3
gene_4351595,3
gene_4066850,3
NZ_RAYW01000017.1_cds_WP_121699329.1_498,3
gene_4114943,3
gene_2362589,3
S-Fe13_GL0020347,3
NZ_RAYV01000012.1_cds_WP_095508238.1_87,3
gene_676807,3
4-1_GL0062987,3
DSM22607_1_GL0239138,3
Group2-4A_GL0002721,3
4-1_GL0079579,3
Chow_8_GL0101317,3
3-3_GL0079427,3
NZ_AUGK01000003.1_cds_WP_084636176.1_428,3
gene_2140920,3
gene_3283281,3
1-1_GL0077315,3
NZ_NHMR02000002.1_cds_WP_014698237.1_1166,3
11_GL0159033,3
gene_1076683,3
gene_4616707,3
G1-6A_GL0044117,3
HF-F_1_GL0161673,3
gene_3013283,3
DSM22607_11_GL0375591,3
gene_3318078,3
gene_3008649,3
AF73-05_11_GL0271850,3
gene_2170851,3
8-4_GL0083737,3
gene_1582385,3
2A-dyr13-07_GL0011084,3
NZ_RAZA01000035.1_cds_WP_120480136.1_2568,3
ERR1211992_Scaf5_492,3
DSM22607_8_GL0261096,3
2-6_GL0006368,3
S-Fe16_GL0068054,3
gene_3355410,3
NZ_RAYX01000037.1_cds_WP_120377098.1_1086,3
27_GL0035513,3
S-Fe4_GL0016954,3
gene_3268466,3
MC-0-1_GL0105284,3
12_GL0028260,3
Food_12_GL0182583,3
gene_4243472,3
gene_3679432,3
Chow_8_GL0123408,3
Chow_7_GL0218165,3
MC-0-1_GL0127046,3
Food_9_GL0365344,3
2-4_GL0030561,3
2_GL0134003,3
8-4_GL0089208,3
gene_4624348,3
NZ_KI535335.1_cds_WP_023348674.1_3111,3
4-8_GL0033916,3
Food_1_GL0085436,3
OB-1_9_GL0180232,3
MC-0-3_GL0029052,3
14_GL0022104,3
gene_4137615,3
8-7_GL0062755,3
gene_1721785,3
5-7_GL0023652,3
NZ_OFSM01000040.1_cds_WP_103242122.1_1188,3
NZ_CP021421.1_cds_WP_068961605.1_1175,3
7-4_GL0010365,3
2A-dyr13-07_GL0020545,3
S-Fe10_GL0115475,3
NZ_RAYX01000008.1_cds_WP_120376518.1_1787,3
NZ_KB822441.1_cds_WP_004068289.1_24,3
2_GL0053684,3
gene_1615801,3
2-1_GL0116458,3
MC-0-1_GL0050232,3
HF-F_6_GL0326845,3
MC-6-1_GL0036075,3
gene_4152883,3
OB-1_11_GL0020956,3
S-Fe10_GL0152767,3
NZ_CP022722.1_cds_WP_065532359.1_3490,3
Chow_3_GL0085870,3
gene_3029443,3
6-1_GL0037244,3
gene_1494154,3
gene_4522959,3
gene_4406371,3
NZ_AUGK01000008.1_cds_WP_028026849.1_1454,3
Group2-5A_GL0074428,3
gene_3687142,3
gene_3660382,3
HF-S_13_GL0368691,3
gene_1343458,3
gene_3981346,3
2-1_GL0027979,3
MC-6-1_GL0043220,3
Chow_6_GL0090874,3
gene_4446578,3
1-1_GL0050417,3
MC-6-3_GL0103094,3
HF-F_1_GL0109391,3
DSM22607_6_GL0047173,3
gene_1797515,3
2A-dyr13-07_GL0025328,3
gene_1242009,3
7-8_GL0061065,3
gene_4179120,3
NZ_RAYX01000002.1_cds_WP_120376275.1_947,3
7-8_GL0093166,3
1A-dyr1-07_GL0027005,3
OB-1_1_GL0055428,3
NZ_RAYX01000011.1_cds_WP_120376609.1_139,3
gene_4038605,3
14_GL0038678,3
2A-dyr13-07_GL0017831,3
2-3_GL0101255,3
8-5_GL0131463,3
Food_4_GL0171109,3
gene_2707575,3
G1-8A_GL0027593,3
NZ_KB822473.1_cds_WP_004054664.1_1278,3
5-2_GL0025378,3
8-4_GL0057952,3
gene_3889764,3
S-Fe10_GL0163054,3
gene_1758870,3
NZ_KB822472.1_cds_WP_004054475.1_1197,3
gene_1907570,3
gene_3835026,3
S-Fe10_GL0026471,3
Chow_7_GL0192152,3
MC-6-4_GL0007928,3
6-2_GL0076787,3
gene_4048308,3
11_GL0096854,3
S-Fe11_GL0108198,3
AF73-05_2_GL0108331,3
gene_736065,3
MC-6-2_GL0000740,3
Food_11_GL0250467,3
gene_3323917,3
2A-dyr13-07_GL0001331,3
DSM22607_12_GL0280616,3
gene_3887576,3
MH-0-5_GL0126108,3
34_GL0075344,3
AF73-05_10_GL0052268,3
gene_1930527,3
DSM22607_2_GL0082304,3
2-2_GL0013111,3
NZ_RAZF01000015.1_cds_WP_120427723.1_306,3
NZ_RAYE01000042.1_cds_WP_120445741.1_3181,3
HF-F_14_GL0182675,3
gene_3925074,3
gene_731000,3
gene_1155471,3
36_GL0023005,3
DSM22607_11_GL0195138,3
MC-6-3_GL0101008,3
16_GL0097594,3
MH-0-3_GL0056178,3
18_GL0097938,3
Chow_5_GL0038970,3
gene_1741520,3
2-4_GL0104707,3
gene_457758,3
gene_4229843,3
MC-6-1_GL0026364,3
Group2-3A_GL0151511,3
G1-6A_GL0074091,3
42_GL0109063,3
gene_3693623,3
DSM22607_12_GL0198110,3
Food_12_GL0160489,3
HF-F_1_GL0236707,3
gene_3618145,3
AF73-05_6_GL0057116,3
NZ_RAYX01000040.1_cds_WP_120377138.1_1168,3
Group2-1A_GL0039172,3
S-Fe10_GL0018806,3
NZ_RAYX01000009.1_cds_WP_120376557.1_1887,3
NZ_RAYE01000019.1_cds_989,3
S-Fe6_GL0116007,3
gene_1494151,3
NZ_RAYS01000044.1_cds_WP_121766460.1_2303,3
gene_1058772,3
Chow_2_GL0077186,3
gene_1967148,3
gene_975639,3
MC-0-1_GL0117156,3
gene_3633846,3
AF73-05_5_GL0206828,3
gene_4097710,3
gene_907500,3
S-Fe10_GL0010029,3
3-7_GL0028005,3
11_GL0074752,3
NZ_NHMU01000004.1_cds_WP_004291466.1_2542,3
gene_118184,3
1A-dyr2-07_GL0009475,3
gene_1397873,3
S-Fe11_GL0002651,3
NZ_KE159646.1_cds_WP_016308643.1_395,3
NZ_RAYV01000004.1_cds_WP_120359409.1_1241,3
MC-6-1_GL0042603,3
HF-F_1_GL0177199,3
23_GL0099216,3
S-Fe10_GL0079388,3
gene_1924066,3
29_GL0024315,3
G1-6A_GL0084600,3
gene_2927816,3
8-8_GL0048457,3
gene_2149719,3
NZ_RAYX01000005.1_cds_WP_120376428.1_1466,3
3-3_GL0068400,3
25_GL0020853,3
Food_14_GL0288892,3
NZ_RAYX01000025.1_cds_WP_120376918.1_832,3
Food_14_GL0000723,3
3-2_GL0003657,3
11_GL0122736,3
35_GL0144870,3
4-1_GL0045962,3
gene_2102144,3
gene_3187254,3
G1-5A_GL0084360,3
6-6_GL0095361,3
MC-0-1_GL0056040,3
gene_808067,3
gene_4305423,3
gene_1735325,3
S-Fe4_GL0047441,3
DSM22607_11_GL0110844,3
HF-F_1_GL0260237,3
4-2_GL0057615,3
S-Fe5_GL0140230,3
Chow_3_GL0061955,3
gene_1404108,3
gene_4498049,3
2-3_GL0102025,3
gene_2092914,3
2-1_GL0043494,3
HF-S_9_GL0196533,3
gene_4251609,3
gene_1131490,3
NZ_KB822463.1_cds_WP_004078022.1_3592,3
gene_1704029,3
gene_1787751,3
10_GL0036160,3
gene_3965043,3
NZ_RAYX01000096.1_cds_WP_120377553.1_1856,3
gene_1492091,3
3-5_GL0110757,3
MC-0-3_GL0073132,3
4-1_GL0024544,3
MC-0-1_GL0045907,3
gene_4592455,3
MC-6-2_GL0042696,3
42_GL0119346,3
33_GL0079264,3
35_GL0064282,3
gene_1383293,3
15_GL0105236,3
gene_3119917,3
Chow_1_GL0114819,3
gene_1879334,3
OB-1_10_GL0074591,3
36_GL0005812,3
3-6_GL0065624,3
HF-F_1_GL0224794,3
1-1_GL0081469,3
2-4_GL0079482,3
gene_3681286,3
gene_4196954,3
HF-F_13_GL0338599,3
HF-F_1_GL0277154,3
G1-1A_GL0009413,3
gene_4179268,3
6-2_GL0056811,3
MC-0-3_GL0038848,3
11_GL0058200,3
2-7_GL0000369,3
AF73-05_1_GL0140632,3
gene_3494673,3
NZ_QIBY01000031.1_cds_WP_123186324.1_1932,3
NZ_RAYX01000023.1_cds_WP_120376888.1_779,3
Chow_7_GL0135471,3
MC-0-1_GL0042272,3
gene_970112,3
4-3_GL0077852,3
HF-F_6_GL0319506,3
gene_798011,3
gene_1485005,3
NZ_RAZK01000185.1_cds_WP_120487090.1_1731,3
2-1_GL0019179,3
HF-F_11_GL0210271,3
NZ_RAZK01000014.1_cds_WP_120483020.1_931,3
G1-1A_GL0060377,3
Food_9_GL0064794,3
16_GL0069675,3
gene_842471,3
NZ_AUGK01000003.1_cds_WP_084636198.1_459,3
gene_2975014,3
ERR1211992_Scaf8_797,3
MC-6-2_GL0033955,3
gene_2410573,3
19_GL0083075,3
32_GL0114197,3
gene_3538119,3
NZ_NHTR01000001.1_cds_WP_065551255.1_2369,3
Food_2_GL0127528,3
DSM22607_4_GL0124911,3
gene_4449614,3
4-1_GL0077504,3
S-Fe16_GL0037615,3
HF-S_10_GL0299450,3
23_GL0080541,3
gene_3214140,3
NZ_KB822475.1_cds_WP_004055746.1_1697,3
S-Fe11_GL0139062,3
gene_3095358,3
8-5_GL0086525,3
gene_3478784,3
G1-2A_GL0084235,3
gene_649701,3
NZ_RAYX01000004.1_cds_WP_120376364.1_1301,3
HF-F_1_GL0258458,3
1-8_GL0021373,3
2-6_GL0025168,3
gene_2128745,3
G1-1A_GL0033815,3
MC-6-4_GL0020695,3
5-2_GL0016714,3
S-Fe11_GL0105177,3
gene_4467627,3
HF-S_2_GL0004905,3
gene_3421166,3
NZ_RAZH01000003.1_cds_WP_120391710.1_1684,3
OB-1_6_GL0298984,3
gene_2544436,3
gene_4107701,3
gene_1079902,3
S-Fe3_GL0133573,3
NZ_RAYV01000017.1_cds_WP_120359836.1_260,3
gene_2584627,3
NZ_RAZG01000199.1_cds_WP_120410177.1_1305,3
HF-F_1_GL0018978,3
gene_2097325,3
AF73-05_13_GL0239955,3
2-4_GL0039766,3
2-8_GL0109493,3
gene_172885,3
39_GL0145018,3
MC-0-1_GL0044721,3
gene_1643323,3
gene_2725100,3
gene_2336504,3
NZ_RAYF01000015.1_cds_WP_120438570.1_4491,3
gene_486627,3
23_GL0056855,3
gene_2290962,3
MH-6-5_GL0105278,3
gene_4214472,3
NZ_RAZD01000030.1_cds_2092,3
7-3_GL0074263,3
gene_4581086,3
NZ_RAYW01000014.1_cds_WP_121699172.1_345,3
Food_7_GL0410014,3
Chow_1_GL0052090,3
AF73-05_1_GL0290133,3
G1-1A_GL0048818,3
gene_3763116,3
gene_2885044,3
G1-1A_GL0032184,3
gene_3615306,3
HF-S_6_GL0177963,3
gene_4377752,3
gene_2063150,3
gene_966142,3
AF73-05_2_GL0115914,3
gene_341639,3
NZ_KE159646.1_cds_WP_084811411.1_117,3
Food_11_GL0276222,3
NZ_RAYX01000129.1_cds_WP_120377680.1_198,3
NZ_CP022713.1_cds_WP_065543566.1_3251,3
gene_4001101,3
3-3_GL0028249,3
24_GL0038622,3
gene_1406512,3
gene_3323097,3
Food_12_GL0049376,3
G1-5A_GL0004049,3
AF73-05_9_GL0332303,3
gene_3081761,3
G1-6A_GL0060750,3
S-Fe4_GL0005679,3
gene_3856289,3
3-6_GL0067548,3
gene_179713,3
2A-dyr13-07_GL0016820,3
2A-dyr13-06_GL0053021,3
G1-2A_GL0068402,3
ERR1212011_Scaf112_1844,3
MH-0-3_GL0063558,3
HF-F_6_GL0290137,3
gene_4247489,3
4-1_GL0020819,3
gene_4328755,3
gene_3023688,3
S-Fe4_GL0046646,3
gene_810487,3
gene_2267509,3
MC-6-1_GL0033409,3
gene_1419371,3
gene_1696549,3
S-Fe10_GL0071396,3
gene_2567792,3
4-4_GL0011602,3
gene_2278097,3
1A-dyr4-07_GL0078764,3
G1-7A_GL0060634,3
Chow_1_GL0143956,3
gene_2678498,3
gene_1189774,3
5-3_GL0109552,3
S-Fe10_GL0079399,3
AF73-05_10_GL0001505,3
NZ_RAYV01000004.1_cds_WP_022858111.1_1282,3
2-1_GL0108239,3
S-Fe8_GL0138983,3
gene_2690449,3
1-1_GL0039512,3
NZ_RAYV01000018.1_cds_WP_022858412.1_277,3
gene_3899474,3
gene_1787816,3
gene_4141624,3
11_GL0148062,3
S-Fe8_GL0081455,3
gene_594880,3
HF-F_1_GL0218219,3
8-5_GL0004250,3
11_GL0084919,3
2A-dyr13-07_GL0017833,3
AF73-05_5_GL0150433,3
NZ_AUGK01000017.1_cds_WP_028027480.1_2242,3
HF-F_1_GL0067185,3
Food_14_GL0278801,3
gene_2652508,3
8-5_GL0092384,3
8-1_GL0079387,3
gene_4057207,3
NZ_RAYV01000010.1_cds_WP_120359706.1_46,3
gene_2595536,3
gene_949554,3
11_GL0055630,3
2-6_GL0044227,3
NZ_RAYV01000010.1_cds_WP_120359673.1_5,3
NZ_AUGK01000012.1_cds_WP_084636413.1_1819,3
HF-S_14_GL0346976,3
Food_8_GL0124398,3
Chow_1_GL0246601,3
gene_2400483,3
2-6_GL0059868,3
gene_1090455,3
gene_3823420,3
Group2-5A_GL0136743,3
NZ_AUGK01000006.1_cds_WP_084636274.1_1180,3
gene_1061321,3
4-1_GL0064105,3
gene_1026974,3
NZ_RAYO01000032.1_cds_WP_120396255.1_1221,3
6-7_GL0120626,3
Group2-8A_GL0193302,3
8-5_GL0130290,3
HF-F_14_GL0110258,3
gene_3904460,3
2-4_GL0110506,3
1A-dyr2-07_GL0062067,3
S-Fe10_GL0121964,3
NZ_RAYF01000043.1_cds_WP_120436728.1_2205,3
HF-F_1_GL0063074,3
MC-6-1_GL0083736,3
gene_3572626,3
NZ_RAYV01000001.1_cds_WP_120359156.1_463,3
gene_452023,3
gene_229694,3
gene_3999493,3
MC-6-1_GL0017636,3
gene_3754113,3
DSM22607_8_GL0210010,3
gene_4269594,3
Chow_4_GL0069938,3
1A-dyr4-07_GL0011665,3
gene_1240365,3
2A-dyr13-07_GL0002893,3
S-Fe20_GL0089775,3
gene_1115793,3
gene_2285698,3
gene_3172805,3
32_GL0136110,3
gene_4259442,3
gene_1355092,3
HF-F_4_GL0039297,3
gene_2120021,3
NZ_RAYU01000107.1_cds_52,3
1A-dyr2-07_GL0069340,3
Chow_7_GL0026332,3
DSM22607_11_GL0068172,3
ERR1211992_Scaf2_218,3
NZ_QIBY01000001.1_cds_WP_123184745.1_334,3
6-3_GL0113015,3
11_GL0070836,3
gene_2068089,3
gene_4133933,3
gene_4238252,3
gene_3525763,3
S-Fe10_GL0017911,3
21_GL0022946,3
gene_1056204,3
S-Fe10_GL0000160,3
31_GL0043824,3
MH-0-5_GL0086386,3
gene_1060535,3
gene_2145393,3
AF73-05_11_GL0199414,3
ERR1211992_Scaf8_828,3
DSM22607_9_GL0293243,3
S-Fe11_GL0130459,3
4-1_GL0082750,3
gene_4224822,3
HF-F_1_GL0149435,3
4-1_GL0054153,3
gene_940639,3
gene_2890920,3
2B-dyr23-07_GL0018028,3
S-Fe10_GL0025823,3
gene_3507804,3
gene_173646,3
AF73-05_7_GL0176430,3
NZ_RAYV01000001.1_cds_WP_120358985.1_598,3
11_GL0091770,3
gene_2980240,3
gene_948663,3
gene_3558725,3
MC-6-2_GL0051407,3
HF-F_1_GL0214872,3
gene_1025706,3
S-Fe10_GL0151412,3
gene_2550564,3
1-3_GL0108282,3
11_GL0036516,3
gene_829431,3
6-4_GL0079363,3
S-Fe5_GL0024273,3
MC-6-1_GL0051875,3
gene_3595801,3
11_GL0083514,3
gene_2362830,3
MC-6-1_GL0100157,3
27_GL0051474,3
11_GL0067494,3
HF-F_14_GL0351121,3
2A-dyr13-07_GL0019631,3
gene_457031,3
gene_4351838,3
gene_4236532,3
gene_3303732,3
MC-0-3_GL0038019,3
2_GL0010223,3
gene_3234153,3
4_GL0065707,3
gene_4387388,3
gene_708945,3
4-1_GL0072070,3
ERR1211992_Scaf4_443,3
Chow_8_GL0034632,3
gene_1201092,3
gene_2969857,3
G1-5A_GL0057935,3
gene_1952699,3
37_GL0042571,3
2-1_GL0013696,3
gene_1151973,3
S-Fe8_GL0215344,3
ERR1211992_Scaf28_2060,3
Food_3_GL0152720,3
gene_2395342,3
gene_2078241,3
NZ_NHMQ01000001.1_cds_1151,3
4-5_GL0068363,3
gene_1539393,3
gene_1979400,3
45_GL0163578,3
MC-0-1_GL0043192,3
S-Fe9_GL0049982,3
11_GL0083580,3
G1-2A_GL0045460,3
1-8_GL0020581,3
MC-0-1_GL0019168,3
NZ_RAYV01000002.1_cds_WP_120359255.1_1034,3
HF-F_1_GL0261605,3
28_GL0089124,3
gene_3441528,3
gene_3634197,3
7-2_GL0016750,3
S-Fe10_GL0164527,3
6-2_GL0016319,3
S-Fe10_GL0056115,3
6_GL0110665,3
gene_4183623,3
G1-3A_GL0101513,3
OB-1_5_GL0429811,3
4-4_GL0018594,3
NZ_RAYB01000067.1_cds_WP_121708460.1_3180,3
HF-F_1_GL0107398,3
MC-0-1_GL0115716,3
gene_3519264,3
gene_1930533,3
3_GL0092924,3
2B-dyr24-07_GL0014575,3
MC-6-2_GL0025814,3
3-7_GL0061624,3
gene_1949324,3
gene_4055372,3
1-6_GL0016472,3
gene_2987354,3
33_GL0083755,3
2-1_GL0099572,3
11_GL0117464,3
MC-0-1_GL0055024,3
2-4_GL0000807,3
1A-dyr1-07_GL0047674,3
gene_3890356,3
gene_2556217,3
11_GL0052867,3
gene_3398229,3
gene_3973977,3
gene_2515655,3
MC-0-1_GL0078969,3
NZ_RAYR01000026.1_cds_1604,3
gene_4086488,3
gene_2869000,3
S-Fe4_GL0175542,3
OB-1_9_GL0251877,3
S-Fe3_GL0109292,3
gene_110920,3
gene_1808230,3
MC-0-3_GL0023113,3
32_GL0045123,3
7-7_GL0019142,3
4-1_GL0052867,3
gene_3241429,3
gene_283718,3
AF73-05_13_GL0267463,3
HF-F_1_GL0249973,3
gene_649491,3
34_GL0006477,3
NZ_NHMR02000002.1_cds_WP_065523480.1_1135,3
Chow_5_GL0220305,3
gene_2045395,3
6-2_GL0071949,3
DSM22607_1_GL0196266,3
2A-dyr13-07_GL0031026,3
11_GL0055316,3
gene_4422604,3
gene_1025901,3
11_GL0140128,3
S-Fe10_GL0045452,3
gene_2361529,3
Group2-3A_GL0032095,3
DSM22607_11_GL0295353,3
gene_3438223,3
gene_1136240,3
Food_10_GL0208923,3
MH-6-2_GL0113705,3
S-Fe11_GL0092748,3
NZ_RAYX01000074.1_cds_WP_120377417.1_1610,3
2-1_GL0122384,3
gene_4219090,3
NZ_RAYF01000063.1_cds_3050,3
gene_952753,3
46_GL0063291,3
ERR1211980_Scaf10_1305,3
gene_999911,3
2_GL0133196,3
HF-S_10_GL0047773,3
gene_3698536,3
NZ_QIBY01000005.1_cds_WP_123185363.1_938,3
Chow_4_GL0226812,3
gene_3311241,3
55_GL0114719,3
gene_1843300,3
gene_1235126,3
Chow_1_GL0211609,3
NZ_RAZA01000007.1_cds_WP_120478078.1_4101,3
gene_2489960,3
S-Fe3_GL0090766,3
S-Fe11_GL0047204,3
gene_1746040,3
gene_3238831,3
23_GL0009868,3
S-Fe1_GL0071191,3
S-Fe16_GL0093509,3
NZ_RAYQ01000003.1_cds_WP_120467060.1_2856,3
Chow_5_GL0307710,3
gene_3970614,3
gene_3577723,3
2-4_GL0117699,3
HF-F_1_GL0057741,3
gene_2262609,3
NZ_RAYX01000179.1_cds_WP_120377800.1_498,3
gene_2196961,3
S-Fe11_GL0021501,3
gene_1787127,3
2-7_GL0012233,3
11_GL0092711,3
gene_1556435,3
NZ_RAYX01000004.1_cds_WP_120376385.1_1323,3
6-2_GL0013304,3
S-Fe11_GL0069399,3
gene_3174053,3
gene_2782698,3
3A-dyr30-06_GL0039139,3
MC-6-4_GL0056710,3
2-4_GL0005360,3
gene_4442418,3
gene_4192597,3
S-Fe20_GL0128826,3
G1-1A_GL0060740,3
11_GL0030543,3
38_GL0034987,3
gene_3140866,3
2-1_GL0010243,3
20_GL0106476,3
11_GL0119012,3
MC-6-4_GL0072020,3
Chow_8_GL0235983,3
gene_4624236,3
NZ_OFSM01000015.1_cds_WP_103240412.1_2895,3
gene_2534813,3
HF-S_8_GL0272068,3
11_GL0006910,3
NZ_NHMR02000002.1_cds_WP_065523600.1_1377,3
gene_2719000,3
S-Fe8_GL0015003,3
3-6_GL0017606,3
42_GL0018562,3
gene_3331600,3
AF73-05_1_GL0065717,3
gene_3426988,3
11_GL0051894,3
MH-6-3_GL0059403,3
Food_2_GL0224640,3
6-2_GL0001583,3
gene_1952169,3
OB-1_3_GL0299157,3
gene_1414359,3
2-1_GL0087153,3
11_GL0014647,3
S-Fe10_GL0036159,3
S-Fe10_GL0056499,3
Chow_2_GL0003123,3
gene_4497683,3
ERR1211980_Scaf37_2673,3
gene_2712411,3
S-Fe10_GL0122648,3
ERR1211992_Scaf20_1791,3
S-Fe20_GL0060822,3
gene_3539114,3
gene_3288784,3
47_GL0154386,3
36_GL0020460,3
2-1_GL0034077,3
11_GL0111597,3
HF-F_2_GL0202944,3
gene_3294446,3
gene_2127810,3
Chow_4_GL0000936,3
2-4_GL0084609,3
4-1_GL0013395,3
Chow_8_GL0225296,3
42_GL0101039,3
Food_13_GL0064548,3
gene_1497295,3
gene_3916170,3
HF-S_9_GL0122593,3
2-4_GL0046268,3
gene_3251169,3
10_GL0063241,3
gene_843279,3
5-3_GL0088542,3
gene_2576281,3
gene_3248847,3
gene_3308670,3
gene_2273521,3
11_GL0149605,3
gene_199766,3
Chow_6_GL0020599,3
4-3_GL0079885,3
S-Fe12_GL0102004,3
2-5_GL0062830,3
MC-0-1_GL0067185,3
gene_792476,3
2A-dyr16-06_GL0028027,3
AF73-05_10_GL0310498,3
2A-dyr16-06_GL0068905,3
gene_1641143,3
MC-6-1_GL0086609,3
Food_8_GL0345625,3
gene_2582225,3
4-1_GL0013108,3
11_GL0051905,3
gene_2446746,3
NZ_KE383895.1_cds_WP_035023100.1_264,3
