gene,noFMT_1_jejunum
2-5_GL0056492,2
Chow_7_GL0204098,2
gene_3903189,2
gene_3364168,2
gene_4207817,2
Chow_3_GL0204112,2
gene_1918807,2
Food_6_GL0284965,2
AF73-05_1_GL0113159,2
S-Fe10_GL0111946,2
Food_11_GL0134502,2
Group2-3A_GL0181646,2
Food_11_GL0238351,2
Food_11_GL0107020,2
NZ_NHMU01000001.1_cds_WP_065537559.1_1061,2
MH-6-4_GL0031833,2
MC-6-2_GL0161623,2
2-6_GL0036797,2
Food_2_GL0195984,2
gene_1658516,2
Chow_8_GL0327231,2
S-Fe10_GL0125938,2
6-5_GL0035190,2
AF73-05_11_GL0059526,2
S-Fe12_GL0205236,2
2-3_GL0002725,2
6-5_GL0080133,2
2-3_GL0102205,2
5-6_GL0066372,2
10_GL0014575,2
8-1_GL0131744,2
gene_4440028,2
AF73-05_13_GL0153418,2
Food_6_GL0015183,2
2-1_GL0052406,2
2-3_GL0065534,2
G1-1A_GL0091454,2
Chow_8_GL0001597,2
DSM22607_1_GL0306661,2
NZ_RAZK01000130.1_cds_WP_120486763.1_673,2
gene_3116573,2
G1-4A_GL0085525,2
2-3_GL0099693,2
Food_14_GL0080065,2
OB-1_5_GL0418623,2
7-7_GL0089173,2
Chow_7_GL0103365,2
G1-4A_GL0036415,2
8_GL0027236,2
S-Fe16_GL0038295,2
2-2_GL0058260,2
gene_3340960,2
AF73-05_14_GL0168237,2
35_GL0032673,2
10_GL0055383,2
gene_803959,2
S-Fe12_GL0015291,2
G1-1A_GL0030517,2
S-Fe8_GL0137830,2
2-7_GL0085780,2
HF-S_9_GL0113115,2
1A-dyr2-07_GL0014992,2
G1-1A_GL0008426,2
Chow_1_GL0159227,2
gene_2299428,2
6-6_GL0027573,2
NZ_RAYF01000062.1_cds_WP_120436851.1_3041,2
2-3_GL0021290,2
gene_608705,2
Food_7_GL0117940,2
gene_1470609,2
G1-1A_GL0100248,2
31_GL0053197,2
G1-5A_GL0139151,2
AF73-05_10_GL0189368,2
2-3_GL0102992,2
S-Fe12_GL0051756,2
G1-1A_GL0062762,2
DSM22607_12_GL0312163,2
G1-5A_GL0052167,2
Food_10_GL0165418,2
6-3_GL0107248,2
G1-7A_GL0100791,2
AF73-05_2_GL0360031,2
gene_3062416,2
gene_3739292,2
10_GL0053379,2
G1-1A_GL0042836,2
gene_4445555,2
Group2-7A_GL0146045,2
G1-1A_GL0015504,2
Chow_8_GL0131786,2
gene_3301656,2
4-1_GL0016377,2
Group2-7A_GL0033377,2
gene_3677037,2
S-Fe12_GL0020192,2
Chow_5_GL0224284,2
2A-dyr14-06_GL0060889,2
2-1_GL0075593,2
Chow_5_GL0049310,2
3-3_GL0099055,2
gene_3585231,2
19_GL0085217,2
2-3_GL0094269,2
Chow_1_GL0284481,2
S-Fe9_GL0014626,2
3-5_GL0042004,2
G1-2A_GL0099066,2
HF-S_5_GL0219491,2
gene_4529898,2
8-1_GL0123568,2
gene_913946,2
S-Fe12_GL0187601,2
gene_1705167,2
OB-1_4_GL0435467,2
2-3_GL0062275,2
G1-8A_GL0048105,2
G1-1A_GL0025108,2
gene_2027914,2
S-Fe1_GL0037146,2
5-2_GL0060439,2
AF73-05_9_GL0117654,2
2-3_GL0040960,2
gene_2626897,2
HF-S_11_GL0210985,2
NZ_RAYE01000019.1_cds_WP_120443155.1_964,2
2-2_GL0027108,2
G1-1A_GL0008424,2
6-7_GL0119704,2
G1-1A_GL0112113,2
2-1_GL0086773,2
1B-dyr11-07_GL0029165,2
gene_3897668,2
gene_3434320,2
2-3_GL0102997,2
G1-1A_GL0058279,2
MC-6-2_GL0166707,2
MH-6-4_GL0047292,2
10_GL0081260,2
MH-6-3_GL0015837,2
gene_4307019,2
22_GL0055513,2
S-Fe16_GL0009587,2
G1-1A_GL0044465,2
NZ_OFSM01000036.1_cds_WP_103241959.1_420,2
HF-S_14_GL0296864,2
4_GL0037842,2
3B-dyr36-06_GL0008825,2
2B-dyr24-07_GL0038574,2
gene_2138981,2
AF73-05_8_GL0338392,2
Chow_5_GL0256973,2
G1-1A_GL0070552,2
gene_4567892,2
S-Fe10_GL0071463,2
26_GL0023875,2
4-3_GL0095252,2
S-Fe12_GL0091628,2
Food_1_GL0140052,2
gene_4498466,2
OB-1_5_GL0225265,2
gene_3205533,2
S-Fe10_GL0134308,2
gene_1878950,2
17_GL0098649,2
gene_4289714,2
gene_3141890,2
Food_4_GL0078614,2
MH-6-5_GL0178616,2
Chow_7_GL0026332,2
Chow_7_GL0030507,2
S-Fe12_GL0039688,2
6-2_GL0041326,2
G1-4A_GL0019822,2
8-3_GL0019290,2
NZ_NHTR01000001.1_cds_WP_065551280.1_2329,2
G1-1A_GL0093104,2
HF-F_6_GL0311495,2
MC-6-4_GL0059360,2
HF-F_14_GL0468182,2
1A-dyr4-07_GL0014265,2
AF73-05_10_GL0232813,2
G1-1A_GL0021765,2
gene_218662,2
S-Fe7_GL0065438,2
2-3_GL0025507,2
12_GL0011127,2
26_GL0063932,2
gene_3575088,2
30_GL0010172,2
NZ_RAYH01000028.1_cds_WP_002515412.1_39,2
16_GL0085001,2
G1-1A_GL0087737,2
Food_14_GL0117311,2
gene_1334192,2
2A-dyr14-06_GL0022459,2
1-5_GL0024384,2
DSM22607_5_GL0140592,2
2-3_GL0014712,2
Food_10_GL0091281,2
G1-1A_GL0046018,2
1A-dyr1-07_GL0011452,2
2-3_GL0086219,2
45_GL0095214,2
11_GL0027815,2
Chow_4_GL0208404,2
G1-4A_GL0073536,2
2-3_GL0041011,2
Group2-2A_GL0012552,2
MH-0-4_GL0029629,2
2-3_GL0086181,2
2-3_GL0062105,2
HF-F_7_GL0159519,2
46_GL0066046,2
G1-1A_GL0052720,2
11_GL0147322,2
8-2_GL0014875,2
6-1_GL0037850,2
AF73-05_3_GL0022470,2
2-3_GL0079105,2
gene_3071802,2
2B-dyr23-07_GL0028545,2
12_GL0001194,2
12_GL0028300,2
2-3_GL0075683,2
Group2-1A_GL0046499,2
HF-S_10_GL0069249,2
Chow_6_GL0266693,2
HF-S_3_GL0367249,2
S-Fe13_GL0051707,2
G1-1A_GL0057899,2
gene_2082774,2
Chow_5_GL0321260,2
12_GL0087233,2
5-8_GL0160709,2
33_GL0095032,2
2-3_GL0026265,2
Chow_3_GL0108732,2
S-Fe9_GL0029917,2
Chow_1_GL0091149,2
HF-F_5_GL0117071,2
45_GL0140293,2
gene_4327639,2
4-7_GL0123375,2
gene_4122399,2
25_GL0017537,2
HF-S_7_GL0073886,2
OB-1_3_GL0341183,2
2-3_GL0018410,2
gene_4546408,2
8-3_GL0031274,2
DSM22607_4_GL0277503,2
Group2-8A_GL0124474,2
gene_3155081,2
Chow_1_GL0258226,2
gene_3190028,2
Food_14_GL0023626,2
gene_4567104,2
gene_1189407,2
AF73-05_1_GL0390728,2
gene_307436,2
G1-1A_GL0003683,2
gene_221921,2
gene_4031481,2
S-Fe9_GL0211842,2
2-1_GL0077227,2
AF73-05_4_GL0431741,2
gene_1862263,2
gene_4414786,2
G1-1A_GL0058009,2
8-1_GL0052012,2
gene_3874933,2
HF-F_14_GL0412153,2
G1-2A_GL0020450,2
gene_4497487,2
2-3_GL0048165,2
S-Fe10_GL0153909,2
gene_3152367,2
7-1_GL0015394,2
Food_7_GL0214707,2
G1-1A_GL0092981,2
gene_2333899,2
gene_1336028,2
3B-dyr36-06_GL0001261,2
2-3_GL0050519,2
7-2_GL0051370,2
gene_1201213,2
Food_10_GL0212968,2
35_GL0053255,2
G1-1A_GL0096336,2
HF-S_8_GL0262418,2
MC-6-5_GL0016827,2
gene_3321131,2
MH-6-4_GL0057645,2
G1-1A_GL0082944,2
OB-1_1_GL0223721,2
Group2-3A_GL0152998,2
AF73-05_2_GL0314908,2
6-4_GL0087239,2
HF-S_1_GL0170117,2
G1-1A_GL0010257,2
2-3_GL0002275,2
G1-4A_GL0085545,2
47_GL0010987,2
gene_925396,2
G1-6A_GL0092852,2
Food_12_GL0076585,2
2-1_GL0024113,2
G1-1A_GL0080318,2
Chow_7_GL0088512,2
gene_4112934,2
1A-dyr4-07_GL0070193,2
S-Fe1_GL0154606,2
gene_4385016,2
gene_3625102,2
Chow_6_GL0150587,2
AF73-05_4_GL0448615,2
S-Fe10_GL0011965,2
S-Fe20_GL0186522,2
2-1_GL0122623,2
2-1_GL0062733,2
NZ_RAYQ01000014.1_cds_WP_120470560.1_496,2
8-7_GL0002392,2
gene_3634851,2
AF73-05_10_GL0212858,2
Chow_1_GL0151109,2
HF-S_6_GL0024177,2
S-Fe11_GL0027419,2
6-6_GL0083298,2
gene_3019388,2
S-Fe11_GL0031744,2
AF73-05_13_GL0008870,2
MH-6-5_GL0108645,2
Chow_1_GL0287137,2
gene_1261709,2
2-3_GL0083694,2
MC-0-1_GL0061467,2
S-Fe2_GL0084631,2
S-Fe7_GL0295754,2
gene_4370459,2
6-7_GL0110089,2
21_GL0041688,2
6-6_GL0128668,2
4-7_GL0127385,2
gene_381366,2
Chow_8_GL0236895,2
gene_3157041,2
gene_4202278,2
Chow_1_GL0284067,2
HF-F_4_GL0345976,2
2-3_GL0004778,2
gene_3249174,2
MC-0-1_GL0010192,2
DSM22607_5_GL0299272,2
Group2-2A_GL0023796,2
AF73-05_1_GL0359801,2
gene_4225054,2
2-3_GL0104467,2
AF73-05_8_GL0228651,2
gene_2941794,2
2-3_GL0013704,2
2-3_GL0046772,2
S-Fe12_GL0156218,2
S-Fe12_GL0084639,2
gene_3533900,2
NZ_RAYF01000062.1_cds_3033,2
2-3_GL0016820,2
MC-0-1_GL0105180,2
OB-1_9_GL0234138,2
Food_3_GL0201074,2
Chow_5_GL0040967,2
Chow_3_GL0283951,2
MC-6-1_GL0104082,2
S-Fe10_GL0052433,2
MH-6-5_GL0051936,2
S-Fe2_GL0015568,2
Chow_6_GL0174182,2
Chow_5_GL0192834,2
G1-4A_GL0088088,2
G1-1A_GL0055012,2
2-3_GL0068938,2
gene_4256850,2
G1-1A_GL0000140,2
2-3_GL0051414,2
HF-S_7_GL0224451,2
1B-dyr7-07_GL0001526,2
DSM22607_10_GL0075906,2
28_GL0023887,2
gene_4249472,2
2-3_GL0007124,2
S-Fe11_GL0059270,2
31_GL0084343,2
5-2_GL0061969,2
G1-4A_GL0019786,2
AF73-05_3_GL0326456,2
OB-1_7_GL0136363,2
2-3_GL0026577,2
8-3_GL0046206,2
2-3_GL0050529,2
gene_4328530,2
2-3_GL0100415,2
gene_4347478,2
gene_3460949,2
gene_3411280,2
12_GL0115647,2
6_GL0037099,2
Group2-1A_GL0050129,2
2-3_GL0008280,2
HF-F_4_GL0170211,2
Chow_8_GL0176465,2
2-3_GL0096836,2
gene_4065510,2
G1-1A_GL0000853,2
16_GL0086676,2
AF73-05_10_GL0241208,2
Chow_7_GL0144730,2
24_GL0034287,2
8_GL0112015,2
G1-1A_GL0081628,2
OB-1_6_GL0045154,2
Chow_1_GL0016375,2
Group2-1A_GL0028178,2
gene_3120356,2
4-5_GL0043770,2
S-Fe2_GL0057330,2
G1-4A_GL0063832,2
2-3_GL0072624,2
Group2-3A_GL0130023,2
2-3_GL0099671,2
2-3_GL0096813,2
S-Fe20_GL0118191,2
4-8_GL0098559,2
MC-6-2_GL0125159,2
Chow_5_GL0312803,2
gene_887365,2
8-2_GL0127869,2
S-Fe3_GL0050719,2
HF-F_7_GL0231859,2
Chow_8_GL0110512,2
2-3_GL0037966,2
Food_9_GL0341816,2
3-8_GL0000198,2
G1-5A_GL0003065,2
gene_3262067,2
G1-1A_GL0090228,2
3_GL0078348,2
gene_4269533,2
HF-S_4_GL0123475,2
G1-1A_GL0052589,2
2-3_GL0099695,2
gene_3618379,2
36_GL0002286,2
Food_14_GL0306933,2
2-3_GL0065519,2
gene_3630457,2
Chow_1_GL0162025,2
gene_1902929,2
NZ_RAZG01000056.1_cds_3652,2
S-Fe12_GL0209880,2
NZ_RAZK01000039.1_cds_WP_120484886.1_4132,2
MC-6-4_GL0030782,2
1-1_GL0145712,2
gene_4510842,2
1-3_GL0048550,2
41_GL0097966,2
Chow_2_GL0115755,2
S-Fe18_GL0029241,2
NZ_RAYY01000056.1_cds_WP_120426527.1_4065,2
6_GL0016601,2
26_GL0075103,2
G1-1A_GL0013760,2
6-4_GL0075223,2
8_GL0114605,2
AF73-05_13_GL0203629,2
41_GL0111676,2
DSM22607_6_GL0112462,2
gene_3474599,2
Food_9_GL0108580,2
NZ_RAYM01000005.1_cds_WP_120431340.1_1383,2
2-4_GL0049660,2
gene_1825071,2
8-5_GL0022489,2
7-5_GL0093905,2
G1-1A_GL0095201,2
NZ_KB822492.1_cds_WP_004060880.1_3326,2
gene_389476,2
G1-1A_GL0025208,2
G1-1A_GL0111242,2
gene_765600,2
7-4_GL0058087,2
2-3_GL0002700,2
gene_3140935,2
2-3_GL0104470,2
2-3_GL0032006,2
gene_1498134,2
G1-1A_GL0058019,2
3-5_GL0124587,2
2-3_GL0103742,2
MC-6-2_GL0134640,2
OB-1_7_GL0049333,2
gene_4535785,2
S-Fe12_GL0127599,2
G1-7A_GL0043807,2
31_GL0034659,2
2-3_GL0088585,2
Chow_3_GL0100072,2
Food_9_GL0041252,2
HF-F_7_GL0315116,2
gene_2055980,2
HF-S_3_GL0111717,2
Food_9_GL0459777,2
4_GL0103595,2
gene_3340959,2
G1-1A_GL0097274,2
G1-1A_GL0002881,2
Food_11_GL0278059,2
OB-1_8_GL0047588,2
G1-4A_GL0011486,2
G1-2A_GL0000460,2
MC-6-2_GL0049480,2
2-8_GL0027186,2
4-2_GL0014663,2
2-3_GL0004764,2
3-8_GL0047618,2
G1-4A_GL0088537,2
4-4_GL0005138,2
gene_2140047,2
2A-dyr13-07_GL0020102,2
45_GL0054057,2
S-Fe12_GL0169378,2
S-Fe8_GL0151518,2
S-Fe12_GL0103728,2
DSM22607_11_GL0066636,2
G1-5A_GL0025678,2
18_GL0003498,2
NZ_RAYQ01000043.1_cds_WP_081641893.1_3054,2
G1-7A_GL0051291,2
S-Fe2_GL0067684,2
S-Fe1_GL0143819,2
6-2_GL0047853,2
AF73-05_13_GL0346993,2
G1-1A_GL0092931,2
HF-S_6_GL0101134,2
48_GL0056417,2
gene_2988423,2
Food_14_GL0253829,2
gene_3346539,2
G1-4A_GL0044578,2
7-3_GL0033893,2
4_GL0031583,2
G1-5A_GL0025040,2
G1-1A_GL0063013,2
20_GL0159460,2
gene_1009603,2
2-3_GL0024569,2
gene_3187629,2
Food_5_GL0328805,2
gene_2294865,2
Food_12_GL0130423,2
gene_4526693,2
MC-6-2_GL0026577,2
Group2-6A_GL0005048,2
54_GL0098329,2
G1-1A_GL0075950,2
gene_1177421,2
gene_4220615,2
HF-F_6_GL0193060,2
2-3_GL0060082,2
AF73-05_10_GL0320749,2
AF73-05_3_GL0119692,2
S-Fe12_GL0190097,2
DSM22607_11_GL0026258,2
gene_4214887,2
AF73-05_1_GL0041211,2
7-1_GL0030016,2
20_GL0013615,2
NZ_RAYY01000069.1_cds_WP_120425110.1_4500,2
HF-S_9_GL0024186,2
Food_10_GL0135580,2
gene_3729531,2
NZ_RAYU01000953.1_cds_7209,2
2-3_GL0060486,2
gene_3651271,2
43_GL0009608,2
AF73-05_1_GL0041346,2
G1-1A_GL0101178,2
4-1_GL0005203,2
2-2_GL0104068,2
DSM22607_2_GL0001796,2
DSM22607_2_GL0090532,2
NZ_NHMU01000002.1_cds_WP_065538003.1_1459,2
G1-4A_GL0088084,2
gene_2999518,2
Food_8_GL0169765,2
Group2-3A_GL0035995,2
NZ_RAZG01000030.1_cds_WP_120408457.1_2484,2
1A-dyr4-07_GL0010584,2
S-Fe17_GL0068864,2
1A-dyr2-07_GL0074723,2
gene_3315494,2
Food_6_GL0194472,2
4-3_GL0010151,2
2-3_GL0028461,2
16_GL0018459,2
DSM22607_11_GL0318812,2
gene_774839,2
gene_4279160,2
2-5_GL0075775,2
G1-1A_GL0005486,2
10_GL0010798,2
2-3_GL0004711,2
Food_13_GL0145631,2
5-3_GL0085818,2
DSM22607_1_GL0158856,2
gene_1428804,2
gene_3211995,2
18_GL0000003,2
DSM22607_3_GL0040274,2
S-Fe3_GL0008120,2
Food_12_GL0208823,2
gene_2768143,2
DSM22607_9_GL0273731,2
52_GL0047744,2
11_GL0038852,2
Chow_7_GL0199187,2
G1-4A_GL0052447,2
1A-dyr5-06_GL0041193,2
2-3_GL0053376,2
G1-1A_GL0093102,2
NZ_RAYM01000022.1_cds_291,2
1-6_GL0005871,2
S-Fe19_GL0083315,2
G1-1A_GL0076597,2
5-1_GL0042700,2
NZ_OFSM01000093.1_cds_WP_103242770.1_2728,2
Food_8_GL0319924,2
46_GL0033508,2
S-Fe12_GL0209519,2
HF-S_11_GL0112818,2
HF-F_11_GL0136131,2
Chow_1_GL0188165,2
Food_14_GL0172960,2
HF-F_11_GL0109061,2
2-3_GL0100403,2
1A-dyr1-07_GL0003622,2
NZ_RAYE01000055.1_cds_WP_120446297.1_3897,2
19_GL0004448,2
S-Fe11_GL0003548,2
1A-dyr5-06_GL0005004,2
OB-1_6_GL0092387,2
Chow_4_GL0343450,2
gene_2681293,2
45_GL0103867,2
gene_968511,2
HF-F_14_GL0316590,2
1-4_GL0095385,2
gene_3700930,2
2-3_GL0035912,2
36_GL0118296,2
2-1_GL0108999,2
NZ_OFSM01000079.1_cds_5514,2
gene_1730677,2
gene_2598436,2
6-6_GL0098506,2
43_GL0067222,2
G1-7A_GL0141626,2
gene_1214984,2
gene_257884,2
Group2-4A_GL0108138,2
2-7_GL0103732,2
gene_2815513,2
DSM22607_4_GL0145276,2
MC-6-2_GL0144060,2
NZ_NHMU01000005.1_cds_WP_065537464.1_2887,2
G1-1A_GL0077489,2
G1-7A_GL0035174,2
40_GL0017909,2
2-3_GL0069781,2
Food_4_GL0227167,2
2A-dyr16-07_GL0065383,2
gene_2903571,2
G1-4A_GL0075893,2
DSM22607_9_GL0270031,2
2-2_GL0138734,2
8_GL0022290,2
gene_825564,2
gene_3991034,2
gene_1555744,2
Chow_2_GL0231034,2
2-3_GL0099689,2
2-3_GL0084477,2
MC-0-3_GL0001212,2
2-3_GL0093085,2
NZ_QZFS01000032.1_cds_WP_129178900.1_4473,2
gene_4565315,2
gene_953409,2
G1-1A_GL0101173,2
NZ_RAYR01000012.1_cds_WP_120411804.1_3633,2
G1-1A_GL0024767,2
14_GL0027993,2
gene_922681,2
gene_4385236,2
Group2-3A_GL0033453,2
2A-dyr13-06_GL0036504,2
AF73-05_10_GL0366771,2
6-1_GL0075329,2
Chow_2_GL0287630,2
HF-F_5_GL0206050,2
8-2_GL0014018,2
2-3_GL0062948,2
Food_14_GL0284631,2
Chow_1_GL0091731,2
DSM22607_11_GL0130862,2
gene_981134,2
2A-dyr16-07_GL0055515,2
2-3_GL0104460,2
NZ_RAZA01000036.1_cds_WP_120480186.1_2631,2
G1-1A_GL0010977,2
20_GL0045234,2
HF-S_3_GL0244126,2
HF-S_4_GL0283690,2
22_GL0000593,2
Chow_4_GL0091221,2
Food_10_GL0269912,2
G1-1A_GL0115199,2
gene_4513977,2
S-Fe2_GL0216601,2
6-7_GL0049073,2
S-Fe12_GL0151367,2
20_GL0100648,2
3-6_GL0001220,2
gene_755546,2
gene_1460368,2
G1-1A_GL0081077,2
G1-4A_GL0043392,2
24_GL0117647,2
gene_3020902,2
gene_3344472,2
OB-1_3_GL0263336,2
HF-S_13_GL0300522,2
gene_2669464,2
4-7_GL0066988,2
gene_658196,2
gene_1816174,2
1-1_GL0131353,2
S-Fe12_GL0151363,2
gene_4006601,2
OB-1_4_GL0362138,2
G1-1A_GL0025261,2
14_GL0055116,2
1-2_GL0110596,2
2-3_GL0077124,2
Food_1_GL0325596,2
3-1_GL0026046,2
gene_2626036,2
gene_4626822,2
gene_557733,2
NZ_KB822474.1_cds_WP_040468913.1_1587,2
2-3_GL0009970,2
4-1_GL0052922,2
gene_2907468,2
Chow_8_GL0328039,2
gene_3626960,2
S-Fe16_GL0070706,2
2-3_GL0086482,2
gene_3538118,2
2-3_GL0016198,2
G1-2A_GL0018335,2
2-3_GL0094259,2
HF-S_10_GL0169713,2
DSM22607_5_GL0199766,2
Chow_1_GL0076783,2
28_GL0047714,2
AF73-05_9_GL0387464,2
gene_3384215,2
4-4_GL0099585,2
gene_3823804,2
Chow_2_GL0122932,2
DSM22607_12_GL0062047,2
2-3_GL0102990,2
2-3_GL0096834,2
Group2-4A_GL0058328,2
AF73-05_2_GL0285444,2
gene_4108784,2
S-Fe7_GL0180526,2
Food_10_GL0114486,2
HF-F_13_GL0277698,2
17_GL0037337,2
8-1_GL0067594,2
NZ_RAYM01000053.1_cds_WP_120436767.1_2659,2
gene_1123516,2
Food_12_GL0173478,2
23_GL0010967,2
G1-1A_GL0117440,2
gene_2178819,2
G1-1A_GL0009483,2
13_GL0075504,2
2-3_GL0104497,2
HF-F_1_GL0086616,2
OB-1_7_GL0142734,2
S-Fe12_GL0209520,2
Group2-4A_GL0008721,2
Group2-8A_GL0159297,2
gene_3460152,2
1-6_GL0019963,2
gene_1123880,2
G1-2A_GL0029708,2
S-Fe3_GL0094737,2
21_GL0036678,2
2-3_GL0002329,2
gene_3564038,2
AF73-05_10_GL0296722,2
gene_4097100,2
Group2-3A_GL0148838,2
2-3_GL0104513,2
17_GL0099831,2
MH-0-5_GL0028214,2
AF73-05_8_GL0327048,2
1B-dyr12-07_GL0026499,2
HF-F_11_GL0281222,2
5-5_GL0019283,2
2-3_GL0104479,2
Chow_4_GL0246009,2
HF-F_14_GL0385857,2
16_GL0064789,2
NZ_CP021421.1_cds_WP_068960895.1_1996,2
4-8_GL0036808,2
6-5_GL0072892,2
gene_4131554,2
MH-6-2_GL0058876,2
MC-0-1_GL0091150,2
G1-7A_GL0084868,2
G1-1A_GL0015460,2
gene_2176232,2
NZ_RAYQ01000041.1_cds_WP_120472249.1_2734,2
4-2_GL0090410,2
S-Fe18_GL0086606,2
Food_5_GL0268265,2
S-Fe10_GL0093799,2
gene_4591732,2
2-3_GL0102192,2
DSM22607_3_GL0334047,2
NZ_RAZJ01000117.1_cds_167,2
5-8_GL0096629,2
NZ_RAYM01000059.1_cds_WP_120437059.1_3070,2
AF73-05_2_GL0299359,2
MC-6-2_GL0107657,2
Chow_1_GL0020922,2
3-1_GL0007405,2
HF-F_7_GL0272774,2
S-Fe10_GL0038821,2
1-2_GL0075137,2
gene_1237424,2
2-2_GL0106313,2
Food_5_GL0105818,2
MC-0-1_GL0078386,2
2-3_GL0032048,2
4-7_GL0080948,2
2-3_GL0073318,2
G1-1A_GL0015470,2
G1-4A_GL0088109,2
2-3_GL0037949,2
11_GL0034178,2
NZ_RAZK01000039.1_cds_WP_120484882.1_4128,2
6-3_GL0081520,2
DSM22607_5_GL0026470,2
gene_3966376,2
6-6_GL0061375,2
S-Fe11_GL0129708,2
Chow_1_GL0115175,2
DSM22607_9_GL0142209,2
Group2-3A_GL0202279,2
DSM22607_8_GL0179196,2
8-2_GL0082659,2
8-3_GL0076665,2
AF73-05_14_GL0132551,2
HF-S_14_GL0340555,2
AF73-05_8_GL0015133,2
G1-1A_GL0052047,2
HF-F_14_GL0379800,2
2-3_GL0026299,2
Group2-3A_GL0043323,2
2-1_GL0036130,2
AF73-05_2_GL0402442,2
MC-0-1_GL0027645,2
gene_2450683,2
2-5_GL0081111,2
Food_6_GL0265035,2
G1-1A_GL0051684,2
4-1_GL0035386,2
G1-1A_GL0107445,2
1-2_GL0004017,2
2-3_GL0079376,2
MC-6-2_GL0037760,2
gene_3822366,2
22_GL0105498,2
2-6_GL0039913,2
G1-1A_GL0012229,2
S-Fe16_GL0091648,2
NZ_RAYU01000480.1_cds_WP_120390274.1_4763,2
6-5_GL0130760,2
G1-1A_GL0055015,2
gene_3948960,2
gene_4516466,2
2-3_GL0015511,2
6-2_GL0029163,2
G1-1A_GL0031405,2
Chow_8_GL0292952,2
OB-1_8_GL0119469,2
S-Fe20_GL0179312,2
6_GL0020537,2
1B-dyr7-07_GL0019638,2
S-Fe13_GL0033028,2
HF-S_10_GL0248864,2
gene_3114640,2
G1-1A_GL0060477,2
G1-1A_GL0039147,2
2-3_GL0096833,2
gene_4543219,2
3-3_GL0067326,2
3_GL0053486,2
Chow_5_GL0348129,2
gene_931613,2
gene_3257215,2
S-Fe7_GL0230460,2
AF73-05_4_GL0226403,2
12_GL0021693,2
NZ_KI535339.1_cds_WP_023349065.1_3555,2
S-Fe12_GL0080720,2
S-Fe11_GL0011873,2
gene_2617804,2
Chow_8_GL0080924,2
gene_1779658,2
DSM22607_5_GL0201726,2
gene_274853,2
Chow_2_GL0031756,2
DSM22607_4_GL0298217,2
2-3_GL0105799,2
5-5_GL0031978,2
1-1_GL0092855,2
Group2-3A_GL0188850,2
11_GL0042928,2
Food_3_GL0260779,2
Chow_5_GL0049314,2
gene_3647451,2
G1-1A_GL0037585,2
gene_2092208,2
2-1_GL0082759,2
gene_2113055,2
7-2_GL0040120,2
S-Fe10_GL0075978,2
gene_2535715,2
4-5_GL0068363,2
ERR1211980_Scaf32_2505,2
Chow_1_GL0215836,2
OB-1_2_GL0109822,2
MC-6-2_GL0115258,2
OB-1_2_GL0262877,2
3-8_GL0042709,2
gene_1962712,2
2-3_GL0027958,2
Food_9_GL0077240,2
Chow_5_GL0343972,2
8-3_GL0017252,2
G1-7A_GL0108843,2
gene_3020242,2
34_GL0012130,2
HF-S_4_GL0264592,2
S-Fe12_GL0098846,2
HF-F_1_GL0086301,2
S-Fe12_GL0011107,2
gene_2262696,2
Chow_7_GL0210453,2
S-Fe5_GL0036433,2
G1-2A_GL0077440,2
gene_4187980,2
Food_14_GL0242529,2
Chow_6_GL0025845,2
Food_10_GL0113339,2
20_GL0169505,2
NZ_RAZE01000056.1_cds_3181,2
28_GL0108231,2
HF-F_13_GL0337706,2
2A-dyr13-06_GL0031459,2
HF-F_14_GL0041976,2
2-3_GL0060489,2
AF73-05_8_GL0095400,2
S-Fe12_GL0116359,2
G1-1A_GL0024760,2
gene_433028,2
gene_4573961,2
G1-1A_GL0113933,2
Group2-6A_GL0056955,2
1A-dyr3-07_GL0031661,2
16_GL0043938,2
2-3_GL0084505,2
S-Fe10_GL0157510,2
2-3_GL0073330,2
gene_4204839,2
4-2_GL0092548,2
NZ_OFSM01000008.1_cds_WP_103239155.1_3141,2
HF-S_4_GL0060221,2
2-3_GL0055452,2
gene_3541869,2
G1-1A_GL0048792,2
G1-4A_GL0038426,2
Group2-7A_GL0068203,2
NZ_RAZD01000038.1_cds_WP_120422592.1_2356,2
G1-3A_GL0068124,2
S-Fe6_GL0001834,2
gene_1060637,2
gene_4056695,2
AF73-05_3_GL0269040,2
AF73-05_9_GL0289974,2
G1-5A_GL0140741,2
2-3_GL0056001,2
S-Fe13_GL0002654,2
DSM22607_11_GL0300237,2
DSM22607_2_GL0122495,2
Chow_7_GL0149170,2
Food_10_GL0207910,2
2-3_GL0002272,2
2-1_GL0056200,2
S-Fe11_GL0103335,2
G1-2A_GL0037368,2
2-3_GL0004700,2
gene_1061308,2
S-Fe16_GL0023120,2
NZ_RAZE01000002.1_cds_WP_120397775.1_2219,2
1-4_GL0088576,2
1-8_GL0062102,2
2-3_GL0088582,2
2-3_GL0002743,2
2-3_GL0013708,2
S-Fe18_GL0057227,2
S-Fe12_GL0205231,2
2-3_GL0062922,2
OB-1_7_GL0198099,2
21_GL0000903,2
AF73-05_8_GL0388949,2
1_GL0025260,2
gene_3507614,2
Food_10_GL0066388,2
Food_14_GL0022880,2
MC-6-2_GL0133449,2
HF-F_14_GL0109096,2
gene_3630822,2
Food_12_GL0187655,2
MH-6-4_GL0096092,2
gene_4152871,2
2-8_GL0029845,2
Chow_5_GL0208562,2
HF-F_2_GL0109034,2
