gene,postFMT_1_colon
10_GL0000866,1
OB-1_8_GL0115862,1
gene_3853960,1
gene_3950848,1
MC-6-2_GL0001877,1
2-1_GL0121129,1
gene_4584606,1
Chow_4_GL0159674,1
gene_3836816,1
1A-dyr2-07_GL0005590,1
gene_4111993,1
gene_1081067,1
gene_4335308,1
gene_1981579,1
gene_4162237,1
gene_2858560,1
G1-1A_GL0038043,1
gene_2755638,1
HF-F_10_GL0306923,1
gene_4362708,1
gene_2981108,1
5-2_GL0087577,1
gene_4457991,1
gene_3432425,1
Group2-2A_GL0053667,1
gene_3675560,1
Food_10_GL0042868,1
Chow_5_GL0248221,1
gene_3397233,1
1A-dyr2-07_GL0043641,1
gene_4275029,1
gene_4567080,1
gene_4407159,1
gene_3734512,1
10_GL0058208,1
gene_86197,1
gene_4418530,1
Chow_1_GL0121190,1
Food_10_GL0078302,1
Food_7_GL0234987,1
gene_811794,1
Chow_8_GL0214105,1
HF-F_14_GL0193728,1
Chow_8_GL0256263,1
1-3_GL0100705,1
AF73-05_3_GL0226627,1
4_GL0020725,1
gene_2632452,1
Chow_2_GL0042857,1
10_GL0023865,1
gene_1465196,1
10_GL0030343,1
gene_3810333,1
gene_4107726,1
gene_2169062,1
Food_2_GL0264275,1
15_GL0147010,1
gene_2695711,1
32_GL0115936,1
8-6_GL0091567,1
gene_4355825,1
gene_2573410,1
gene_3619034,1
gene_3559151,1
gene_4131134,1
gene_4149991,1
NZ_RAYS01000051.1_cds_WP_121766576.1_2618,1
MC-0-1_GL0052306,1
gene_2025098,1
gene_1609089,1
MH-6-2_GL0074530,1
gene_4152595,1
8-2_GL0003712,1
gene_2865158,1
gene_4220572,1
gene_53070,1
gene_3856801,1
gene_4469733,1
gene_3785480,1
gene_3443532,1
Chow_3_GL0119335,1
gene_4106108,1
gene_3954017,1
gene_4065460,1
7-5_GL0183091,1
MH-6-2_GL0078924,1
gene_1693299,1
gene_2676065,1
AF73-05_4_GL0317791,1
Group2-8A_GL0067010,1
7-8_GL0162522,1
G1-1A_GL0036637,1
gene_4398215,1
gene_2844039,1
gene_82602,1
gene_4332995,1
gene_4276943,1
Group2-4A_GL0033988,1
AF73-05_11_GL0290269,1
gene_4382701,1
gene_2328705,1
gene_4246641,1
gene_1344673,1
S-Fe2_GL0100599,1
gene_4240987,1
Food_12_GL0049376,1
NZ_RAZL01000003.1_cds_WP_117700624.1_3317,1
gene_593281,1
Group2-3A_GL0127953,1
gene_920620,1
gene_4626786,1
Food_11_GL0122750,1
gene_4278473,1
gene_2734859,1
AF73-05_2_GL0261942,1
gene_1157980,1
10_GL0058844,1
10_GL0005856,1
gene_4171679,1
Food_1_GL0120527,1
gene_3655062,1
NZ_RAYH01000007.1_cds_WP_002518694.1_1247,1
Chow_3_GL0251121,1
gene_2073411,1
S-Fe16_GL0101487,1
gene_4330534,1
Food_10_GL0037850,1
31_GL0085949,1
gene_2157018,1
gene_3772808,1
gene_3725863,1
MC-0-3_GL0038114,1
Food_11_GL0090833,1
S-Fe3_GL0210083,1
gene_4161467,1
S-Fe9_GL0148931,1
gene_3557758,1
gene_3378292,1
gene_4621603,1
gene_3407835,1
gene_4078773,1
Group2-2A_GL0070784,1
gene_3416070,1
gene_1490893,1
gene_4262735,1
gene_3644273,1
2-1_GL0112922,1
MC-6-2_GL0032584,1
gene_3009301,1
gene_2778141,1
10_GL0057367,1
10_GL0063252,1
gene_4492578,1
gene_2438052,1
gene_3891935,1
gene_2169322,1
1-7_GL0024729,1
gene_952469,1
gene_1573206,1
gene_4266646,1
HF-F_3_GL0045672,1
gene_4297719,1
gene_3162227,1
gene_4175396,1
20_GL0087103,1
gene_4574905,1
S-Fe10_GL0105244,1
MC-6-1_GL0009215,1
HF-F_13_GL0474681,1
gene_2723750,1
43_GL0059495,1
gene_3714818,1
gene_2531619,1
gene_3661790,1
DSM22607_6_GL0221206,1
gene_3170520,1
MC-6-4_GL0109885,1
NZ_RAYW01000004.1_cds_WP_121698163.1_1914,1
gene_3722005,1
gene_1201645,1
gene_801447,1
MC-0-3_GL0025849,1
S-Fe10_GL0132850,1
AF73-05_10_GL0317360,1
Chow_5_GL0086156,1
gene_3944218,1
gene_2606694,1
Chow_5_GL0122370,1
gene_3664400,1
G1-1A_GL0088381,1
MC-6-4_GL0092208,1
gene_4493411,1
HF-S_14_GL0307658,1
HF-F_7_GL0198102,1
gene_3672064,1
gene_2973079,1
gene_2687884,1
gene_3768976,1
gene_3533499,1
10_GL0060054,1
S-Fe20_GL0137191,1
8-6_GL0093164,1
gene_4121521,1
S-Fe6_GL0010692,1
11_GL0142937,1
HF-S_9_GL0215627,1
NZ_QWMU01000060.1_cds_WP_004049633.1_1615,1
gene_3385971,1
gene_1081070,1
gene_3807893,1
Food_2_GL0240321,1
24_GL0115643,1
1A-dyr2-07_GL0017826,1
gene_3241948,1
gene_4286775,1
gene_2254125,1
gene_3550598,1
gene_3496691,1
10_GL0071849,1
gene_3684685,1
gene_3907602,1
gene_3992840,1
NZ_RAYM01000054.1_cds_WP_120436842.1_2703,1
gene_4489647,1
NZ_NHMU01000004.1_cds_WP_065538445.1_2324,1
gene_3453142,1
22_GL0043080,1
NZ_RAYY01000070.1_cds_WP_120425143.1_4675,1
Chow_7_GL0220420,1
Chow_5_GL0341572,1
gene_2522401,1
1A-dyr1-07_GL0006558,1
11_GL0090573,1
MH-6-2_GL0049068,1
AF73-05_11_GL0301706,1
gene_4335708,1
gene_3478313,1
4-8_GL0077085,1
G1-5A_GL0117263,1
gene_3903574,1
gene_3723958,1
gene_3774336,1
gene_2836775,1
S-Fe9_GL0032495,1
gene_2680106,1
gene_4229073,1
10_GL0068709,1
gene_4471237,1
gene_3469249,1
gene_1929768,1
Food_1_GL0141974,1
HF-S_14_GL0087530,1
gene_671189,1
NZ_RAYW01000021.1_cds_WP_121699555.1_944,1
gene_4197443,1
S-Fe11_GL0092944,1
MH-0-5_GL0046753,1
S-Fe10_GL0005154,1
gene_2907252,1
MC-0-1_GL0060702,1
HF-F_4_GL0338077,1
gene_3902970,1
MC-6-2_GL0104589,1
G1-5A_GL0145708,1
1A-dyr2-07_GL0030416,1
1A-dyr2-07_GL0044649,1
12_GL0033877,1
S-Fe6_GL0130152,1
Food_3_GL0191074,1
gene_2680282,1
HF-F_14_GL0477874,1
Food_10_GL0186573,1
gene_4421873,1
S-Fe13_GL0041633,1
gene_2673998,1
NZ_RAYM01000035.1_cds_WP_120435248.1_1404,1
gene_1855674,1
gene_4581824,1
gene_1777197,1
gene_2269589,1
10_GL0012996,1
gene_4288707,1
41_GL0106071,1
10_GL0061911,1
Group2-2A_GL0017374,1
HF-F_11_GL0160883,1
gene_3794937,1
gene_4161946,1
gene_2384880,1
gene_2365307,1
gene_3207745,1
Food_9_GL0061755,1
gene_3928471,1
gene_3816682,1
1-3_GL0081649,1
gene_2219489,1
gene_3425753,1
1A-dyr2-07_GL0044580,1
gene_4481778,1
gene_3553931,1
Food_9_GL0099307,1
gene_3065600,1
11_GL0000934,1
2-1_GL0039578,1
gene_4007255,1
ERR1212009_Scaf244_3175,1
gene_2246395,1
10_GL0047627,1
HF-F_10_GL0102398,1
gene_4123237,1
Food_11_GL0370425,1
S-Fe4_GL0101197,1
gene_794315,1
Chow_3_GL0277600,1
gene_3944969,1
gene_3976090,1
Food_13_GL0098020,1
S-Fe11_GL0048526,1
10_GL0095559,1
gene_4285000,1
gene_1898614,1
S-Fe16_GL0069131,1
gene_2990531,1
HF-S_3_GL0149062,1
HF-S_4_GL0160313,1
AF73-05_6_GL0355249,1
HF-F_4_GL0203821,1
NZ_RAZH01000006.1_cds_WP_120392694.1_2723,1
HF-S_4_GL0265580,1
Food_2_GL0066839,1
S-Fe16_GL0015515,1
gene_4397937,1
gene_4223499,1
gene_150454,1
Chow_1_GL0091736,1
10_GL0039988,1
MH-6-2_GL0014466,1
gene_4602832,1
gene_3650341,1
gene_4147252,1
gene_3192685,1
gene_3971230,1
8-2_GL0038573,1
HF-F_9_GL0286097,1
gene_4385240,1
2-2_GL0062827,1
MC-0-1_GL0038644,1
gene_4258625,1
MC-6-2_GL0070142,1
S-Fe9_GL0033173,1
DSM22607_5_GL0242238,1
gene_3654315,1
52_GL0081861,1
S-Fe11_GL0017131,1
Group2-7A_GL0075165,1
10_GL0041071,1
HF-S_2_GL0162799,1
15_GL0143955,1
gene_4089703,1
MC-6-5_GL0099337,1
NZ_KB822476.1_cds_WP_004055970.1_1728,1
AF73-05_10_GL0339998,1
Chow_3_GL0161551,1
Food_10_GL0041960,1
3-3_GL0108732,1
gene_3779955,1
2A-dyr13-06_GL0053021,1
gene_4114436,1
gene_1760604,1
gene_1209300,1
4-5_GL0082417,1
34_GL0069704,1
MC-6-2_GL0037951,1
Chow_2_GL0059152,1
S-Fe1_GL0022723,1
Chow_1_GL0175818,1
gene_3185005,1
gene_2343081,1
gene_3045347,1
3-6_GL0060578,1
gene_2425948,1
gene_4283512,1
S-Fe10_GL0158492,1
10_GL0060805,1
gene_3841655,1
gene_4116880,1
gene_916483,1
Food_1_GL0277435,1
gene_4077926,1
Group2-5A_GL0001622,1
gene_4041914,1
37_GL0046824,1
HF-F_7_GL0152977,1
gene_4182519,1
52_GL0011911,1
gene_579160,1
Food_14_GL0057585,1
31_GL0067242,1
gene_1386149,1
Food_8_GL0248648,1
S-Fe10_GL0174155,1
10_GL0061914,1
Chow_4_GL0328010,1
gene_1434449,1
S-Fe1_GL0008844,1
8-1_GL0121499,1
OB-1_4_GL0327407,1
gene_4156184,1
MC-6-2_GL0100842,1
OB-1_13_GL0119598,1
7_GL0031654,1
gene_4097864,1
gene_4261762,1
gene_4172442,1
gene_4423446,1
gene_3809387,1
gene_2625864,1
gene_4464532,1
Food_11_GL0361654,1
gene_3740413,1
Food_11_GL0060775,1
gene_1691978,1
HF-F_11_GL0131497,1
gene_4428848,1
1-2_GL0101994,1
S-Fe10_GL0015777,1
gene_3614015,1
gene_3372739,1
gene_1490993,1
S-Fe7_GL0297489,1
gene_3951544,1
21_GL0038603,1
gene_1306860,1
gene_3562704,1
8-8_GL0011855,1
3_GL0108272,1
gene_3717155,1
gene_4633450,1
gene_3319572,1
gene_3854714,1
Chow_1_GL0140424,1
52_GL0045193,1
gene_1718465,1
Group2-3A_GL0137329,1
gene_4152582,1
gene_535272,1
NZ_RAYM01000071.1_cds_WP_120437433.1_3543,1
gene_3018005,1
5_GL0064960,1
1-1_GL0073736,1
gene_3285589,1
gene_1613848,1
35_GL0091054,1
3_GL0133286,1
10_GL0088057,1
gene_2228970,1
NZ_QWMU01000004.1_cds_WP_089135363.1_1409,1
Food_10_GL0244551,1
S-Fe13_GL0020973,1
gene_2944976,1
1A-dyr2-07_GL0055629,1
gene_4332198,1
gene_4299530,1
NZ_CP021421.1_cds_WP_068961275.1_1545,1
35_GL0051308,1
AF73-05_2_GL0047320,1
NZ_KB822487.1_cds_WP_040469627.1_3225,1
15_GL0156725,1
5-6_GL0060796,1
gene_571923,1
AF73-05_8_GL0187994,1
G1-1A_GL0066944,1
gene_1215668,1
Food_10_GL0264334,1
MC-0-1_GL0125878,1
S-Fe11_GL0119149,1
NZ_RAYG01000054.1_cds_WP_121773718.1_3057,1
S-Fe10_GL0007897,1
Food_11_GL0320259,1
gene_1382751,1
S-Fe10_GL0028287,1
Food_11_GL0018266,1
gene_2231317,1
1-2_GL0114614,1
G1-1A_GL0086544,1
gene_4278844,1
gene_3661547,1
gene_3857832,1
G1-7A_GL0111302,1
gene_3858227,1
gene_3534747,1
S-Fe1_GL0139836,1
AF73-05_2_GL0154867,1
MH-0-3_GL0040008,1
gene_4563360,1
2-4_GL0041012,1
G1-5A_GL0148969,1
gene_4222039,1
gene_1453697,1
gene_1696657,1
Food_5_GL0023969,1
gene_2537863,1
gene_3965846,1
Food_4_GL0012251,1
5-2_GL0024578,1
MH-0-3_GL0038262,1
11_GL0052249,1
gene_3060926,1
gene_1948872,1
S-Fe10_GL0178347,1
10_GL0023870,1
DSM22607_1_GL0020615,1
HF-S_11_GL0292297,1
Food_5_GL0281154,1
HF-S_5_GL0173163,1
S-Fe10_GL0024192,1
gene_3870097,1
8-6_GL0001505,1
gene_3664695,1
4-1_GL0048666,1
gene_3807741,1
MC-6-2_GL0000740,1
10_GL0007569,1
10_GL0004446,1
AF73-05_8_GL0239918,1
AF73-05_10_GL0192559,1
10_GL0030384,1
Food_7_GL0312027,1
gene_3555428,1
gene_3624956,1
gene_2580610,1
HF-F_13_GL0359436,1
1-5_GL0052175,1
G1-2A_GL0040925,1
gene_3896827,1
DSM22607_8_GL0316074,1
Food_8_GL0182407,1
11_GL0089031,1
gene_4454230,1
Group2-1A_GL0073385,1
NZ_NHTR01000005.1_cds_WP_094099384.1_5285,1
S-Fe14_GL0113000,1
AF73-05_2_GL0078265,1
gene_2196548,1
gene_1935058,1
gene_1779038,1
Food_5_GL0115656,1
gene_3150193,1
gene_3437874,1
2-1_GL0072693,1
Group2-7A_GL0016835,1
gene_1519984,1
gene_3188353,1
10_GL0050640,1
1-1_GL0089616,1
gene_4016251,1
gene_2581239,1
2-2_GL0030815,1
gene_3933721,1
1A-dyr1-07_GL0035953,1
10_GL0097304,1
1-1_GL0124741,1
gene_4193294,1
OB-1_2_GL0143973,1
gene_1940291,1
gene_3795783,1
HF-S_12_GL0316039,1
gene_2631944,1
NZ_KI535329.1_cds_WP_023346905.1_1294,1
gene_4087069,1
23_GL0090530,1
gene_3754113,1
gene_3711728,1
7-4_GL0012990,1
gene_4262384,1
NZ_RAYW01000008.1_cds_WP_121698549.1_2502,1
gene_3170273,1
gene_540418,1
gene_575227,1
1-1_GL0017486,1
HF-S_4_GL0359675,1
3-5_GL0032330,1
gene_3737083,1
gene_3883791,1
HF-S_4_GL0007314,1
38_GL0044711,1
gene_3940136,1
gene_3667898,1
gene_3794889,1
Group2-3A_GL0074861,1
gene_4369239,1
NZ_KI535329.1_cds_WP_023347592.1_1998,1
11_GL0114459,1
Chow_1_GL0281357,1
10_GL0032900,1
G1-7A_GL0125871,1
gene_4298040,1
gene_3868006,1
gene_3213096,1
G1-7A_GL0007358,1
HF-F_1_GL0082999,1
NZ_OFSM01000063.1_cds_WP_103242605.1_4575,1
54_GL0141830,1
gene_3786291,1
31_GL0015267,1
HF-S_11_GL0233652,1
AF73-05_10_GL0247815,1
48_GL0002608,1
gene_3888001,1
gene_4235826,1
1A-dyr2-07_GL0065020,1
5-4_GL0026334,1
gene_3716240,1
4-3_GL0055912,1
gene_1685091,1
DSM22607_12_GL0332988,1
gene_4639158,1
gene_2887322,1
3_GL0072099,1
gene_3950795,1
13_GL0058507,1
HF-S_2_GL0184964,1
gene_3371910,1
gene_4116957,1
Chow_8_GL0292885,1
gene_3653328,1
gene_1733752,1
gene_4387605,1
gene_1650752,1
gene_3809952,1
Food_1_GL0218276,1
Chow_2_GL0257693,1
HF-S_6_GL0111141,1
gene_4302345,1
MC-6-3_GL0097084,1
27_GL0000855,1
Chow_1_GL0279764,1
gene_4043050,1
gene_2745901,1
gene_4577918,1
gene_2488561,1
Group2-4A_GL0068802,1
MC-0-1_GL0091911,1
1-1_GL0151229,1
Food_5_GL0336191,1
46_GL0063291,1
S-Fe17_GL0089742,1
gene_3961490,1
AF73-05_11_GL0292373,1
gene_2977452,1
NZ_RAYW01000002.1_cds_WP_121697979.1_1464,1
MH-6-2_GL0114546,1
10_GL0062681,1
gene_4616756,1
gene_3629294,1
gene_2895408,1
gene_2894033,1
gene_3448297,1
16_GL0111863,1
S-Fe11_GL0081557,1
13_GL0086982,1
S-Fe13_GL0016477,1
MC-6-2_GL0196941,1
NZ_RAYW01000001.1_cds_WP_121697922.1_915,1
13_GL0091450,1
16_GL0075068,1
gene_3401098,1
27_GL0007239,1
2B-dyr23-07_GL0000742,1
gene_4310306,1
Group2-3A_GL0006550,1
HF-F_6_GL0379257,1
gene_3966454,1
S-Fe14_GL0083818,1
MC-6-3_GL0042371,1
gene_3580928,1
Food_14_GL0278434,1
gene_3316936,1
MH-0-5_GL0088665,1
gene_4512451,1
gene_3451154,1
AF73-05_11_GL0385198,1
HF-S_12_GL0306555,1
gene_4056747,1
gene_2610415,1
gene_3822680,1
AF73-05_6_GL0061448,1
gene_3463030,1
Chow_5_GL0311417,1
gene_3919463,1
gene_297651,1
gene_4492544,1
AF73-05_13_GL0294693,1
gene_3109810,1
Food_14_GL0319736,1
S-Fe2_GL0059359,1
gene_4026016,1
NZ_CP021421.1_cds_WP_068960701.1_2244,1
gene_1754942,1
gene_4334161,1
6-4_GL0030725,1
gene_4135000,1
OB-1_13_GL0121151,1
S-Fe4_GL0034221,1
gene_4334017,1
MC-0-1_GL0025090,1
MC-6-1_GL0001226,1
NZ_RAYW01000008.1_cds_WP_121698561.1_2516,1
Food_11_GL0134605,1
1-1_GL0105306,1
gene_2353053,1
gene_697492,1
gene_3161309,1
MC-6-2_GL0022059,1
gene_3358928,1
5-2_GL0019162,1
gene_1678138,1
gene_4297517,1
AF73-05_10_GL0257846,1
OB-1_5_GL0048870,1
gene_3742743,1
Food_11_GL0386370,1
2A-dyr13-06_GL0042158,1
MC-6-2_GL0022041,1
S-Fe19_GL0036882,1
gene_2077035,1
gene_2894069,1
gene_1625793,1
NZ_RAYQ01000004.1_cds_WP_120467490.1_3233,1
gene_3109785,1
3-3_GL0084741,1
gene_3921820,1
Food_8_GL0026725,1
Food_10_GL0208574,1
3-1_GL0087452,1
gene_690313,1
gene_3995215,1
DSM22607_3_GL0088272,1
S-Fe18_GL0039382,1
10_GL0082684,1
gene_4297535,1
MC-6-2_GL0003641,1
gene_3392842,1
MC-0-1_GL0106150,1
gene_3548771,1
HF-F_4_GL0167561,1
gene_3899506,1
8-1_GL0074615,1
MC-0-1_GL0091147,1
gene_2842734,1
NZ_KB822446.1_cds_WP_004072765.1_2037,1
gene_249577,1
gene_2588147,1
gene_3391332,1
Food_10_GL0033665,1
gene_985199,1
gene_3749630,1
gene_3640878,1
gene_190000,1
gene_68594,1
S-Fe4_GL0075317,1
G1-2A_GL0099440,1
NZ_RAYO01000005.1_cds_WP_120394408.1_2055,1
gene_4557941,1
47_GL0015197,1
10_GL0016167,1
MC-6-2_GL0044366,1
S-Fe11_GL0006351,1
28_GL0122164,1
10_GL0072682,1
gene_3007707,1
gene_4544139,1
gene_3411724,1
gene_1680825,1
gene_2958612,1
gene_3614218,1
16_GL0031244,1
gene_4150424,1
AF73-05_6_GL0410350,1
gene_3414628,1
1-1_GL0069706,1
DSM22607_13_GL0161596,1
gene_3782540,1
Food_14_GL0109918,1
gene_2976919,1
HF-F_7_GL0064422,1
Food_9_GL0270251,1
gene_119190,1
gene_3460590,1
gene_4377509,1
Food_9_GL0150399,1
HF-S_6_GL0186519,1
gene_4523002,1
gene_4603789,1
gene_4195453,1
gene_3548615,1
1A-dyr5-06_GL0006028,1
AF73-05_2_GL0356908,1
5-5_GL0056456,1
gene_3249694,1
gene_4422381,1
MH-6-2_GL0048334,1
gene_4311888,1
gene_2476905,1
gene_4596377,1
gene_1151871,1
gene_4378964,1
11_GL0051107,1
NZ_CP021421.1_cds_2284,1
gene_2590550,1
3-1_GL0014923,1
NZ_QWMU01000001.1_cds_WP_119448091.1_596,1
AF73-05_13_GL0168545,1
HF-S_5_GL0219117,1
gene_2246602,1
6-4_GL0079363,1
3-1_GL0015543,1
MC-0-3_GL0075181,1
NZ_RAYG01000021.1_cds_WP_121773027.1_646,1
gene_3128240,1
Chow_5_GL0023792,1
gene_3328828,1
Chow_8_GL0141975,1
1-8_GL0106642,1
G1-2A_GL0107672,1
gene_3487241,1
gene_1518665,1
gene_655164,1
gene_2583136,1
gene_4186614,1
Group2-2A_GL0113785,1
10_GL0072684,1
HF-S_2_GL0033297,1
gene_4382340,1
NZ_RAYW01000019.1_cds_WP_121699464.1_634,1
S-Fe16_GL0021224,1
S-Fe11_GL0089914,1
14_GL0055722,1
10_GL0095555,1
NZ_RAYW01000006.1_cds_WP_121698431.1_2254,1
32_GL0016712,1
NZ_QWMU01000049.1_cds_WP_004048099.1_1393,1
S-Fe6_GL0265448,1
gene_2515741,1
gene_4328591,1
Food_5_GL0118444,1
7_GL0003144,1
G1-1A_GL0035227,1
1A-dyr2-07_GL0004307,1
gene_3492317,1
gene_3086240,1
6-3_GL0124120,1
gene_4114943,1
gene_4479760,1
gene_4087924,1
2A-dyr13-07_GL0000365,1
Food_14_GL0091270,1
2-2_GL0075503,1
gene_3742042,1
gene_2885308,1
13_GL0056246,1
gene_2000163,1
gene_4196445,1
1-4_GL0051223,1
HF-F_1_GL0018648,1
gene_3717816,1
MH-6-2_GL0001018,1
gene_597689,1
10_GL0030301,1
20_GL0112461,1
HF-S_2_GL0049413,1
MH-6-1_GL0133991,1
gene_3287221,1
MC-6-3_GL0035363,1
43_GL0086991,1
10_GL0042323,1
gene_3998685,1
gene_2829844,1
S-Fe20_GL0067266,1
gene_4017458,1
Chow_8_GL0175152,1
8-2_GL0064318,1
S-Fe11_GL0003117,1
15_GL0109601,1
G1-5A_GL0130800,1
gene_2436311,1
12_GL0099004,1
33_GL0095952,1
gene_3617417,1
OB-1_10_GL0095877,1
G1-3A_GL0019139,1
gene_3588907,1
1A-dyr2-07_GL0076781,1
gene_2118913,1
gene_2965730,1
gene_4038185,1
gene_2833847,1
S-Fe1_GL0143494,1
gene_4268230,1
gene_1248847,1
gene_3025008,1
9_GL0015534,1
AF73-05_13_GL0086656,1
NZ_RAYY01000040.1_cds_WP_120424430.1_3346,1
gene_3936142,1
gene_3063768,1
30_GL0107206,1
gene_4208531,1
2-8_GL0082394,1
10_GL0095562,1
1-1_GL0084713,1
gene_3909427,1
gene_3711877,1
gene_4614516,1
HF-S_2_GL0072049,1
Food_4_GL0248879,1
2-2_GL0121764,1
gene_2429233,1
gene_3194953,1
Food_8_GL0297417,1
gene_4194545,1
gene_1787125,1
8-2_GL0002611,1
NZ_OFSM01000085.1_cds_4520,1
gene_4013772,1
gene_4139480,1
AF73-05_14_GL0317401,1
gene_3565595,1
gene_3863739,1
gene_138710,1
MH-6-2_GL0071563,1
gene_4527960,1
gene_3687142,1
gene_4589913,1
Food_8_GL0258419,1
gene_4530090,1
gene_3637203,1
gene_2362819,1
gene_3276219,1
NZ_QZFS01000142.1_cds_WP_129184229.1_1285,1
gene_3644120,1
Group2-3A_GL0221505,1
Food_11_GL0341045,1
gene_1138222,1
gene_1650955,1
HF-F_14_GL0036921,1
AF73-05_5_GL0232270,1
1A-dyr2-07_GL0000960,1
gene_3946312,1
gene_1787127,1
gene_2061428,1
13_GL0094845,1
gene_4438977,1
1-1_GL0021810,1
gene_3613901,1
gene_4528482,1
gene_1460054,1
gene_2837941,1
gene_4446658,1
10_GL0053371,1
gene_4005203,1
MH-6-5_GL0161733,1
gene_4229742,1
gene_2871662,1
1A-dyr2-07_GL0030411,1
gene_1454871,1
OB-1_11_GL0048367,1
gene_4468351,1
NZ_CP021421.1_cds_WP_068960444.1_2558,1
Chow_7_GL0236142,1
NZ_RAYS01000158.1_cds_WP_121767508.1_682,1
gene_3844737,1
S-Fe10_GL0140060,1
31_GL0028010,1
MC-0-3_GL0026705,1
S-Fe7_GL0180526,1
DSM22607_7_GL0182750,1
gene_4279822,1
DSM22607_9_GL0151696,1
gene_3655560,1
7_GL0042137,1
gene_4496053,1
gene_2918385,1
gene_2314585,1
10_GL0098806,1
Group2-3A_GL0210780,1
gene_4158437,1
gene_1100541,1
Chow_1_GL0019829,1
1-2_GL0095224,1
29_GL0145144,1
gene_2287540,1
gene_2815887,1
gene_4075143,1
S-Fe6_GL0064161,1
gene_3768803,1
S-Fe6_GL0258354,1
Chow_5_GL0280513,1
6-6_GL0053846,1
1A-dyr2-07_GL0055043,1
10_GL0035371,1
gene_4525838,1
gene_875171,1
49_GL0002602,1
gene_147338,1
gene_2793434,1
20_GL0024609,1
27_GL0013362,1
39_GL0038131,1
gene_2948675,1
gene_1840865,1
1A-dyr4-07_GL0038720,1
10_GL0034079,1
10_GL0028604,1
gene_3897761,1
11_GL0148707,1
gene_3405355,1
HF-F_14_GL0077618,1
NZ_RAZK01000013.1_cds_WP_016314845.1_766,1
gene_3720725,1
gene_1164426,1
gene_3622401,1
gene_3629433,1
29_GL0067913,1
53_GL0012266,1
gene_4183034,1
1-3_GL0023131,1
1-1_GL0058692,1
5-2_GL0005925,1
gene_147114,1
Food_11_GL0208237,1
Chow_1_GL0187832,1
S-Fe7_GL0003492,1
10_GL0081955,1
Food_6_GL0171543,1
S-Fe11_GL0098086,1
26_GL0024619,1
MC-0-1_GL0010207,1
OB-1_1_GL0424942,1
10_GL0053425,1
Food_10_GL0045724,1
gene_2405067,1
gene_4065798,1
gene_2808541,1
18_GL0172024,1
gene_3464258,1
NZ_QWMU01000163.1_cds_WP_004047540.1_399,1
gene_491010,1
gene_2701952,1
gene_3728878,1
10_GL0042328,1
Food_9_GL0437203,1
AF73-05_14_GL0196214,1
7-7_GL0043436,1
2-2_GL0072086,1
Chow_8_GL0268364,1
HF-S_2_GL0053977,1
gene_3863323,1
13_GL0039409,1
gene_4086241,1
gene_1961198,1
ERR1212028_Scaf285_3404,1
gene_3119684,1
gene_4625834,1
gene_4437196,1
gene_3931221,1
gene_4266132,1
S-Fe16_GL0089230,1
gene_2965782,1
gene_892619,1
gene_3064581,1
MC-6-5_GL0059065,1
Food_2_GL0189768,1
gene_3511774,1
AF73-05_13_GL0309592,1
gene_3229177,1
ERR1211980_Scaf17_1850,1
S-Fe14_GL0067061,1
gene_3233184,1
gene_3853763,1
Group2-3A_GL0082139,1
MH-6-5_GL0063192,1
Chow_8_GL0120780,1
gene_3796436,1
gene_3406999,1
Chow_8_GL0066983,1
gene_3457938,1
gene_4262447,1
10_GL0001358,1
1A-dyr3-06_GL0026888,1
AF73-05_7_GL0160838,1
gene_4212162,1
HF-S_9_GL0074419,1
NZ_NHMP01000001.1_cds_WP_066590652.1_425,1
6-6_GL0050738,1
HF-S_9_GL0085421,1
gene_4574176,1
49_GL0059479,1
gene_3601106,1
MH-0-3_GL0084828,1
gene_4322822,1
gene_2142297,1
Food_10_GL0065956,1
gene_4389500,1
gene_659200,1
7-5_GL0178082,1
MH-0-5_GL0058040,1
gene_4599142,1
gene_2251429,1
S-Fe10_GL0106914,1
gene_3085275,1
6_GL0067891,1
MC-0-1_GL0028242,1
DSM22607_2_GL0206821,1
NZ_RAYW01000010.1_cds_WP_121698845.1_2801,1
HF-F_2_GL0141615,1
gene_2961579,1
S-Fe4_GL0137452,1
10_GL0061871,1
MC-6-2_GL0065745,1
10_GL0081464,1
gene_4174092,1
gene_4521161,1
gene_3448833,1
Group2-3A_GL0226586,1
DSM22607_10_GL0399253,1
gene_2651304,1
gene_3329905,1
gene_4176848,1
Food_12_GL0134026,1
32_GL0124114,1
HF-S_9_GL0291588,1
gene_3102397,1
gene_2552899,1
gene_2456009,1
gene_1796839,1
MC-0-1_GL0040975,1
gene_3586734,1
gene_4297428,1
gene_3428454,1
gene_3905056,1
gene_3436117,1
gene_4489839,1
Food_6_GL0115247,1
Food_13_GL0207710,1
gene_3512028,1
39_GL0013115,1
S-Fe9_GL0150286,1
Food_13_GL0098060,1
10_GL0057760,1
19_GL0026951,1
gene_554855,1
MC-6-2_GL0001748,1
Food_5_GL0089105,1
NZ_RAYG01000034.1_cds_WP_121773457.1_1983,1
HF-S_8_GL0034770,1
1-8_GL0068343,1
gene_3399397,1
S-Fe1_GL0187777,1
gene_3835134,1
47_GL0017466,1
gene_2397045,1
2-1_GL0008324,1
MC-6-2_GL0101366,1
AF73-05_10_GL0115139,1
gene_4306491,1
OB-1_10_GL0250049,1
gene_3742890,1
gene_4386487,1
Chow_8_GL0250114,1
AF73-05_11_GL0207293,1
