gene,noFMT_3_ileum
DSM22607_3_GL0412808,2
2A-dyr14-06_GL0068950,2
gene_2621882,2
gene_1470966,2
2A-dyr14-06_GL0015560,2
NZ_RAYW01000046.1_cds_WP_121700309.1_2031,2
gene_3251398,2
gene_4329447,2
10_GL0070889,2
32_GL0072754,2
gene_1518891,2
HF-S_7_GL0053976,2
gene_3797005,2
MH-6-5_GL0184479,2
S-Fe1_GL0063703,2
gene_2957186,2
gene_3764124,2
G1-1A_GL0062431,2
gene_1573363,2
2A-dyr13-07_GL0030144,2
gene_2703509,2
Chow_4_GL0304679,2
gene_4195672,2
10_GL0023866,2
S-Fe1_GL0040117,2
gene_3743822,2
gene_4034762,2
gene_4463221,2
2A-dyr13-07_GL0035808,2
gene_1974959,2
DSM22607_6_GL0106896,2
gene_1121074,2
7-1_GL0036229,2
gene_2516509,2
10_GL0085728,2
gene_1542630,2
32_GL0099473,2
11_GL0042770,2
10_GL0096557,2
gene_3237970,2
25_GL0077817,2
4-1_GL0062664,2
gene_1995986,2
2-8_GL0023413,2
gene_955017,2
HF-F_12_GL0028718,2
gene_1092732,2
gene_797132,2
OB-1_12_GL0055890,2
NZ_RAYQ01000022.1_cds_1836,2
10_GL0070888,2
MC-6-3_GL0044534,2
15_GL0141874,2
7-3_GL0081353,2
14_GL0026996,2
Chow_4_GL0042943,2
23_GL0007043,2
NZ_RAZK01000383.1_cds_WP_102287524.1_4107,2
MH-6-3_GL0051339,2
1A-dyr4-07_GL0087295,2
gene_2775171,2
Food_5_GL0189943,2
DSM22607_13_GL0121080,2
52_GL0010966,2
gene_1867712,2
4-3_GL0074435,2
2A-dyr13-07_GL0041270,2
Food_14_GL0190660,2
Chow_7_GL0005207,2
S-Fe2_GL0178879,2
S-Fe17_GL0111777,2
11_GL0159199,2
gene_3758390,2
10_GL0063250,2
19_GL0048562,2
gene_4067615,2
14_GL0127454,2
AF73-05_4_GL0040484,2
7-5_GL0046130,2
8-5_GL0082564,2
43_GL0002653,2
Chow_7_GL0101046,2
DSM22607_4_GL0121750,2
10_GL0068712,2
11_GL0096923,2
5_GL0156373,2
Food_10_GL0225900,2
HF-F_10_GL0202293,2
1A-dyr2-07_GL0017805,2
AF73-05_1_GL0393512,2
18_GL0019788,2
AF73-05_6_GL0226727,2
2795720852,2
26_GL0097558,2
48_GL0061280,2
2-3_GL0030031,2
26_GL0008226,2
4-4_GL0045270,2
AF73-05_1_GL0033226,2
AF73-05_10_GL0380619,2
3-5_GL0077826,2
45_GL0079447,2
Food_5_GL0032867,2
NZ_RAZK01000001.1_cds_WP_120480935.1_2179,2
gene_1117015,2
HF-S_9_GL0310593,2
6-2_GL0083462,2
gene_3823424,2
gene_4304076,2
Food_9_GL0351130,2
4-1_GL0022194,2
AF73-05_14_GL0130454,2
gene_803959,2
4-1_GL0007501,2
NZ_KB822474.1_cds_WP_004055336.1_1584,2
gene_636533,2
gene_3765998,2
gene_3788687,2
NZ_RAYY01000048.1_cds_WP_120424719.1_3664,2
gene_2052082,2
1B-dyr7-07_GL0018605,2
AF73-05_1_GL0241119,2
gene_4326223,2
DSM22607_12_GL0115257,2
gene_136677,2
10_GL0093326,2
10_GL0027489,2
gene_2774260,2
gene_2877394,2
gene_784463,2
Food_7_GL0001493,2
10_GL0030094,2
NZ_KB822475.1_cds_WP_004055594.1_1605,2
Chow_4_GL0288783,2
Chow_2_GL0095437,2
NZ_OFSM01000066.1_cds_WP_103242646.1_4617,2
HF-S_13_GL0277059,2
AF73-05_13_GL0121947,2
1-1_GL0066499,2
MH-6-4_GL0101158,2
24_GL0060899,2
10_GL0039437,2
Food_6_GL0210312,2
26_GL0058118,2
3-5_GL0023370,2
Chow_1_GL0219721,2
gene_1041320,2
11_GL0078504,2
Group2-3A_GL0053975,2
10_GL0081944,2
G1-7A_GL0064169,2
gene_4153792,2
12_GL0145878,2
NZ_KI535318.1_cds_WP_023345978.1_349,2
gene_1090445,2
8-3_GL0065822,2
HF-S_2_GL0028255,2
DSM22607_9_GL0318265,2
2-5_GL0073635,2
AF73-05_4_GL0118159,2
gene_2348583,2
10_GL0087659,2
AF73-05_6_GL0371888,2
32_GL0035147,2
gene_2474495,2
Group2-5A_GL0084876,2
1A-dyr2-07_GL0044613,2
35_GL0080121,2
OB-1_7_GL0176960,2
10_GL0062955,2
11_GL0100193,2
1A-dyr2-07_GL0067601,2
8-4_GL0105217,2
gene_2598443,2
gene_1555744,2
Group2-8A_GL0164610,2
gene_2804314,2
G1-5A_GL0026595,2
10_GL0081477,2
7_GL0105188,2
gene_4606035,2
gene_524633,2
gene_3896782,2
S-Fe4_GL0153897,2
Group2-5A_GL0100942,2
gene_113794,2
12_GL0061982,2
gene_2266894,2
gene_3973977,2
HF-F_10_GL0083545,2
6-6_GL0069800,2
gene_750997,2
AF73-05_2_GL0264451,2
Food_7_GL0367095,2
AF73-05_11_GL0176975,2
gene_1910035,2
AF73-05_9_GL0171576,2
8-4_GL0016898,2
gene_4232255,2
Food_1_GL0066517,2
NZ_RAZA01000033.1_cds_WP_120480083.1_2505,2
40_GL0078578,2
Food_14_GL0270688,2
DSM22607_1_GL0099738,2
3B-dyr31-06_GL0016522,2
S-Fe12_GL0174166,2
MH-6-5_GL0001198,2
S-Fe10_GL0100259,2
24_GL0114788,2
S-Fe9_GL0195141,2
NZ_RAZA01000032.1_cds_WP_120480050.1_2471,2
HF-F_11_GL0126398,2
gene_4022568,2
1-8_GL0052664,2
NZ_KB822467.1_cds_WP_004081280.1_5024,2
DSM22607_2_GL0239523,2
AF73-05_6_GL0351716,2
gene_4638464,2
10_GL0031271,2
10_GL0097796,2
14_GL0022429,2
Chow_2_GL0107149,2
DSM22607_10_GL0305564,2
MH-6-4_GL0166153,2
gene_4426395,2
34_GL0052924,2
MC-6-2_GL0030514,2
2-4_GL0038046,2
6-2_GL0062263,2
5-5_GL0045399,2
MH-0-4_GL0030305,2
5-7_GL0089920,2
gene_2729952,2
gene_4543219,2
Food_8_GL0312017,2
gene_2617804,2
NZ_RAYM01000122.1_cds_WP_120437812.1_9,2
12_GL0039369,2
gene_3814701,2
S-Fe3_GL0174170,2
gene_2317072,2
gene_3620308,2
14_GL0108722,2
NZ_RAYU01000376.1_cds_WP_120422588.1_3892,2
NZ_RAZH01000005.1_cds_WP_120392437.1_2444,2
gene_3444518,2
MH-6-2_GL0019655,2
gene_3865463,2
gene_4237576,2
1-1_GL0049023,2
MC-0-3_GL0063832,2
Food_11_GL0159462,2
HF-S_5_GL0237373,2
3-5_GL0123680,2
OB-1_12_GL0333287,2
gene_2314791,2
10_GL0093322,2
NZ_RAYH01000027.1_cds_WP_002520274.1_2732,2
1A-dyr2-07_GL0065054,2
19_GL0083925,2
gene_3768640,2
4-1_GL0044526,2
AF73-05_10_GL0088740,2
Food_14_GL0126312,2
2795722042,2
HF-S_5_GL0039504,2
Chow_4_GL0133110,2
gene_1270348,2
Food_5_GL0330925,2
11_GL0030878,2
G1-5A_GL0009896,2
gene_3809061,2
4-1_GL0007708,2
gene_3060637,2
S-Fe20_GL0123760,2
gene_3746984,2
6-1_GL0095124,2
gene_412830,2
45_GL0155249,2
gene_1641144,2
2A-dyr16-06_GL0080095,2
8-5_GL0107009,2
4-1_GL0075695,2
S-Fe10_GL0168291,2
1-2_GL0084500,2
MH-6-4_GL0054179,2
gene_3530006,2
gene_2663610,2
gene_2038954,2
S-Fe6_GL0082578,2
14_GL0124059,2
gene_2862484,2
G1-5A_GL0098535,2
gene_4326614,2
gene_3621060,2
11_GL0010084,2
6-5_GL0052613,2
NZ_RAYU01000567.1_cds_WP_120390631.1_5384,2
gene_3407587,2
S-Fe16_GL0040889,2
HF-F_6_GL0379865,2
8-3_GL0012461,2
gene_1250190,2
8-2_GL0058252,2
S-Fe2_GL0149390,2
34_GL0034739,2
OB-1_8_GL0261005,2
3B-dyr31-06_GL0015206,2
MH-6-1_GL0142345,2
gene_4059760,2
gene_100686,2
AF73-05_1_GL0184583,2
gene_449081,2
S-Fe16_GL0102559,2
OB-1_12_GL0198182,2
HF-S_3_GL0377986,2
AF73-05_13_GL0181628,2
AF73-05_3_GL0341083,2
AF73-05_13_GL0203813,2
42_GL0014110,2
10_GL0081946,2
8-5_GL0122926,2
4-1_GL0015460,2
gene_2216669,2
36_GL0106495,2
S-Fe14_GL0109567,2
10_GL0050637,2
2-1_GL0061077,2
S-Fe2_GL0208983,2
gene_127677,2
DSM22607_10_GL0036935,2
3-6_GL0064512,2
10_GL0056326,2
3_GL0035765,2
S-Fe9_GL0194709,2
NZ_RAYQ01000004.1_cds_WP_120467768.1_3401,2
11_GL0061146,2
gene_3209436,2
42_GL0119346,2
HF-F_11_GL0232198,2
4-7_GL0014356,2
gene_3952481,2
MH-6-3_GL0000445,2
AF73-05_11_GL0275102,2
3-5_GL0027923,2
25_GL0001203,2
1A-dyr2-07_GL0017727,2
6-4_GL0051151,2
42_GL0048694,2
gene_4343613,2
gene_4369389,2
gene_1774231,2
DSM22607_4_GL0020575,2
DSM22607_6_GL0107965,2
Chow_5_GL0010670,2
3-5_GL0083066,2
gene_2622777,2
gene_2507691,2
S-Fe11_GL0114606,2
10_GL0080452,2
Food_8_GL0266340,2
OB-1_5_GL0326535,2
Chow_2_GL0237349,2
S-Fe9_GL0159531,2
11_GL0147237,2
Chow_5_GL0104573,2
10_GL0060055,2
5-8_GL0122853,2
gene_3788612,2
NZ_RAZF01000019.1_cds_WP_120427973.1_599,2
7_GL0001633,2
OB-1_7_GL0137349,2
HF-F_1_GL0193301,2
S-Fe17_GL0036256,2
gene_4465059,2
11_GL0004250,2
DSM22607_2_GL0243126,2
gene_2938519,2
32_GL0100786,2
6_GL0075598,2
2A-dyr13-07_GL0041269,2
1A-dyr2-07_GL0069730,2
gene_3735260,2
8-2_GL0059952,2
Food_10_GL0248079,2
gene_680598,2
47_GL0120415,2
Chow_5_GL0062687,2
3-6_GL0016230,2
gene_1114948,2
gene_1867758,2
gene_164955,2
Group2-7A_GL0017147,2
gene_4438031,2
S-Fe4_GL0171852,2
DSM22607_10_GL0398740,2
S-Fe17_GL0114073,2
MC-6-4_GL0019875,2
MH-6-4_GL0126533,2
S-Fe6_GL0206196,2
Food_9_GL0359231,2
gene_1705696,2
gene_2571174,2
Food_1_GL0207809,2
gene_3411395,2
4-2_GL0084786,2
gene_3539760,2
gene_4226746,2
Group2-2A_GL0063743,2
NZ_RAYB01000055.1_cds_WP_121708297.1_2818,2
gene_3394784,2
11_GL0083438,2
6-3_GL0062971,2
gene_1977600,2
51_GL0064722,2
11_GL0083432,2
1A-dyr2-07_GL0055635,2
gene_2331190,2
26_GL0062084,2
1A-dyr5-06_GL0008501,2
MC-0-1_GL0026875,2
gene_1910036,2
gene_1089177,2
NZ_KB822482.1_cds_WP_004058720.1_2764,2
11_GL0115670,2
14_GL0007879,2
10_GL0042233,2
gene_4237854,2
3-6_GL0023905,2
11_GL0083452,2
gene_4521318,2
S-Fe20_GL0125906,2
MH-6-4_GL0060119,2
gene_3738931,2
G1-2A_GL0039088,2
HF-F_7_GL0264906,2
5-8_GL0047938,2
HF-F_2_GL0010759,2
48_GL0071929,2
NZ_RAZH01000003.1_cds_WP_120391777.1_1776,2
Food_13_GL0184798,2
Food_11_GL0256835,2
AF73-05_11_GL0387677,2
10_GL0030356,2
11_GL0059793,2
S-Fe2_GL0168716,2
6-3_GL0108547,2
S-Fe6_GL0032387,2
Food_2_GL0173161,2
MH-6-4_GL0002180,2
gene_2117035,2
10_GL0005345,2
53_GL0051519,2
8-1_GL0068221,2
MH-6-4_GL0096092,2
8-7_GL0087080,2
7-8_GL0064228,2
10_GL0081459,2
gene_4050005,2
Food_10_GL0143759,2
gene_442542,2
gene_1256411,2
4-1_GL0033760,2
10_GL0070876,2
NZ_RAYE01000039.1_cds_WP_120445602.1_2886,2
Food_9_GL0326319,2
HF-F_1_GL0095220,2
DSM22607_3_GL0310621,2
4-1_GL0069452,2
gene_2026067,2
gene_3234600,2
Chow_1_GL0294672,2
gene_4092715,2
HF-F_13_GL0405079,2
gene_187593,2
Group2-3A_GL0037774,2
Food_10_GL0240304,2
Food_14_GL0224827,2
HF-S_5_GL0060799,2
MH-6-4_GL0015352,2
10_GL0063386,2
S-Fe15_GL0051438,2
gene_2808922,2
4-8_GL0079245,2
3-8_GL0015145,2
HF-F_5_GL0003658,2
OB-1_1_GL0022545,2
1A-dyr4-07_GL0108616,2
39_GL0001597,2
gene_634665,2
4-8_GL0024759,2
gene_3870764,2
S-Fe7_GL0172454,2
gene_345464,2
2-8_GL0033764,2
14_GL0038689,2
11_GL0014656,2
gene_3835984,2
Chow_1_GL0228853,2
HF-S_2_GL0208300,2
AF73-05_8_GL0341953,2
Chow_2_GL0061202,2
NZ_KB822470.1_cds_5911,2
7-7_GL0093185,2
14_GL0090324,2
7-2_GL0052981,2
10_GL0038707,2
gene_4452458,2
Food_1_GL0010737,2
2-1_GL0105565,2
11_GL0117062,2
Food_11_GL0045568,2
gene_4237158,2
2-1_GL0088177,2
1-8_GL0114793,2
gene_790536,2
gene_120103,2
10_GL0078531,2
G1-5A_GL0071241,2
gene_2457462,2
32_GL0040062,2
gene_2729775,2
10_GL0087647,2
2-1_GL0072788,2
52_GL0080669,2
gene_4247147,2
Chow_2_GL0193791,2
42_GL0086061,2
gene_4630587,2
10_GL0080459,2
Food_3_GL0075062,2
1A-dyr2-07_GL0065914,2
10_GL0064160,2
AF73-05_8_GL0216516,2
1A-dyr2-07_GL0008639,2
gene_310974,2
AF73-05_14_GL0065662,2
32_GL0028201,2
ERR1211980_Scaf37_2670,2
gene_3135163,2
gene_2653337,2
Food_8_GL0084249,2
Food_6_GL0103992,2
1A-dyr4-07_GL0040979,2
10_GL0088376,2
10_GL0033780,2
gene_1020220,2
11_GL0086504,2
gene_3886329,2
MC-6-1_GL0108821,2
OB-1_6_GL0210852,2
gene_2130185,2
MC-0-1_GL0118027,2
2A-dyr13-07_GL0022458,2
gene_3225154,2
HF-S_4_GL0236278,2
1-8_GL0002076,2
4-1_GL0039260,2
Group2-2A_GL0126400,2
OB-1_1_GL0084470,2
HF-S_3_GL0042355,2
S-Fe8_GL0250386,2
DSM22607_3_GL0367192,2
MH-6-5_GL0019655,2
5-7_GL0079105,2
2-1_GL0115717,2
4-8_GL0007459,2
gene_1696545,2
S-Fe6_GL0126359,2
NZ_RAZA01000005.1_cds_WP_120477795.1_3712,2
55_GL0008584,2
gene_4619635,2
7-2_GL0046281,2
DSM22607_8_GL0303147,2
gene_3018679,2
1-1_GL0002658,2
S-Fe10_GL0080313,2
1-1_GL0022955,2
Food_13_GL0209209,2
9_GL0026243,2
gene_4014243,2
S-Fe7_GL0100745,2
4-8_GL0105659,2
gene_3284749,2
Chow_1_GL0018350,2
8-4_GL0078619,2
7-2_GL0049220,2
Food_5_GL0031254,2
gene_634172,2
39_GL0009387,2
10_GL0005866,2
AF73-05_7_GL0228964,2
gene_2263830,2
G1-1A_GL0074559,2
gene_3589512,2
gene_2510373,2
gene_2908357,2
gene_1246518,2
gene_3524600,2
6_GL0051528,2
10_GL0057370,2
gene_3286500,2
gene_1822032,2
2-2_GL0133668,2
2A-dyr16-06_GL0063998,2
S-Fe10_GL0024923,2
4_GL0040450,2
HF-F_13_GL0239937,2
10_GL0035369,2
G1-6A_GL0015261,2
gene_4080231,2
42_GL0090983,2
10_GL0051455,2
gene_4308685,2
OB-1_1_GL0238005,2
19_GL0055118,2
8-1_GL0054003,2
HF-S_13_GL0173754,2
1A-dyr4-07_GL0110759,2
42_GL0081327,2
gene_4497389,2
Food_5_GL0085100,2
gene_3903103,2
OB-1_2_GL0144071,2
5-1_GL0086430,2
2B-dyr23-07_GL0004932,2
2-1_GL0089780,2
HF-S_10_GL0162227,2
gene_2430246,2
NZ_RAYE01000031.1_cds_2454,2
1-1_GL0031050,2
gene_164046,2
gene_3559545,2
32_GL0137484,2
gene_2481400,2
Chow_4_GL0350109,2
7-8_GL0048103,2
AF73-05_2_GL0402020,2
NZ_NHTR01000003.1_cds_WP_065548055.1_4322,2
NZ_RAZG01000155.1_cds_884,2
Chow_1_GL0011687,2
AF73-05_10_GL0203099,2
2-1_GL0058617,2
Chow_6_GL0140855,2
DSM22607_11_GL0241514,2
HF-F_1_GL0119805,2
S-Fe16_GL0058330,2
Food_14_GL0144760,2
4-1_GL0015466,2
11_GL0072994,2
NZ_RAZA01000052.1_cds_WP_120480503.1_3413,2
AF73-05_11_GL0298352,2
2-8_GL0044672,2
11_GL0103634,2
NZ_KB822444.1_cds_WP_004071441.1_1536,2
Food_10_GL0250111,2
32_GL0033706,2
8-1_GL0102291,2
10_GL0008023,2
MC-0-1_GL0048101,2
10_GL0020116,2
HF-F_6_GL0402184,2
gene_3634176,2
1-1_GL0071160,2
17_GL0143537,2
36_GL0030143,2
41_GL0046965,2
10_GL0035374,2
MC-0-3_GL0011698,2
Food_4_GL0169964,2
1A-dyr4-07_GL0037513,2
12_GL0020621,2
Group2-8A_GL0135793,2
43_GL0113464,2
Chow_3_GL0277627,2
NZ_QZFS01000272.1_cds_3640,2
Food_3_GL0043665,2
DSM22607_6_GL0074405,2
gene_3771940,2
Food_4_GL0072905,2
gene_2759469,2
6-3_GL0069065,2
NZ_RAYO01000037.1_cds_WP_120396427.1_1415,2
gene_3887418,2
gene_908662,2
gene_4611722,2
11_GL0010649,2
Chow_2_GL0008134,2
NZ_RAZK01000105.1_cds_WP_120486486.1_91,2
gene_163712,2
gene_1979399,2
3-5_GL0025295,2
HF-S_3_GL0419445,2
Chow_4_GL0089940,2
gene_3872328,2
Chow_7_GL0133565,2
24_GL0058355,2
Chow_1_GL0197260,2
2-1_GL0095228,2
gene_331518,2
17_GL0090008,2
gene_3286880,2
Food_11_GL0199387,2
2-2_GL0138121,2
11_GL0108896,2
5-5_GL0123451,2
NZ_KB822469.1_cds_WP_004082881.1_5761,2
10_GL0061869,2
gene_2319204,2
8-8_GL0043760,2
S-Fe12_GL0101979,2
1-6_GL0022653,2
OB-1_3_GL0230675,2
Food_2_GL0008412,2
10_GL0092011,2
Food_3_GL0191074,2
AF73-05_13_GL0188785,2
NZ_RAYB01000045.1_cds_WP_121708032.1_2331,2
NZ_RAYW01000046.1_cds_WP_121700317.1_2039,2
gene_3736800,2
gene_3759426,2
gene_2623856,2
gene_2846076,2
10_GL0098806,2
gene_4431221,2
11_GL0014550,2
gene_2960408,2
gene_2219319,2
gene_340743,2
16_GL0043108,2
MH-6-4_GL0061017,2
gene_2661473,2
40_GL0009172,2
NZ_NHTR01000002.1_cds_3101,2
Chow_2_GL0035267,2
2A-dyr16-07_GL0051215,2
HF-S_1_GL0327826,2
10_GL0088606,2
NZ_KB822467.1_cds_WP_004080680.1_4720,2
AF73-05_14_GL0252447,2
gene_4393951,2
38_GL0018560,2
HF-F_14_GL0413124,2
25_GL0025363,2
NZ_RAYF01000102.1_cds_WP_120438990.1_4213,2
Chow_1_GL0272967,2
8-1_GL0070048,2
S-Fe12_GL0139268,2
gene_2523755,2
Food_11_GL0059645,2
gene_3392488,2
S-Fe20_GL0158307,2
23_GL0068712,2
HF-S_8_GL0297653,2
gene_2381215,2
10_GL0030342,2
Food_10_GL0183337,2
S-Fe16_GL0079441,2
AF73-05_10_GL0081122,2
Chow_5_GL0115383,2
5-6_GL0036555,2
10_GL0054033,2
11_GL0076760,2
MC-6-5_GL0071721,2
gene_4322121,2
gene_3299502,2
4-1_GL0046008,2
MC-6-1_GL0010556,2
Food_10_GL0183344,2
gene_1478989,2
Group2-3A_GL0028168,2
4-2_GL0108942,2
1-1_GL0003417,2
Group2-8A_GL0218726,2
HF-F_5_GL0139269,2
7-8_GL0039584,2
gene_4467507,2
gene_1967672,2
Food_10_GL0165113,2
1-1_GL0065352,2
G1-5A_GL0024721,2
HF-S_11_GL0039377,2
ERR1211980_Scaf40_2771,2
10_GL0028600,2
gene_2607397,2
gene_3595722,2
7-8_GL0123614,2
S-Fe4_GL0142144,2
Food_2_GL0193580,2
NZ_RAYY01000041.1_cds_WP_120424451.1_3377,2
gene_925793,2
MH-6-5_GL0109742,2
MH-6-5_GL0121415,2
Food_1_GL0026758,2
7_GL0008683,2
Food_11_GL0290379,2
NZ_CP021422.1_cds_WP_066535543.1_743,2
MH-6-5_GL0091570,2
gene_3341985,2
AF73-05_14_GL0341187,2
10_GL0061536,2
OB-1_7_GL0089297,2
HF-F_14_GL0113697,2
S-Fe7_GL0177503,2
gene_4243841,2
MH-0-3_GL0057775,2
MH-6-3_GL0050065,2
DSM22607_2_GL0237005,2
NZ_KB822468.1_cds_WP_004081974.1_5347,2
4-3_GL0090720,2
4_GL0059708,2
S-Fe20_GL0069760,2
HF-F_1_GL0038261,2
gene_4162817,2
AF73-05_3_GL0239054,2
Group2-5A_GL0038546,2
5-2_GL0104214,2
gene_3536623,2
11_GL0101160,2
6-5_GL0033663,2
gene_3316794,2
NZ_NHMQ01000002.1_cds_WP_065534017.1_2423,2
1A-dyr2-07_GL0065020,2
35_GL0063586,2
NZ_KB822475.1_cds_WP_004055737.1_1689,2
31_GL0078773,2
gene_3163159,2
S-Fe6_GL0075545,2
gene_4507762,2
1A-dyr4-07_GL0006545,2
3-6_GL0021646,2
6-7_GL0014854,2
gene_3548732,2
gene_3570103,2
HF-F_9_GL0272053,2
Food_14_GL0244987,2
NZ_RAYM01000041.1_cds_WP_002605633.1_1879,2
NZ_RAYQ01000055.1_cds_3491,2
gene_1585133,2
gene_3335160,2
gene_4485207,2
Food_10_GL0225458,2
gene_1155833,2
11_GL0079040,2
1A-dyr4-07_GL0046377,2
gene_1009596,2
Group2-3A_GL0008945,2
4-3_GL0002022,2
gene_4452368,2
MH-6-3_GL0124702,2
gene_1194343,2
AF73-05_3_GL0115406,2
2-2_GL0110141,2
NZ_RAYR01000030.1_cds_1812,2
DSM22607_13_GL0124463,2
gene_4471155,2
Chow_5_GL0328337,2
S-Fe7_GL0255182,2
S-Fe8_GL0227925,2
G1-7A_GL0083919,2
11_GL0136266,2
MC-6-2_GL0088800,2
2-7_GL0025017,2
5-2_GL0041487,2
AF73-05_10_GL0393725,2
MC-6-2_GL0034881,2
10_GL0054029,2
DSM22607_9_GL0318905,2
43_GL0064130,2
Food_9_GL0345940,2
NZ_RAYF01000116.1_cds_WP_120439115.1_3,2
S-Fe11_GL0114582,2
2-2_GL0123977,2
1A-dyr1-07_GL0026233,2
gene_343271,2
5_GL0065030,2
Chow_2_GL0059164,2
Chow_7_GL0212712,2
Group2-7A_GL0037901,2
2-8_GL0018359,2
gene_2307556,2
11_GL0084900,2
18_GL0079585,2
S-Fe6_GL0208275,2
gene_4370459,2
MC-6-4_GL0003760,2
gene_675001,2
gene_1240295,2
1A-dyr2-07_GL0039904,2
Food_11_GL0087928,2
gene_2500310,2
MC-6-2_GL0070671,2
gene_127646,2
34_GL0057687,2
gene_4097100,2
37_GL0075111,2
32_GL0065246,2
1-1_GL0045751,2
DSM22607_3_GL0268390,2
gene_4096066,2
gene_3797911,2
gene_2536528,2
Food_1_GL0151652,2
11_GL0100462,2
4-4_GL0043366,2
8-7_GL0070821,2
10_GL0053443,2
Food_1_GL0175181,2
Food_9_GL0322378,2
gene_819376,2
HF-F_3_GL0088691,2
10_GL0035372,2
gene_2864658,2
AF73-05_2_GL0076595,2
2-5_GL0064382,2
HF-F_1_GL0157786,2
2-1_GL0099561,2
gene_3768436,2
Food_11_GL0112076,2
Group2-6A_GL0005048,2
48_GL0114912,2
gene_4442343,2
HF-S_9_GL0190231,2
4-7_GL0049325,2
11_GL0017848,2
gene_792857,2
11_GL0059938,2
11_GL0049642,2
5_GL0124294,2
12_GL0097972,2
3-5_GL0027714,2
Food_14_GL0145121,2
Group2-7A_GL0056479,2
11_GL0156352,2
Chow_1_GL0142688,2
7-6_GL0101530,2
OB-1_1_GL0454577,2
10_GL0070882,2
gene_4295696,2
gene_28202,2
10_GL0084142,2
S-Fe4_GL0117499,2
AF73-05_3_GL0393946,2
10_GL0062937,2
10_GL0071848,2
AF73-05_14_GL0276201,2
gene_3491618,2
49_GL0054322,2
10_GL0031774,2
NZ_RAZA01000026.1_cds_WP_120479739.1_1861,2
gene_2699658,2
AF73-05_14_GL0309336,2
gene_1983566,2
gene_269492,2
gene_212499,2
gene_4320137,2
32_GL0067178,2
Group2-3A_GL0092846,2
36_GL0025581,2
gene_385644,2
11_GL0066810,2
42_GL0055021,2
gene_469565,2
AF73-05_4_GL0268050,2
7-1_GL0013774,2
39_GL0056936,2
3-1_GL0034467,2
10_GL0065308,2
S-Fe17_GL0049294,2
Food_13_GL0044401,2
gene_4397118,2
2A-dyr16-06_GL0009763,2
10_GL0096077,2
gene_4358785,2
gene_4548235,2
NZ_RAYQ01000041.1_cds_WP_120472258.1_2749,2
Food_14_GL0215643,2
3-3_GL0038660,2
HF-F_4_GL0235444,2
8_GL0009562,2
2-2_GL0062822,2
2-2_GL0106764,2
43_GL0021344,2
AF73-05_11_GL0053635,2
gene_4364267,2
5-6_GL0060947,2
G1-5A_GL0132086,2
10_GL0018720,2
MC-6-2_GL0127853,2
3_GL0092398,2
ERR1211980_Scaf3_545,2
2A-dyr14-07_GL0058672,2
G1-3A_GL0022795,2
gene_3412997,2
10_GL0070875,2
AF73-05_11_GL0192568,2
Food_9_GL0150378,2
gene_3337284,2
OB-1_7_GL0032141,2
39_GL0106924,2
11_GL0064844,2
6-1_GL0011308,2
5-8_GL0021162,2
Group2-4A_GL0105920,2
7-5_GL0119363,2
3-3_GL0028697,2
HF-F_7_GL0043756,2
Chow_7_GL0185235,2
10_GL0096558,2
10_GL0088880,2
gene_1811472,2
10_GL0097797,2
Chow_4_GL0235092,2
Food_12_GL0016764,2
gene_3202524,2
DSM22607_1_GL0280495,2
G1-5A_GL0003065,2
gene_1385408,2
AF73-05_2_GL0231542,2
7-8_GL0099917,2
11_GL0106891,2
S-Fe9_GL0261264,2
11_GL0013539,2
6-8_GL0028885,2
5-5_GL0133045,2
gene_3813167,2
G1-6A_GL0066392,2
S-Fe9_GL0017113,2
45_GL0167298,2
10_GL0062046,2
2-2_GL0122220,2
DSM22607_8_GL0186844,2
10_GL0001103,2
HF-F_7_GL0037226,2
11_GL0047086,2
32_GL0012808,2
4-1_GL0069493,2
OB-1_6_GL0305119,2
gene_708945,2
gene_4370760,2
10_GL0058850,2
AF73-05_10_GL0189790,2
DSM22607_12_GL0270502,2
NZ_RAZF01000070.1_cds_WP_120429144.1_2925,2
42_GL0044146,2
gene_2949463,2
DSM22607_9_GL0353907,2
OB-1_9_GL0184320,2
3-5_GL0043744,2
1A-dyr2-07_GL0034181,2
DSM22607_10_GL0301323,2
6-3_GL0117101,2
gene_901290,2
NZ_KB822441.1_cds_WP_004068264.1_8,2
gene_2475383,2
NZ_RAYQ01000003.1_cds_WP_120467060.1_2856,2
gene_4305650,2
gene_3340960,2
10_GL0039438,2
gene_4317560,2
1A-dyr2-07_GL0041472,2
Food_6_GL0243647,2
1-8_GL0021922,2
MC-0-1_GL0028242,2
gene_1165380,2
gene_2845021,2
2-7_GL0066589,2
gene_3697908,2
AF73-05_10_GL0382354,2
6-2_GL0000686,2
Food_10_GL0077629,2
7-5_GL0080113,2
23_GL0020849,2
gene_1078093,2
NZ_RAZK01000017.1_cds_WP_120483693.1_1539,2
2A-dyr14-07_GL0018075,2
gene_1724816,2
2A-dyr16-07_GL0004407,2
gene_1684459,2
gene_3274961,2
gene_4329281,2
AF73-05_3_GL0088364,2
10_GL0018722,2
Food_3_GL0042990,2
AF73-05_10_GL0260242,2
gene_2934999,2
gene_1947716,2
gene_2615331,2
gene_810486,2
gene_1871435,2
Chow_5_GL0344876,2
NZ_RAYW01000046.1_cds_WP_121700307.1_2029,2
42_GL0089035,2
gene_4474935,2
